cat_type,category,subcategory,FY2025Q3,FY2025Q4,FY2026Q1,FY2026Q2,FY2026Q3
Wine,Israel Wine,Israel Rose Wine,1521.0,6761.0,5412.0,2435.0,1624.0
Wine,Israel Wine,Israel White Wine,4829.0,7748.0,13367.0,8330.0,5585.0
Wine,Italy Wine,Italy Fruit and Dessert Wine,15493.0,4826.0,12353.0,12636.0,18276.0
Wine,Italy Wine,Italy Red Wine,16392718.0,12237708.0,12625376.0,12451763.0,17807271.0
Wine,Italy Wine,Italy Rose Wine,194667.0,203512.0,441388.0,485891.0,239269.0
Wine,Italy Wine,Italy Sparkling Wine,2675924.0,1784938.0,2168682.0,2397973.0,2164610.0
Wine,Italy Wine,Italy White Wine,6471505.0,5169075.0,6945197.0,6693630.0,5865054.0
Wine,Italy Wine,Prosecco Wine,11043760.0,5091569.0,7956074.0,7985004.0,9988389.0
Wine,New Zealand Wine,New Zealand Fruit and Dessert Wine,816.0,0.0,0.0,0.0,0.0
Wine,New Zealand Wine,New Zealand Red Wine,671656.0,400455.0,608864.0,593885.0,766605.0
Wine,New Zealand Wine,New Zealand Rose Wine,190718.0,153259.0,477096.0,433715.0,205822.0
Wine,New Zealand Wine,New Zealand Sparkling Wine,143345.0,68956.0,57643.0,92835.0,142399.0
Wine,New Zealand Wine,New Zealand White Wine,14734729.0,9335123.0,15157124.0,14186490.0,13649798.0
Wine,Other Country Wine,Other Country Fruit and Dessert Wine,390864.0,391101.0,326520.0,314936.0,302382.0
Wine,Other Country Wine,Other Country Red Wine,96608.0,93692.0,113487.0,78577.0,96130.0
Wine,Other Country Wine,Other Country Rose Wine,9597.0,12771.0,13704.0,25737.0,11364.0
Wine,Other Country Wine,Other Country Sparkling Wine,26056.0,23817.0,32071.0,26453.0,27140.0
Wine,Other Country Wine,Other Country White Wine,58835.0,54073.0,69578.0,61227.0,43207.0
Wine,Other Style Wine,Aperitif And Flavoured Wine,97573.0,68503.0,29089.0,51340.0,73531.0
Wine,Other Style Wine,Mead,165302.0,147698.0,157728.0,277029.0,236817.0
Wine,Other Style Wine,Rice Wine,76682.0,69328.0,55181.0,49878.0,54436.0
Wine,Portugal Wine,Portugal Fruit and Dessert Wine,1737.0,3347.0,4169.0,2165.0,6379.0
Wine,Portugal Wine,Portugal Red Wine,1405792.0,1190390.0,1113329.0,1055928.0,1102932.0
Wine,Portugal Wine,Portugal Rose Wine,218594.0,163069.0,208328.0,344263.0,162017.0
Wine,Portugal Wine,Portugal Sparkling Wine,2703.0,1272.0,2809.0,3048.0,1952.0
Wine,Portugal Wine,Portugal White Wine,445330.0,489007.0,662673.0,645575.0,427497.0
Wine,Sake,Japan Sake,2458376.0,2468168.0,2334830.0,2661300.0,2726700.0
Wine,Sake,Other Country Sake,136869.0,97554.0,151733.0,186512.0,157310.0
Wine,Sake,USA Sake,718437.0,716698.0,190588.0,80677.0,34077.0
Wine,South Africa Wine,South Africa Fruit and Dessert Wine,633.0,149.0,0.0,0.0,108.0
Wine,South Africa Wine,South Africa Red Wine,976007.0,825874.0,776638.0,594544.0,845716.0
Wine,South Africa Wine,South Africa Rose Wine,20884.0,21316.0,43399.0,41771.0,23010.0
Wine,South Africa Wine,South Africa Sparkling Wine,2550.0,9543.0,1529.0,5403.0,6580.0
Wine,South Africa Wine,South Africa White Wine,959037.0,874551.0,1041383.0,1046227.0,867359.0
Wine,Spain Wine,Spain Fruit and Dessert Wine,12766.0,11156.0,10707.0,12691.0,10519.0
