cat_type,category,subcategory,Fiscal 2018/19 Q1,Fiscal 2018/19 Q2,Fiscal 2018/19 Q3,Fiscal 2018/19 Q4,Fiscal 2019/20 Q1
Spirits,Other Spirits,Moonshine Spirits,"$290,038","$353,670","$411,646","$202,168","$312,668"
Spirits,Other Spirits,Ready to Mix Cocktails,"$622,660","$635,691","$492,609","$439,131","$558,334"
Spirits,Other Spirits,Ready to Serve Cocktails,"$602,416","$606,962","$759,777","$414,944","$611,702"
Spirits,Other Spirits,Schnapps and Akvavit,"$62,132","$64,048","$85,693","$45,555","$58,245"
Spirits,Rum,Amber Rum,"$5,036,021","$5,413,021","$8,397,918","$4,538,980","$5,117,437"
Spirits,Rum,Dark Rum,"$2,635,156","$2,602,399","$4,151,244","$2,357,454","$2,653,358"
Spirits,Rum,Flavoured Rum,"$304,393","$306,798","$355,537","$225,040","$401,844"
Spirits,Rum,Spiced Rum,"$6,664,663","$7,545,539","$12,085,630","$5,947,583","$6,544,461"
Spirits,Rum,White Rum,"$7,426,747","$7,587,408","$8,378,702","$5,499,024","$7,152,920"
Spirits,Tequila,Blanco/Silver Tequila,"$3,352,364","$3,614,429","$3,245,654","$2,846,209","$4,252,843"
Spirits,Tequila,Flavoured Tequila,"$142,782","$133,443","$109,660","$100,947","$152,288"
Spirits,Tequila,Gold Tequila,"$6,596,280","$6,817,892","$5,927,897","$4,969,217","$6,977,245"
Spirits,Tequila,Mezcal,"$326,859","$327,392","$361,399","$348,927","$438,897"
Spirits,Vodka,Flavoured Vodka,"$3,685,942","$3,752,705","$3,661,212","$2,663,612","$4,546,373"
Spirits,Vodka,Straight Vodka,"$52,790,693","$55,339,152","$57,388,045","$44,583,046","$54,597,511"
Spirits,Whisky,American Whiskey,"$2,241,388","$2,479,423","$3,078,685","$2,537,925","$2,183,570"
Spirits,Whisky,Blended Malt Scotch Whisky,"$122,748","$113,892","$278,370","$156,655","$169,333"
Spirits,Whisky,Blended Scotch Whisky,"$7,067,909","$6,616,791","$9,419,447","$6,622,982","$7,443,064"
Spirits,Whisky,Bourbon Whiskey,"$3,470,701","$3,523,370","$4,917,602","$3,454,371","$3,582,895"
Spirits,Whisky,Canadian Whisky,"$26,724,910","$26,790,925","$34,878,245","$23,339,325","$27,973,057"
Spirits,Whisky,Flavoured Whisky,"$19,724","$21,170","$406,884","$209,109","$330,849"
Spirits,Whisky,Irish Whiskey,"$3,123,830","$3,522,086","$5,439,284","$4,429,078","$3,441,589"
Spirits,Whisky,Other Country Whisky,"$687,712","$851,572","$1,330,025","$924,607","$920,513"
Spirits,Whisky,Single Malt Scotch Whisky,"$8,525,350","$7,799,737","$15,709,618","$9,550,510","$8,869,595"
