cat_type,category,subcategory,FY2026Q1,FY2026Q2,FY2026Q3,FY2026Q4,FY2027Q1
Wine,New Zealand Wine,New Zealand White Wine,15157124.0,14186490.0,13649798.0,10876143.0,14911548.0
Wine,Other Country Wine,Other Country Fruit and Dessert Wine,255735.0,252498.0,253277.0,301943.0,230054.0
Wine,Other Country Wine,Other Country Red Wine,113487.0,78577.0,96469.0,167034.0,102911.0
Wine,Other Country Wine,Other Country Rose Wine,13704.0,25737.0,11364.0,14264.0,17265.0
Wine,Other Country Wine,Other Country Sparkling Wine,32071.0,26453.0,27140.0,27687.0,20060.0
Wine,Other Country Wine,Other Country White Wine,69578.0,61227.0,43207.0,83451.0,67623.0
Wine,Other Style Wine,Aperitif And Flavoured Wine,29474.0,51340.0,73759.0,54517.0,54061.0
Wine,Other Style Wine,Mead,159279.0,277029.0,237429.0,151480.0,155572.0
Wine,Other Style Wine,Rice Wine,55181.0,49878.0,54436.0,64465.0,45926.0
Wine,Portugal Wine,Portugal Fruit and Dessert Wine,4169.0,2165.0,6379.0,1905.0,3270.0
Wine,Portugal Wine,Portugal Red Wine,1113329.0,1055928.0,1102932.0,1361165.0,1084232.0
Wine,Portugal Wine,Portugal Rose Wine,208328.0,344263.0,162017.0,185939.0,349433.0
Wine,Portugal Wine,Portugal Sparkling Wine,2809.0,3048.0,1952.0,4557.0,3699.0
Wine,Portugal Wine,Portugal White Wine,662673.0,645575.0,427497.0,547082.0,665222.0
Wine,Sake,Japan Sake,2334830.0,2661300.0,2726700.0,3081342.0,2537466.0
Wine,Sake,Other Country Sake,151733.0,186512.0,158071.0,96519.0,140893.0
Wine,Sake,USA Sake,190588.0,80677.0,34077.0,27482.0,9588.0
Wine,South Africa Wine,South Africa Fruit and Dessert Wine,0.0,0.0,108.0,917.0,382.0
Wine,South Africa Wine,South Africa Red Wine,776638.0,594544.0,845716.0,836728.0,559123.0
Wine,South Africa Wine,South Africa Rose Wine,43399.0,41771.0,23010.0,27825.0,37392.0
Wine,South Africa Wine,South Africa Sparkling Wine,1529.0,5403.0,6580.0,4229.0,6597.0
Wine,South Africa Wine,South Africa White Wine,1041383.0,1046227.0,867359.0,939574.0,916653.0
Wine,Spain Wine,Spain Fruit and Dessert Wine,10707.0,12691.0,10519.0,9147.0,10596.0
Wine,Spain Wine,Spain Red Wine,3500023.0,3650221.0,4189922.0,4182738.0,3486220.0
Wine,Spain Wine,Spain Rose Wine,252592.0,385394.0,234792.0,193022.0,251192.0
Wine,Spain Wine,Spain Sparkling Wine,1242881.0,1291905.0,1721113.0,1132113.0,1082479.0
Wine,Spain Wine,Spain White Wine,606328.0,810531.0,635457.0,603961.0,712457.0
Wine,USA Wine,USA Fruit and Dessert Wine,0.0,0.0,210.0,0.0,0.0
Wine,USA Wine,USA Red Wine,-1993505.0,5390502.0,6808057.0,4584703.0,4254087.0
Wine,USA Wine,USA Rose Wine,264175.0,301307.0,111249.0,82379.0,35606.0
Wine,USA Wine,USA Sparkling Wine,-8344.0,39229.0,38040.0,30031.0,14621.0
Wine,USA Wine,USA White Wine,118829.0,1803406.0,1112466.0,1052038.0,888945.0
