cat_type,category,subcategory,Fiscal 2020/21 Q4,Fiscal 2021/22 Q1,Fiscal 2021/22 Q2,Fiscal 2021/22 Q3,Fiscal 2021/22 Q4
Refreshment Beverages,Cider,Domestic Cider,"2,911,739","4,457,721","4,511,588","2,912,718","2,740,927"
Refreshment Beverages,Cider,Import Cider,"467,571","755,612","707,932","569,902","509,670"
Refreshment Beverages,Coolers,Malt-Based Coolers,"525,123","476,866","352,961","166,856","94,618"
Refreshment Beverages,Coolers,Spirit Coolers,"12,345,572","22,796,328","21,742,659","13,181,739","12,193,297"
Refreshment Beverages,Coolers,Wine/Fruit Coolers,"154,340","365,627","341,893","188,952","213,036"
