cat_type,category,subcategory,period,netsales
Wine,Portugal Wine,Portugal White Wine,Fiscal 2019/20 Q2,613411
Wine,Portugal Wine,Portugal White Wine,Fiscal 2019/20 Q3,429220
Wine,Portugal Wine,Portugal White Wine,Fiscal 2019/20 Q4,428011
Wine,Portugal Wine,Portugal White Wine,Fiscal 2020/21 Q1,642663
Wine,Portugal Wine,Portugal White Wine,Fiscal 2020/21 Q2,631556
Wine,Sake,Japan Sake,Fiscal 2019/20 Q2,1520573
Wine,Sake,Japan Sake,Fiscal 2019/20 Q3,1577970
Wine,Sake,Japan Sake,Fiscal 2019/20 Q4,1565558
Wine,Sake,Japan Sake,Fiscal 2020/21 Q1,1114793
Wine,Sake,Japan Sake,Fiscal 2020/21 Q2,1629973
Wine,Sake,Other Country Sake,Fiscal 2019/20 Q2,96654
Wine,Sake,Other Country Sake,Fiscal 2019/20 Q3,77154
Wine,Sake,Other Country Sake,Fiscal 2019/20 Q4,70396
Wine,Sake,Other Country Sake,Fiscal 2020/21 Q1,55112
Wine,Sake,Other Country Sake,Fiscal 2020/21 Q2,79021
Wine,Sake,USA Sake,Fiscal 2019/20 Q2,679113
Wine,Sake,USA Sake,Fiscal 2019/20 Q3,785341
Wine,Sake,USA Sake,Fiscal 2019/20 Q4,789081
Wine,Sake,USA Sake,Fiscal 2020/21 Q1,532065
Wine,Sake,USA Sake,Fiscal 2020/21 Q2,597273
Wine,South Africa Wine,South Africa Fruit and Dessert Wine,Fiscal 2019/20 Q2,0
Wine,South Africa Wine,South Africa Fruit and Dessert Wine,Fiscal 2019/20 Q3,0
Wine,South Africa Wine,South Africa Fruit and Dessert Wine,Fiscal 2019/20 Q4,0
Wine,South Africa Wine,South Africa Fruit and Dessert Wine,Fiscal 2020/21 Q1,0
Wine,South Africa Wine,South Africa Fruit and Dessert Wine,Fiscal 2020/21 Q2,0
Wine,South Africa Wine,South Africa Red Wine,Fiscal 2019/20 Q2,1299850
Wine,South Africa Wine,South Africa Red Wine,Fiscal 2019/20 Q3,1616418
Wine,South Africa Wine,South Africa Red Wine,Fiscal 2019/20 Q4,1517649
Wine,South Africa Wine,South Africa Red Wine,Fiscal 2020/21 Q1,1232982
Wine,South Africa Wine,South Africa Red Wine,Fiscal 2020/21 Q2,1055302
Wine,South Africa Wine,South Africa Rose Wine,Fiscal 2019/20 Q2,49656
Wine,South Africa Wine,South Africa Rose Wine,Fiscal 2019/20 Q3,16409
Wine,South Africa Wine,South Africa Rose Wine,Fiscal 2019/20 Q4,5813
Wine,South Africa Wine,South Africa Rose Wine,Fiscal 2020/21 Q1,102750
Wine,South Africa Wine,South Africa Rose Wine,Fiscal 2020/21 Q2,104831
Wine,South Africa Wine,South Africa Sparkling Wine,Fiscal 2019/20 Q2,3249
Wine,South Africa Wine,South Africa Sparkling Wine,Fiscal 2019/20 Q3,5841
Wine,South Africa Wine,South Africa Sparkling Wine,Fiscal 2019/20 Q4,6315
Wine,South Africa Wine,South Africa Sparkling Wine,Fiscal 2020/21 Q1,5280
Wine,South Africa Wine,South Africa Sparkling Wine,Fiscal 2020/21 Q2,4763
Wine,South Africa Wine,South Africa White Wine,Fiscal 2019/20 Q2,1205157
Wine,South Africa Wine,South Africa White Wine,Fiscal 2019/20 Q3,997174
