cat_type,category,subcategory,period,litres
Refreshment Beverages,Cider,Domestic Cider,Fiscal 2016/17 Q1,4480209
Refreshment Beverages,Cider,Domestic Cider,Fiscal 2016/17 Q2,4526008
Refreshment Beverages,Cider,Domestic Cider,Fiscal 2016/17 Q3,2985752
Refreshment Beverages,Cider,Domestic Cider,Fiscal 2016/17 Q4,2807610
Refreshment Beverages,Cider,Domestic Cider,Fiscal 2017/18 Q1,4422178
Refreshment Beverages,Cider,Import Cider,Fiscal 2016/17 Q1,1349212
Refreshment Beverages,Cider,Import Cider,Fiscal 2016/17 Q2,1380002
Refreshment Beverages,Cider,Import Cider,Fiscal 2016/17 Q3,839645
Refreshment Beverages,Cider,Import Cider,Fiscal 2016/17 Q4,797937
Refreshment Beverages,Cider,Import Cider,Fiscal 2017/18 Q1,1413656
Refreshment Beverages,Coolers,Malt-Based Coolers,Fiscal 2016/17 Q1,1242866
Refreshment Beverages,Coolers,Malt-Based Coolers,Fiscal 2016/17 Q2,1396645
Refreshment Beverages,Coolers,Malt-Based Coolers,Fiscal 2016/17 Q3,481334
Refreshment Beverages,Coolers,Malt-Based Coolers,Fiscal 2016/17 Q4,417790
Refreshment Beverages,Coolers,Malt-Based Coolers,Fiscal 2017/18 Q1,1088534
Refreshment Beverages,Coolers,Spirit Coolers,Fiscal 2016/17 Q1,6756579
Refreshment Beverages,Coolers,Spirit Coolers,Fiscal 2016/17 Q2,6923499
Refreshment Beverages,Coolers,Spirit Coolers,Fiscal 2016/17 Q3,3307938
Refreshment Beverages,Coolers,Spirit Coolers,Fiscal 2016/17 Q4,2990169
Refreshment Beverages,Coolers,Spirit Coolers,Fiscal 2017/18 Q1,7670129
Refreshment Beverages,Coolers,Wine/Fruit Coolers,Fiscal 2016/17 Q1,189648
Refreshment Beverages,Coolers,Wine/Fruit Coolers,Fiscal 2016/17 Q2,182730
Refreshment Beverages,Coolers,Wine/Fruit Coolers,Fiscal 2016/17 Q3,124464
Refreshment Beverages,Coolers,Wine/Fruit Coolers,Fiscal 2016/17 Q4,106065
Refreshment Beverages,Coolers,Wine/Fruit Coolers,Fiscal 2017/18 Q1,157169
