cat_type,category,subcategory,period,litres
Refreshment Beverages,Cider,Domestic Cider,Fiscal 2015/16 Q2,4425536
Refreshment Beverages,Cider,Domestic Cider,Fiscal 2015/16 Q3,3016699
Refreshment Beverages,Cider,Domestic Cider,Fiscal 2015/16 Q4,2630509
Refreshment Beverages,Cider,Domestic Cider,Fiscal 2016/17 Q1,4479911
Refreshment Beverages,Cider,Domestic Cider,Fiscal 2016/17 Q2,4525859
Refreshment Beverages,Cider,Import Cider,Fiscal 2015/16 Q2,1360866
Refreshment Beverages,Cider,Import Cider,Fiscal 2015/16 Q3,861647
Refreshment Beverages,Cider,Import Cider,Fiscal 2015/16 Q4,784248
Refreshment Beverages,Cider,Import Cider,Fiscal 2016/17 Q1,1348673
Refreshment Beverages,Cider,Import Cider,Fiscal 2016/17 Q2,1379408
Refreshment Beverages,Coolers,Malt-Based Coolers,Fiscal 2015/16 Q2,1607639
Refreshment Beverages,Coolers,Malt-Based Coolers,Fiscal 2015/16 Q3,548939
Refreshment Beverages,Coolers,Malt-Based Coolers,Fiscal 2015/16 Q4,505760
Refreshment Beverages,Coolers,Malt-Based Coolers,Fiscal 2016/17 Q1,1345621
Refreshment Beverages,Coolers,Malt-Based Coolers,Fiscal 2016/17 Q2,1518830
Refreshment Beverages,Coolers,Spirit Coolers,Fiscal 2015/16 Q2,6083320
Refreshment Beverages,Coolers,Spirit Coolers,Fiscal 2015/16 Q3,3118164
Refreshment Beverages,Coolers,Spirit Coolers,Fiscal 2015/16 Q4,2645067
Refreshment Beverages,Coolers,Spirit Coolers,Fiscal 2016/17 Q1,6751294
Refreshment Beverages,Coolers,Spirit Coolers,Fiscal 2016/17 Q2,6916263
Refreshment Beverages,Coolers,Wine/Fruit Coolers,Fiscal 2015/16 Q2,222538
Refreshment Beverages,Coolers,Wine/Fruit Coolers,Fiscal 2015/16 Q3,158989
Refreshment Beverages,Coolers,Wine/Fruit Coolers,Fiscal 2015/16 Q4,131519
Refreshment Beverages,Coolers,Wine/Fruit Coolers,Fiscal 2016/17 Q1,189648
Refreshment Beverages,Coolers,Wine/Fruit Coolers,Fiscal 2016/17 Q2,182730
