cat_type,category,subcategory,Fiscal 2017/18 Q2,Fiscal 2017/18 Q3,Fiscal 2017/18 Q4,Fiscal 2018/19 Q1,Fiscal 2018/19 Q2
Refreshment Beverages,Cider,Domestic Cider,"$19,076,246","$11,962,673","$11,479,296","$17,651,181","$19,240,344"
Refreshment Beverages,Cider,Import Cider,"$6,945,603","$3,950,922","$3,797,100","$6,443,193","$6,093,264"
Refreshment Beverages,Coolers,Malt-Based Coolers,"$4,447,109","$2,021,028","$1,515,788","$1,134,515","$928,161"
Refreshment Beverages,Coolers,Spirit Coolers,"$38,327,583","$19,756,606","$20,126,591","$45,596,568","$52,477,707"
Refreshment Beverages,Coolers,Wine/Fruit Coolers,"$927,241","$581,736","$508,623","$727,966","$941,547"
