cat_type,category,subcategory,period,litres
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2018/19 Q3,36213421
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2018/19 Q4,31367573
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2019/20 Q1,40363370
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2019/20 Q2,38248523
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2019/20 Q3,33141121
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2018/19 Q3,6644960
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2018/19 Q4,6642813
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2019/20 Q1,8201149
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2019/20 Q2,8531107
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2019/20 Q3,7030078
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2018/19 Q3,10776392
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2018/19 Q4,9935800
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2019/20 Q1,13174309
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2019/20 Q2,13268467
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2019/20 Q3,11261106
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2018/19 Q3,4404350
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2018/19 Q4,3860440
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2019/20 Q1,7242032
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2019/20 Q2,6289107
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2019/20 Q3,4742490
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2018/19 Q3,20947
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2018/19 Q4,22978
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2019/20 Q1,31854
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2019/20 Q2,38119
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2019/20 Q3,27359
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2018/19 Q3,435511
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2018/19 Q4,359061
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2019/20 Q1,414651
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2019/20 Q2,406638
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2019/20 Q3,337276
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2018/19 Q3,301241
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2018/19 Q4,304766
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2019/20 Q1,329272
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2019/20 Q2,369687
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2019/20 Q3,313579
Beer,Import Beer,Europe Beer,Fiscal 2018/19 Q3,6056450
Beer,Import Beer,Europe Beer,Fiscal 2018/19 Q4,5125308
Beer,Import Beer,Europe Beer,Fiscal 2019/20 Q1,6215287
Beer,Import Beer,Europe Beer,Fiscal 2019/20 Q2,6252008
Beer,Import Beer,Europe Beer,Fiscal 2019/20 Q3,5936246
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2018/19 Q3,1616798
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2018/19 Q4,1460046
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2019/20 Q1,2838036
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2019/20 Q2,3005834
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2019/20 Q3,1820462
Beer,Import Beer,Other Country Beer,Fiscal 2018/19 Q3,32598
Beer,Import Beer,Other Country Beer,Fiscal 2018/19 Q4,26678
Beer,Import Beer,Other Country Beer,Fiscal 2019/20 Q1,24628
Beer,Import Beer,Other Country Beer,Fiscal 2019/20 Q2,30153
Beer,Import Beer,Other Country Beer,Fiscal 2019/20 Q3,19493
Beer,Import Beer,USA Beer,Fiscal 2018/19 Q3,1358287
Beer,Import Beer,USA Beer,Fiscal 2018/19 Q4,1054832
Beer,Import Beer,USA Beer,Fiscal 2019/20 Q1,1571833
Beer,Import Beer,USA Beer,Fiscal 2019/20 Q2,1645264
Beer,Import Beer,USA Beer,Fiscal 2019/20 Q3,1203346
