cat_type,category,subcategory,period,litres
Refreshment Beverages,Cider,Domestic Cider,Fiscal 2022/23 Q4,2483804
Refreshment Beverages,Cider,Domestic Cider,Fiscal 2023/24 Q1,3693450
Refreshment Beverages,Cider,Domestic Cider,Fiscal 2023/24 Q2,3876121
Refreshment Beverages,Cider,Domestic Cider,Fiscal 2023/24 Q3,2476053
Refreshment Beverages,Cider,Domestic Cider,Fiscal 2023/24 Q4,2341780
Refreshment Beverages,Cider,Import Cider,Fiscal 2022/23 Q4,493572
Refreshment Beverages,Cider,Import Cider,Fiscal 2023/24 Q1,786472
Refreshment Beverages,Cider,Import Cider,Fiscal 2023/24 Q2,683887
Refreshment Beverages,Cider,Import Cider,Fiscal 2023/24 Q3,598919
Refreshment Beverages,Cider,Import Cider,Fiscal 2023/24 Q4,456151
Refreshment Beverages,Coolers,Malt-Based Coolers,Fiscal 2022/23 Q4,68330
Refreshment Beverages,Coolers,Malt-Based Coolers,Fiscal 2023/24 Q1,153547
Refreshment Beverages,Coolers,Malt-Based Coolers,Fiscal 2023/24 Q2,165001
Refreshment Beverages,Coolers,Malt-Based Coolers,Fiscal 2023/24 Q3,73898
Refreshment Beverages,Coolers,Malt-Based Coolers,Fiscal 2023/24 Q4,44034
Refreshment Beverages,Coolers,Spirit Coolers,Fiscal 2022/23 Q4,13051520
Refreshment Beverages,Coolers,Spirit Coolers,Fiscal 2023/24 Q1,21116829
Refreshment Beverages,Coolers,Spirit Coolers,Fiscal 2023/24 Q2,22294834
Refreshment Beverages,Coolers,Spirit Coolers,Fiscal 2023/24 Q3,12848739
Refreshment Beverages,Coolers,Spirit Coolers,Fiscal 2023/24 Q4,12903566
Refreshment Beverages,Coolers,Wine/Fruit Coolers,Fiscal 2022/23 Q4,201203
Refreshment Beverages,Coolers,Wine/Fruit Coolers,Fiscal 2023/24 Q1,301089
Refreshment Beverages,Coolers,Wine/Fruit Coolers,Fiscal 2023/24 Q2,293009
Refreshment Beverages,Coolers,Wine/Fruit Coolers,Fiscal 2023/24 Q3,181722
Refreshment Beverages,Coolers,Wine/Fruit Coolers,Fiscal 2023/24 Q4,133818
