cat_type,category,subcategory,Fiscal 2018/19 Q2,Fiscal 2018/19 Q3,Fiscal 2018/19 Q4,Fiscal 2019/20 Q1,Fiscal 2019/20 Q2
Refreshment Beverages,Cider,Domestic Cider,"$19,263,117","$13,310,556","$12,192,826","$18,356,979","$19,315,331"
Refreshment Beverages,Cider,Import Cider,"$6,093,884","$3,795,063","$3,587,817","$5,356,739","$5,206,000"
Refreshment Beverages,Coolers,Malt-Based Coolers,"$928,161","$325,449","$363,383","$669,819","$499,914"
Refreshment Beverages,Coolers,Spirit Coolers,"$52,295,043","$29,955,020","$31,381,766","$60,606,875","$66,022,534"
Refreshment Beverages,Coolers,Wine/Fruit Coolers,"$1,149,059","$732,605","$854,793","$1,333,672","$1,139,990"
