cat_type,category,subcategory,period,netsales
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2022/23 Q4,102516159
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2023/24 Q1,126532483
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2023/24 Q2,124738165
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2023/24 Q3,105251981
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2023/24 Q4,99778503
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2022/23 Q4,30984824
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2023/24 Q1,39769585
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2023/24 Q2,41303943
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2023/24 Q3,32417044
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2023/24 Q4,29514097
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2022/23 Q4,41677599
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2023/24 Q1,54382941
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2023/24 Q2,54861388
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2023/24 Q3,47161113
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2023/24 Q4,43336367
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2022/23 Q4,32008194
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2023/24 Q1,47601265
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2023/24 Q2,49293473
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2023/24 Q3,34897494
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2023/24 Q4,33219195
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2022/23 Q4,104256
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2023/24 Q1,128899
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2023/24 Q2,182679
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2023/24 Q3,214599
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2023/24 Q4,87585
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2022/23 Q4,725463
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2023/24 Q1,812491
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2023/24 Q2,874217
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2023/24 Q3,619673
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2023/24 Q4,436211
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2022/23 Q4,1365776
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2023/24 Q1,1583505
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2023/24 Q2,1672812
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2023/24 Q3,1558647
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2023/24 Q4,1556797
Beer,Import Beer,Europe Beer,Fiscal 2022/23 Q4,19066654
Beer,Import Beer,Europe Beer,Fiscal 2023/24 Q1,21031042
Beer,Import Beer,Europe Beer,Fiscal 2023/24 Q2,21172119
Beer,Import Beer,Europe Beer,Fiscal 2023/24 Q3,18568426
Beer,Import Beer,Europe Beer,Fiscal 2023/24 Q4,16451257
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2022/23 Q4,1666199
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2023/24 Q1,2742809
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2023/24 Q2,3366585
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2023/24 Q3,1953174
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2023/24 Q4,2088939
Beer,Import Beer,Other Country Beer,Fiscal 2022/23 Q4,529595
Beer,Import Beer,Other Country Beer,Fiscal 2023/24 Q1,615967
Beer,Import Beer,Other Country Beer,Fiscal 2023/24 Q2,644477
Beer,Import Beer,Other Country Beer,Fiscal 2023/24 Q3,612907
Beer,Import Beer,Other Country Beer,Fiscal 2023/24 Q4,615115
Beer,Import Beer,USA Beer,Fiscal 2022/23 Q4,1381857
Beer,Import Beer,USA Beer,Fiscal 2023/24 Q1,1706141
Beer,Import Beer,USA Beer,Fiscal 2023/24 Q2,848487
Beer,Import Beer,USA Beer,Fiscal 2023/24 Q3,600338
Beer,Import Beer,USA Beer,Fiscal 2023/24 Q4,446218
