cat_type,category,subcategory,Fiscal 2020/21 Q1,Fiscal 2020/21 Q2,Fiscal 2020/21 Q3,Fiscal 2020/21 Q4,Fiscal 2021/22 Q1
Refreshment Beverages,Cider,Domestic Cider,"$19,135,143","$22,269,624","$14,142,953","$12,644,549","$19,696,190"
Refreshment Beverages,Cider,Import Cider,"$3,673,577","$3,226,034","$2,175,650","$2,161,834","$3,460,849"
Refreshment Beverages,Coolers,Malt-Based Coolers,"$462,601","$536,419","$218,016","$2,376,873","$2,261,202"
Refreshment Beverages,Coolers,Spirit Coolers,"$92,357,851","$103,866,719","$52,998,183","$57,637,196","$104,590,334"
Refreshment Beverages,Coolers,Wine/Fruit Coolers,"$1,398,378","$1,537,380","$960,123","$1,014,476","$2,315,235"
