cat_type,category,subcategory,period,netsales
Spirits,Asian Spirits,China Spirits,FY2024Q3,1282512
Spirits,Asian Spirits,China Spirits,FY2024Q4,1247337
Spirits,Asian Spirits,China Spirits,FY2025Q1,774814
Spirits,Asian Spirits,China Spirits,FY2025Q2,854498
Spirits,Asian Spirits,China Spirits,FY2025Q3,1657988
Spirits,Asian Spirits,Korea Spirits,FY2024Q3,1419953
Spirits,Asian Spirits,Korea Spirits,FY2024Q4,1431889
Spirits,Asian Spirits,Korea Spirits,FY2025Q1,1249008
Spirits,Asian Spirits,Korea Spirits,FY2025Q2,1420019
Spirits,Asian Spirits,Korea Spirits,FY2025Q3,1417005
Spirits,Asian Spirits,Other Country Asian Spirits,FY2024Q3,191820
Spirits,Asian Spirits,Other Country Asian Spirits,FY2024Q4,133718
Spirits,Asian Spirits,Other Country Asian Spirits,FY2025Q1,150099
Spirits,Asian Spirits,Other Country Asian Spirits,FY2025Q2,170605
Spirits,Asian Spirits,Other Country Asian Spirits,FY2025Q3,168408
Spirits,Gin,Dry Gin,FY2024Q3,14166380
Spirits,Gin,Dry Gin,FY2024Q4,10657919
Spirits,Gin,Dry Gin,FY2025Q1,13768823
Spirits,Gin,Dry Gin,FY2025Q2,14373916
Spirits,Gin,Dry Gin,FY2025Q3,13130117
Spirits,Gin,Flavoured Gin,FY2024Q3,1111169
Spirits,Gin,Flavoured Gin,FY2024Q4,762258
Spirits,Gin,Flavoured Gin,FY2025Q1,1168127
Spirits,Gin,Flavoured Gin,FY2025Q2,1169968
Spirits,Gin,Flavoured Gin,FY2025Q3,991752
Spirits,Gin,Other Gin,FY2024Q3,619667
Spirits,Gin,Other Gin,FY2024Q4,494510
Spirits,Gin,Other Gin,FY2025Q1,998233
Spirits,Gin,Other Gin,FY2025Q2,800233
Spirits,Gin,Other Gin,FY2025Q3,709772
Spirits,Grape and Fruit Brandy,Armagnac,FY2024Q3,104599
Spirits,Grape and Fruit Brandy,Armagnac,FY2024Q4,103035
Spirits,Grape and Fruit Brandy,Armagnac,FY2025Q1,27790
Spirits,Grape and Fruit Brandy,Armagnac,FY2025Q2,38497
Spirits,Grape and Fruit Brandy,Armagnac,FY2025Q3,56954
Spirits,Grape and Fruit Brandy,Brandy,FY2024Q3,3482770
Spirits,Grape and Fruit Brandy,Brandy,FY2024Q4,2195932
Spirits,Grape and Fruit Brandy,Brandy,FY2025Q1,1986908
Spirits,Grape and Fruit Brandy,Brandy,FY2025Q2,1933817
Spirits,Grape and Fruit Brandy,Brandy,FY2025Q3,3222108
Spirits,Grape and Fruit Brandy,Cognac,FY2024Q3,3491373
Spirits,Grape and Fruit Brandy,Cognac,FY2024Q4,2205775
Spirits,Grape and Fruit Brandy,Cognac,FY2025Q1,1867628
Spirits,Grape and Fruit Brandy,Cognac,FY2025Q2,1756788
Spirits,Grape and Fruit Brandy,Cognac,FY2025Q3,2852656
Spirits,Grape and Fruit Brandy,Eau de Vie,FY2024Q3,387306
Spirits,Grape and Fruit Brandy,Eau de Vie,FY2024Q4,174612
Spirits,Grape and Fruit Brandy,Eau de Vie,FY2025Q1,265484
Spirits,Grape and Fruit Brandy,Eau de Vie,FY2025Q2,273235
Spirits,Grape and Fruit Brandy,Eau de Vie,FY2025Q3,378369
Spirits,Grape and Fruit Brandy,Grappa And Marc,FY2024Q3,78619
Spirits,Grape and Fruit Brandy,Grappa And Marc,FY2024Q4,63157
Spirits,Grape and Fruit Brandy,Grappa And Marc,FY2025Q1,61560
Spirits,Grape and Fruit Brandy,Grappa And Marc,FY2025Q2,53493
Spirits,Grape and Fruit Brandy,Grappa And Marc,FY2025Q3,85520
Spirits,Grape and Fruit Brandy,Pisco,FY2024Q3,128948
Spirits,Grape and Fruit Brandy,Pisco,FY2024Q4,115466
Spirits,Grape and Fruit Brandy,Pisco,FY2025Q1,137896
Spirits,Grape and Fruit Brandy,Pisco,FY2025Q2,132506
Spirits,Grape and Fruit Brandy,Pisco,FY2025Q3,135319
Spirits,Liqueurs,Anise And Herbal/Spice Liqueurs,FY2024Q3,10982727
Spirits,Liqueurs,Anise And Herbal/Spice Liqueurs,FY2024Q4,7888839
Spirits,Liqueurs,Anise And Herbal/Spice Liqueurs,FY2025Q1,9250684
Spirits,Liqueurs,Anise And Herbal/Spice Liqueurs,FY2025Q2,9300653
Spirits,Liqueurs,Anise And Herbal/Spice Liqueurs,FY2025Q3,10381818
Spirits,Liqueurs,Coffee And Cocoa Liqueurs,FY2024Q3,3329663
Spirits,Liqueurs,Coffee And Cocoa Liqueurs,FY2024Q4,1717799
Spirits,Liqueurs,Coffee And Cocoa Liqueurs,FY2025Q1,1746778
Spirits,Liqueurs,Coffee And Cocoa Liqueurs,FY2025Q2,2046634
Spirits,Liqueurs,Coffee And Cocoa Liqueurs,FY2025Q3,3592964
Spirits,Liqueurs,Cream/Dairy Liqueurs,FY2024Q3,21455471
Spirits,Liqueurs,Cream/Dairy Liqueurs,FY2024Q4,5481557
Spirits,Liqueurs,Cream/Dairy Liqueurs,FY2025Q1,6274718
Spirits,Liqueurs,Cream/Dairy Liqueurs,FY2025Q2,7828829
Spirits,Liqueurs,Cream/Dairy Liqueurs,FY2025Q3,19139575
Spirits,Liqueurs,Fruit Liqueurs,FY2024Q3,7560534
Spirits,Liqueurs,Fruit Liqueurs,FY2024Q4,4990040
Spirits,Liqueurs,Fruit Liqueurs,FY2025Q1,6581700
Spirits,Liqueurs,Fruit Liqueurs,FY2025Q2,7448818
Spirits,Liqueurs,Fruit Liqueurs,FY2025Q3,7562303
Spirits,Liqueurs,Nut Liqueurs,FY2024Q3,1932002
Spirits,Liqueurs,Nut Liqueurs,FY2024Q4,1076362
Spirits,Liqueurs,Nut Liqueurs,FY2025Q1,1422362
Spirits,Liqueurs,Nut Liqueurs,FY2025Q2,1551869
Spirits,Liqueurs,Nut Liqueurs,FY2025Q3,1789876
Spirits,Liqueurs,Other Liqueurs,FY2024Q3,1385926
Spirits,Liqueurs,Other Liqueurs,FY2024Q4,992243
Spirits,Liqueurs,Other Liqueurs,FY2025Q1,1117327
Spirits,Liqueurs,Other Liqueurs,FY2025Q2,1383923
Spirits,Liqueurs,Other Liqueurs,FY2025Q3,1469856
Spirits,Liqueurs,Whiskey Liqueurs,FY2024Q3,1989937
Spirits,Liqueurs,Whiskey Liqueurs,FY2024Q4,1207969
Spirits,Liqueurs,Whiskey Liqueurs,FY2025Q1,1299387
Spirits,Liqueurs,Whiskey Liqueurs,FY2025Q2,1319931
Spirits,Liqueurs,Whiskey Liqueurs,FY2025Q3,2132585
Spirits,Other Spirits,Cachaca,FY2024Q3,28068
Spirits,Other Spirits,Cachaca,FY2024Q4,34859
Spirits,Other Spirits,Cachaca,FY2025Q1,38574
Spirits,Other Spirits,Cachaca,FY2025Q2,48140
Spirits,Other Spirits,Cachaca,FY2025Q3,32788
Spirits,Other Spirits,Flavoured Spirits,FY2024Q3,395442
Spirits,Other Spirits,Flavoured Spirits,FY2024Q4,91190
Spirits,Other Spirits,Flavoured Spirits,FY2025Q1,123152
Spirits,Other Spirits,Flavoured Spirits,FY2025Q2,152238
Spirits,Other Spirits,Flavoured Spirits,FY2025Q3,470104
Spirits,Other Spirits,Miscellaneous/Other Spirits,FY2024Q3,253023
Spirits,Other Spirits,Miscellaneous/Other Spirits,FY2024Q4,235871
Spirits,Other Spirits,Miscellaneous/Other Spirits,FY2025Q1,192584
Spirits,Other Spirits,Miscellaneous/Other Spirits,FY2025Q2,255170
Spirits,Other Spirits,Miscellaneous/Other Spirits,FY2025Q3,210981
Spirits,Other Spirits,Moonshine Spirits,FY2024Q3,689130
Spirits,Other Spirits,Moonshine Spirits,FY2024Q4,513803
Spirits,Other Spirits,Moonshine Spirits,FY2025Q1,545487
Spirits,Other Spirits,Moonshine Spirits,FY2025Q2,654048
Spirits,Other Spirits,Moonshine Spirits,FY2025Q3,624610
Spirits,Other Spirits,Ready to Mix Cocktails,FY2024Q3,508755
Spirits,Other Spirits,Ready to Mix Cocktails,FY2024Q4,488178
Spirits,Other Spirits,Ready to Mix Cocktails,FY2025Q1,540775
Spirits,Other Spirits,Ready to Mix Cocktails,FY2025Q2,565754
Spirits,Other Spirits,Ready to Mix Cocktails,FY2025Q3,517400
Spirits,Other Spirits,Ready to Serve Cocktails,FY2024Q3,1628351
Spirits,Other Spirits,Ready to Serve Cocktails,FY2024Q4,1338739
Spirits,Other Spirits,Ready to Serve Cocktails,FY2025Q1,2305248
Spirits,Other Spirits,Ready to Serve Cocktails,FY2025Q2,2376963
Spirits,Other Spirits,Ready to Serve Cocktails,FY2025Q3,1596680
Spirits,Other Spirits,Schnapps and Akvavit,FY2024Q3,50809
Spirits,Other Spirits,Schnapps and Akvavit,FY2024Q4,37444
Spirits,Other Spirits,Schnapps and Akvavit,FY2025Q1,36309
Spirits,Other Spirits,Schnapps and Akvavit,FY2025Q2,35714
Spirits,Other Spirits,Schnapps and Akvavit,FY2025Q3,66876
Spirits,Rum,Amber Rum,FY2024Q3,8587760
Spirits,Rum,Amber Rum,FY2024Q4,4636073
Spirits,Rum,Amber Rum,FY2025Q1,5551258
Spirits,Rum,Amber Rum,FY2025Q2,5752952
Spirits,Rum,Amber Rum,FY2025Q3,7839934
Spirits,Rum,Dark Rum,FY2024Q3,3880574
Spirits,Rum,Dark Rum,FY2024Q4,2409901
Spirits,Rum,Dark Rum,FY2025Q1,2434481
Spirits,Rum,Dark Rum,FY2025Q2,2347432
Spirits,Rum,Dark Rum,FY2025Q3,3600906
Spirits,Rum,Flavoured Rum,FY2024Q3,425712
Spirits,Rum,Flavoured Rum,FY2024Q4,343742
Spirits,Rum,Flavoured Rum,FY2025Q1,407629
Spirits,Rum,Flavoured Rum,FY2025Q2,449130
Spirits,Rum,Flavoured Rum,FY2025Q3,489524
Spirits,Rum,Spiced Rum,FY2024Q3,12344985
Spirits,Rum,Spiced Rum,FY2024Q4,5671746
Spirits,Rum,Spiced Rum,FY2025Q1,6637788
