cat_type,category,subcategory,period,netsales
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2016/17 Q4,117899989
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2017/18 Q1,157994231
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2017/18 Q2,152841189
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2017/18 Q3,137883828
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2017/18 Q4,116698822
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2016/17 Q4,23322538
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2017/18 Q1,31389997
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2017/18 Q2,33030747
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2017/18 Q3,29421055
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2017/18 Q4,28989529
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2016/17 Q4,28950620
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2017/18 Q1,40564531
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2017/18 Q2,41528503
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2017/18 Q3,36908781
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2017/18 Q4,31136044
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2016/17 Q4,9485356
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2017/18 Q1,18311368
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2017/18 Q2,17922271
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2017/18 Q3,11888697
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2017/18 Q4,13052262
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2016/17 Q4,198394
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2017/18 Q1,309283
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2017/18 Q2,323903
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2017/18 Q3,274542
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2017/18 Q4,267850
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2016/17 Q4,2016810
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2017/18 Q1,2523972
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2017/18 Q2,2217827
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2017/18 Q3,2245752
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2017/18 Q4,1873881
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2016/17 Q4,1536704
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2017/18 Q1,1793519
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2017/18 Q2,1953642
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2017/18 Q3,1738618
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2017/18 Q4,1688499
Beer,Import Beer,Europe Beer,Fiscal 2016/17 Q4,23253426
Beer,Import Beer,Europe Beer,Fiscal 2017/18 Q1,29106495
Beer,Import Beer,Europe Beer,Fiscal 2017/18 Q2,29339557
Beer,Import Beer,Europe Beer,Fiscal 2017/18 Q3,27697976
Beer,Import Beer,Europe Beer,Fiscal 2017/18 Q4,24648936
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2016/17 Q4,7183259
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2017/18 Q1,14359256
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2017/18 Q2,15843915
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2017/18 Q3,8395108
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2017/18 Q4,8080316
Beer,Import Beer,Other Country Beer,Fiscal 2016/17 Q4,47385
Beer,Import Beer,Other Country Beer,Fiscal 2017/18 Q1,65728
Beer,Import Beer,Other Country Beer,Fiscal 2017/18 Q2,74183
Beer,Import Beer,Other Country Beer,Fiscal 2017/18 Q3,98138
Beer,Import Beer,Other Country Beer,Fiscal 2017/18 Q4,155423
Beer,Import Beer,USA Beer,Fiscal 2016/17 Q4,9871585
Beer,Import Beer,USA Beer,Fiscal 2017/18 Q1,14441523
Beer,Import Beer,USA Beer,Fiscal 2017/18 Q2,15323588
Beer,Import Beer,USA Beer,Fiscal 2017/18 Q3,11589624
Beer,Import Beer,USA Beer,Fiscal 2017/18 Q4,7073185
