cat_type,category,subcategory,FY2024Q4,FY2025Q1,FY2025Q2,FY2025Q3,FY2025Q4
Refreshment Beverages,Cider,Domestic Cider,12836088,17478729,20557382,13555383,11538853
Refreshment Beverages,Cider,Import Cider,2436261,3385628,3547950,3049617,2618705
Refreshment Beverages,Coolers,Malt-Based Coolers,235697,363377,577771,263161,221683
Refreshment Beverages,Coolers,Spirit Coolers,68836058,101636690,117013421,72977285,70314761
Refreshment Beverages,Coolers,Wine/Fruit Coolers,1040297,1275019,1138186,822523,854849
