cat_type,category,subcategory,period,netsales
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2018/19 Q2,150332021
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2018/19 Q3,125988126
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2018/19 Q4,109843662
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2019/20 Q1,140566846
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2019/20 Q2,132796059
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2018/19 Q2,39953525
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2018/19 Q3,33253138
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2018/19 Q4,31944111
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2019/20 Q1,39963567
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2019/20 Q2,41864801
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2018/19 Q2,42653933
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2018/19 Q3,37732583
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2018/19 Q4,33831408
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2019/20 Q1,45796982
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2019/20 Q2,46139159
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2018/19 Q2,22372961
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2018/19 Q3,16161863
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2018/19 Q4,14030821
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2019/20 Q1,26023078
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2019/20 Q2,22411672
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2018/19 Q2,500528
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2018/19 Q3,348526
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2018/19 Q4,357713
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2019/20 Q1,416778
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2019/20 Q2,424488
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2018/19 Q2,2007055
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2018/19 Q3,1984099
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2018/19 Q4,1545304
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2019/20 Q1,1732480
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2019/20 Q2,1664007
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2018/19 Q2,1791448
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2018/19 Q3,1487199
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2018/19 Q4,1518103
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2019/20 Q1,1649992
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2019/20 Q2,1833273
Beer,Import Beer,Europe Beer,Fiscal 2018/19 Q2,28976670
Beer,Import Beer,Europe Beer,Fiscal 2018/19 Q3,27351115
Beer,Import Beer,Europe Beer,Fiscal 2018/19 Q4,23176961
Beer,Import Beer,Europe Beer,Fiscal 2019/20 Q1,27840942
Beer,Import Beer,Europe Beer,Fiscal 2019/20 Q2,27807019
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2018/19 Q2,15869387
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2018/19 Q3,8653245
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2018/19 Q4,7881960
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2019/20 Q1,14957196
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2019/20 Q2,15505696
Beer,Import Beer,Other Country Beer,Fiscal 2018/19 Q2,195544
Beer,Import Beer,Other Country Beer,Fiscal 2018/19 Q3,140567
Beer,Import Beer,Other Country Beer,Fiscal 2018/19 Q4,106176
Beer,Import Beer,Other Country Beer,Fiscal 2019/20 Q1,102322
Beer,Import Beer,Other Country Beer,Fiscal 2019/20 Q2,115957
Beer,Import Beer,USA Beer,Fiscal 2018/19 Q2,7319604
Beer,Import Beer,USA Beer,Fiscal 2018/19 Q3,5837780
Beer,Import Beer,USA Beer,Fiscal 2018/19 Q4,4577412
Beer,Import Beer,USA Beer,Fiscal 2019/20 Q1,6702560
Beer,Import Beer,USA Beer,Fiscal 2019/20 Q2,6746611
