cat_type,category,subcategory,period,netsales
Refreshment Beverages,Cider,Domestic Cider,Fiscal 2022/23 Q2,23879137
Refreshment Beverages,Cider,Domestic Cider,Fiscal 2022/23 Q3,16137075
Refreshment Beverages,Cider,Domestic Cider,Fiscal 2022/23 Q4,13166870
Refreshment Beverages,Cider,Domestic Cider,Fiscal 2023/24 Q1,20181511
Refreshment Beverages,Cider,Domestic Cider,Fiscal 2023/24 Q2,21189875
Refreshment Beverages,Cider,Import Cider,Fiscal 2022/23 Q2,2800011
Refreshment Beverages,Cider,Import Cider,Fiscal 2022/23 Q3,2840466
Refreshment Beverages,Cider,Import Cider,Fiscal 2022/23 Q4,2568276
Refreshment Beverages,Cider,Import Cider,Fiscal 2023/24 Q1,4026051
Refreshment Beverages,Cider,Import Cider,Fiscal 2023/24 Q2,3560176
Refreshment Beverages,Coolers,Malt-Based Coolers,Fiscal 2022/23 Q2,554057
Refreshment Beverages,Coolers,Malt-Based Coolers,Fiscal 2022/23 Q3,337971
Refreshment Beverages,Coolers,Malt-Based Coolers,Fiscal 2022/23 Q4,343609
Refreshment Beverages,Coolers,Malt-Based Coolers,Fiscal 2023/24 Q1,754660
Refreshment Beverages,Coolers,Malt-Based Coolers,Fiscal 2023/24 Q2,815958
Refreshment Beverages,Coolers,Spirit Coolers,Fiscal 2022/23 Q2,102968615
Refreshment Beverages,Coolers,Spirit Coolers,Fiscal 2022/23 Q3,70382677
Refreshment Beverages,Coolers,Spirit Coolers,Fiscal 2022/23 Q4,66957130
Refreshment Beverages,Coolers,Spirit Coolers,Fiscal 2023/24 Q1,108561822
Refreshment Beverages,Coolers,Spirit Coolers,Fiscal 2023/24 Q2,116213985
Refreshment Beverages,Coolers,Wine/Fruit Coolers,Fiscal 2022/23 Q2,2392871
Refreshment Beverages,Coolers,Wine/Fruit Coolers,Fiscal 2022/23 Q3,1523439
Refreshment Beverages,Coolers,Wine/Fruit Coolers,Fiscal 2022/23 Q4,1336774
Refreshment Beverages,Coolers,Wine/Fruit Coolers,Fiscal 2023/24 Q1,2037666
Refreshment Beverages,Coolers,Wine/Fruit Coolers,Fiscal 2023/24 Q2,2008379
