cat_type,category,subcategory,Fiscal 2021/22 Q3,Fiscal 2021/22 Q4,Fiscal 2022/23 Q1,Fiscal 2022/23 Q2,Fiscal 2022/23 Q3
Spirits,Other Spirits,Moonshine Spirits,"$424,527","$269,458","$380,615","$402,222","$655,016"
Spirits,Other Spirits,Ready to Mix Cocktails,"$376,071","$421,451","$653,454","$532,448","$561,077"
Spirits,Other Spirits,Ready to Serve Cocktails,"$1,612,998","$1,136,203","$1,705,867","$1,862,918","$1,938,721"
Spirits,Other Spirits,Schnapps and Akvavit,"$92,818","$47,108","$58,585","$39,800","$71,312"
Spirits,Rum,Amber Rum,"$9,163,781","$5,312,524","$6,346,520","$6,023,552","$9,370,492"
Spirits,Rum,Dark Rum,"$4,152,566","$2,800,161","$3,012,374","$2,530,120","$4,636,316"
Spirits,Rum,Flavoured Rum,"$651,727","$670,218","$773,320","$673,294","$771,760"
Spirits,Rum,Spiced Rum,"$13,088,524","$6,163,519","$7,656,607","$7,374,748","$14,089,515"
Spirits,Rum,White Rum,"$7,348,025","$5,585,375","$7,250,317","$7,349,438","$7,933,138"
Spirits,Tequila,Blanco/Silver Tequila,"$6,794,307","$5,512,358","$9,058,701","$9,825,731","$9,194,962"
Spirits,Tequila,Flavoured Tequila,"$337,738","$304,786","$458,135","$345,750","$812,776"
Spirits,Tequila,Gold Tequila,"$10,558,441","$8,884,822","$12,813,947","$12,625,685","$13,230,184"
Spirits,Tequila,Mezcal,"$867,013","$821,324","$1,105,069","$925,485","$1,301,602"
Spirits,Vodka,Flavoured Vodka,"$6,400,245","$4,098,357","$6,434,529","$6,025,833","$6,125,027"
Spirits,Vodka,Straight Vodka,"$59,649,023","$46,986,007","$57,958,096","$58,478,340","$64,551,232"
Spirits,Whisky,American Whiskey,"$3,507,481","$2,388,347","$3,149,190","$2,408,393","$4,440,420"
Spirits,Whisky,Blended Malt Scotch Whisky,"$386,557","$209,684","$200,629","$165,290","$266,077"
Spirits,Whisky,Blended Scotch Whisky,"$10,700,086","$7,205,015","$8,644,177","$6,798,876","$11,485,521"
Spirits,Whisky,Bourbon Whiskey,"$7,636,756","$5,370,282","$6,766,552","$4,851,660","$9,095,583"
Spirits,Whisky,Canadian Whisky,"$36,357,353","$24,457,048","$30,258,011","$27,009,030","$38,306,434"
Spirits,Whisky,Flavoured Whisky,"$549,273","$280,514","$298,432","$237,687","$1,020,953"
Spirits,Whisky,Irish Whiskey,"$7,256,211","$5,802,216","$5,305,687","$5,118,210","$8,874,455"
Spirits,Whisky,Other Country Whisky,"$2,252,362","$1,105,928","$1,868,961","$965,549","$2,851,930"
Spirits,Whisky,Single Malt Scotch Whisky,"$20,948,181","$10,143,243","$13,539,095","$8,287,972","$21,208,820"
