cat_type,category,subcategory,period,netsales
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2020/21 Q3,104813002
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2020/21 Q4,99967797
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2021/22 Q1,129417456
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2021/22 Q2,123675383
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2021/22 Q3,108642917
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2020/21 Q3,30968280
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2020/21 Q4,29815811
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2021/22 Q1,40364385
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2021/22 Q2,41793058
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2021/22 Q3,33143419
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2020/21 Q3,44193288
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2020/21 Q4,38210006
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2021/22 Q1,51962657
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2021/22 Q2,50625805
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2021/22 Q3,44868880
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2020/21 Q3,25558530
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2020/21 Q4,28203174
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2021/22 Q1,46997703
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2021/22 Q2,46498322
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2021/22 Q3,32648271
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2020/21 Q3,129763
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2020/21 Q4,150630
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2021/22 Q1,193810
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2021/22 Q2,190661
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2021/22 Q3,145377
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2020/21 Q3,641534
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2020/21 Q4,636361
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2021/22 Q1,1079243
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2021/22 Q2,1115662
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2021/22 Q3,895638
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2020/21 Q3,1141080
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2020/21 Q4,1122806
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2021/22 Q1,1243069
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2021/22 Q2,1397488
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2021/22 Q3,1463254
Beer,Import Beer,Europe Beer,Fiscal 2020/21 Q3,19165293
Beer,Import Beer,Europe Beer,Fiscal 2020/21 Q4,17343406
Beer,Import Beer,Europe Beer,Fiscal 2021/22 Q1,21474627
Beer,Import Beer,Europe Beer,Fiscal 2021/22 Q2,21251499
Beer,Import Beer,Europe Beer,Fiscal 2021/22 Q3,18988818
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2020/21 Q3,6182590
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2020/21 Q4,1807867
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2021/22 Q1,3689701
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2021/22 Q2,3548890
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2021/22 Q3,1894518
Beer,Import Beer,Other Country Beer,Fiscal 2020/21 Q3,80740
Beer,Import Beer,Other Country Beer,Fiscal 2020/21 Q4,122427
Beer,Import Beer,Other Country Beer,Fiscal 2021/22 Q1,117914
Beer,Import Beer,Other Country Beer,Fiscal 2021/22 Q2,114274
Beer,Import Beer,Other Country Beer,Fiscal 2021/22 Q3,83505
Beer,Import Beer,USA Beer,Fiscal 2020/21 Q3,1561208
Beer,Import Beer,USA Beer,Fiscal 2020/21 Q4,1608974
Beer,Import Beer,USA Beer,Fiscal 2021/22 Q1,2078953
Beer,Import Beer,USA Beer,Fiscal 2021/22 Q2,1580616
Beer,Import Beer,USA Beer,Fiscal 2021/22 Q3,1416320
