cat_type,category,subcategory,period,litres
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2021/22 Q2,35266771
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2021/22 Q3,30906551
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2021/22 Q4,27945496
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2022/23 Q1,34219316
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2022/23 Q2,36498949
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2021/22 Q2,8836299
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2021/22 Q3,6771500
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2021/22 Q4,6482757
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2022/23 Q1,8614405
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2022/23 Q2,9009552
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2021/22 Q2,13308480
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2021/22 Q3,11758139
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2021/22 Q4,10567761
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2022/23 Q1,13825505
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2022/23 Q2,14144040
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2021/22 Q2,10962503
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2021/22 Q3,7599842
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2021/22 Q4,6678812
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2022/23 Q1,10354160
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2022/23 Q2,11610238
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2021/22 Q2,29757
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2021/22 Q3,21985
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2021/22 Q4,13202
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2022/23 Q1,25591
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2022/23 Q2,29605
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2021/22 Q2,217704
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2021/22 Q3,174793
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2021/22 Q4,165113
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2022/23 Q1,213165
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2022/23 Q2,226295
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2021/22 Q2,254727
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2021/22 Q3,270570
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2021/22 Q4,249099
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2022/23 Q1,313137
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2022/23 Q2,255192
Beer,Import Beer,Europe Beer,Fiscal 2021/22 Q2,4771033
Beer,Import Beer,Europe Beer,Fiscal 2021/22 Q3,4256283
Beer,Import Beer,Europe Beer,Fiscal 2021/22 Q4,3941409
Beer,Import Beer,Europe Beer,Fiscal 2022/23 Q1,4832671
Beer,Import Beer,Europe Beer,Fiscal 2022/23 Q2,4275701
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2021/22 Q2,713914
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2021/22 Q3,363156
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2021/22 Q4,388696
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2022/23 Q1,664524
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2022/23 Q2,682789
Beer,Import Beer,Other Country Beer,Fiscal 2021/22 Q2,26905
Beer,Import Beer,Other Country Beer,Fiscal 2021/22 Q3,20933
Beer,Import Beer,Other Country Beer,Fiscal 2021/22 Q4,8878
Beer,Import Beer,Other Country Beer,Fiscal 2022/23 Q1,5524
Beer,Import Beer,Other Country Beer,Fiscal 2022/23 Q2,4320
Beer,Import Beer,USA Beer,Fiscal 2021/22 Q2,313247
Beer,Import Beer,USA Beer,Fiscal 2021/22 Q3,292843
Beer,Import Beer,USA Beer,Fiscal 2021/22 Q4,301161
Beer,Import Beer,USA Beer,Fiscal 2022/23 Q1,413698
Beer,Import Beer,USA Beer,Fiscal 2022/23 Q2,465743
