cat_type,category,subcategory,period,litres
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2022/23 Q1,34224683
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2022/23 Q2,36520115
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2022/23 Q3,29203940
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2022/23 Q4,27732706
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2023/24 Q1,32950795
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2022/23 Q1,8530284
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2022/23 Q2,8945609
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2022/23 Q3,6759522
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2022/23 Q4,6254444
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2023/24 Q1,7896359
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2022/23 Q1,13939859
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2022/23 Q2,14348715
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2022/23 Q3,11600540
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2022/23 Q4,10874933
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2023/24 Q1,14141049
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2022/23 Q1,10356316
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2022/23 Q2,11602917
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2022/23 Q3,7143905
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2022/23 Q4,6972737
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2023/24 Q1,10272870
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2022/23 Q1,25391
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2022/23 Q2,35189
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2022/23 Q3,21597
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2022/23 Q4,15795
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2023/24 Q1,20876
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2022/23 Q1,213524
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2022/23 Q2,226733
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2022/23 Q3,183845
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2022/23 Q4,154342
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2023/24 Q1,159972
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2022/23 Q1,229987
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2022/23 Q2,204021
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2022/23 Q3,228558
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2022/23 Q4,242133
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2023/24 Q1,281279
Beer,Import Beer,Europe Beer,Fiscal 2022/23 Q1,4832675
Beer,Import Beer,Europe Beer,Fiscal 2022/23 Q2,4275921
Beer,Import Beer,Europe Beer,Fiscal 2022/23 Q3,4335935
Beer,Import Beer,Europe Beer,Fiscal 2022/23 Q4,3836302
Beer,Import Beer,Europe Beer,Fiscal 2023/24 Q1,4179909
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2022/23 Q1,664524
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2022/23 Q2,682488
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2022/23 Q3,368644
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2022/23 Q4,288576
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2023/24 Q1,482388
Beer,Import Beer,Other Country Beer,Fiscal 2022/23 Q1,88674
Beer,Import Beer,Other Country Beer,Fiscal 2022/23 Q2,55491
Beer,Import Beer,Other Country Beer,Fiscal 2022/23 Q3,80574
Beer,Import Beer,Other Country Beer,Fiscal 2022/23 Q4,88396
Beer,Import Beer,Other Country Beer,Fiscal 2023/24 Q1,102199
Beer,Import Beer,USA Beer,Fiscal 2022/23 Q1,414227
Beer,Import Beer,USA Beer,Fiscal 2022/23 Q2,465968
Beer,Import Beer,USA Beer,Fiscal 2022/23 Q3,319550
Beer,Import Beer,USA Beer,Fiscal 2022/23 Q4,303080
Beer,Import Beer,USA Beer,Fiscal 2023/24 Q1,368734
