cat_type,category,subcategory,period,litres
Wine,Portugal Wine,Portugal White Wine,Fiscal 2019/20 Q3,32985
Wine,Portugal Wine,Portugal White Wine,Fiscal 2019/20 Q4,31765
Wine,Portugal Wine,Portugal White Wine,Fiscal 2020/21 Q1,55768
Wine,Portugal Wine,Portugal White Wine,Fiscal 2020/21 Q2,52170
Wine,Portugal Wine,Portugal White Wine,Fiscal 2020/21 Q3,34410
Wine,Sake,Japan Sake,Fiscal 2019/20 Q3,47426
Wine,Sake,Japan Sake,Fiscal 2019/20 Q4,48863
Wine,Sake,Japan Sake,Fiscal 2020/21 Q1,36919
Wine,Sake,Japan Sake,Fiscal 2020/21 Q2,47865
Wine,Sake,Japan Sake,Fiscal 2020/21 Q3,52479
Wine,Sake,Other Country Sake,Fiscal 2019/20 Q3,3994
Wine,Sake,Other Country Sake,Fiscal 2019/20 Q4,3497
Wine,Sake,Other Country Sake,Fiscal 2020/21 Q1,3109
Wine,Sake,Other Country Sake,Fiscal 2020/21 Q2,4171
Wine,Sake,Other Country Sake,Fiscal 2020/21 Q3,3559
Wine,Sake,USA Sake,Fiscal 2019/20 Q3,91112
Wine,Sake,USA Sake,Fiscal 2019/20 Q4,88246
Wine,Sake,USA Sake,Fiscal 2020/21 Q1,51422
Wine,Sake,USA Sake,Fiscal 2020/21 Q2,63481
Wine,Sake,USA Sake,Fiscal 2020/21 Q3,75611
Wine,South Africa Wine,South Africa Fruit and Dessert Wine,Fiscal 2019/20 Q3,0
Wine,South Africa Wine,South Africa Fruit and Dessert Wine,Fiscal 2019/20 Q4,0
Wine,South Africa Wine,South Africa Fruit and Dessert Wine,Fiscal 2020/21 Q1,0
Wine,South Africa Wine,South Africa Fruit and Dessert Wine,Fiscal 2020/21 Q2,0
Wine,South Africa Wine,South Africa Fruit and Dessert Wine,Fiscal 2020/21 Q3,14
Wine,South Africa Wine,South Africa Red Wine,Fiscal 2019/20 Q3,138668
Wine,South Africa Wine,South Africa Red Wine,Fiscal 2019/20 Q4,127665
