cat_type,category,subcategory,period,netsales
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,FY2024Q2,124774113
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,FY2024Q3,105270259
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,FY2024Q4,99773566
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,FY2025Q1,117590077
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,FY2025Q2,118316563
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,FY2024Q2,42246397
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,FY2024Q3,33113089
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,FY2024Q4,30326136
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,FY2025Q1,37554195
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,FY2025Q2,40088320
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,FY2024Q2,53869498
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,FY2024Q3,46439797
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,FY2024Q4,42718350
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,FY2025Q1,54643287
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,FY2025Q2,54986022
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,FY2024Q2,49322746
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,FY2024Q3,34905095
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,FY2024Q4,33210351
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,FY2025Q1,48808102
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,FY2025Q2,49330280
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,FY2024Q2,148389
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,FY2024Q3,206981
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,FY2024Q4,83605
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,FY2025Q1,102222
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,FY2025Q2,171650
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,FY2024Q2,852263
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,FY2024Q3,606289
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,FY2024Q4,424913
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,FY2025Q1,555957
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,FY2025Q2,503591
Beer,Import Beer,Asia And South Pacific Beer,FY2024Q2,1672812
Beer,Import Beer,Asia And South Pacific Beer,FY2024Q3,1558647
Beer,Import Beer,Asia And South Pacific Beer,FY2024Q4,1558737
Beer,Import Beer,Asia And South Pacific Beer,FY2025Q1,1770352
Beer,Import Beer,Asia And South Pacific Beer,FY2025Q2,1924996
Beer,Import Beer,Europe Beer,FY2024Q2,21172119
Beer,Import Beer,Europe Beer,FY2024Q3,18568604
Beer,Import Beer,Europe Beer,FY2024Q4,16454885
Beer,Import Beer,Europe Beer,FY2025Q1,17997735
Beer,Import Beer,Europe Beer,FY2025Q2,18357904
Beer,Import Beer,Mexico And Caribbean Beer,FY2024Q2,3366585
Beer,Import Beer,Mexico And Caribbean Beer,FY2024Q3,1953174
Beer,Import Beer,Mexico And Caribbean Beer,FY2024Q4,2087743
Beer,Import Beer,Mexico And Caribbean Beer,FY2025Q1,2945867
Beer,Import Beer,Mexico And Caribbean Beer,FY2025Q2,3310488
Beer,Import Beer,Other Country Beer,FY2024Q2,644477
Beer,Import Beer,Other Country Beer,FY2024Q3,612907
Beer,Import Beer,Other Country Beer,FY2024Q4,615115
Beer,Import Beer,Other Country Beer,FY2025Q1,647958
Beer,Import Beer,Other Country Beer,FY2025Q2,716862
Beer,Import Beer,USA Beer,FY2024Q2,848487
Beer,Import Beer,USA Beer,FY2024Q3,600338
Beer,Import Beer,USA Beer,FY2024Q4,448256
Beer,Import Beer,USA Beer,FY2025Q1,615480
Beer,Import Beer,USA Beer,FY2025Q2,515628
