cat_type,category,subcategory,period,litres
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2016/17 Q4,34644879
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2017/18 Q1,45863188
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2017/18 Q2,44663326
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2017/18 Q3,40405171
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2017/18 Q4,33694297
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2016/17 Q4,5291326
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2017/18 Q1,7087158
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2017/18 Q2,7495609
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2017/18 Q3,6375805
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2017/18 Q4,6470437
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2016/17 Q4,8058635
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2017/18 Q1,11249830
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2017/18 Q2,11573760
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2017/18 Q3,10070368
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2017/18 Q4,8653556
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2016/17 Q4,2679738
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2017/18 Q1,5064420
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2017/18 Q2,4955907
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2017/18 Q3,3307105
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2017/18 Q4,3512277
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2016/17 Q4,28916
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2017/18 Q1,43956
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2017/18 Q2,44321
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2017/18 Q3,37382
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2017/18 Q4,38086
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2016/17 Q4,548832
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2017/18 Q1,665917
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2017/18 Q2,581963
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2017/18 Q3,574596
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2017/18 Q4,516827
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2016/17 Q4,314794
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2017/18 Q1,374048
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2017/18 Q2,407159
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2017/18 Q3,360137
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2017/18 Q4,342862
Beer,Import Beer,Europe Beer,Fiscal 2016/17 Q4,5161177
Beer,Import Beer,Europe Beer,Fiscal 2017/18 Q1,6483650
Beer,Import Beer,Europe Beer,Fiscal 2017/18 Q2,6604549
Beer,Import Beer,Europe Beer,Fiscal 2017/18 Q3,6104546
Beer,Import Beer,Europe Beer,Fiscal 2017/18 Q4,5478262
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2016/17 Q4,1360640
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2017/18 Q1,2766848
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2017/18 Q2,3076950
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2017/18 Q3,1587963
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2017/18 Q4,1519411
Beer,Import Beer,Other Country Beer,Fiscal 2016/17 Q4,10267
Beer,Import Beer,Other Country Beer,Fiscal 2017/18 Q1,13903
Beer,Import Beer,Other Country Beer,Fiscal 2017/18 Q2,16644
Beer,Import Beer,Other Country Beer,Fiscal 2017/18 Q3,21937
Beer,Import Beer,Other Country Beer,Fiscal 2017/18 Q4,37674
Beer,Import Beer,USA Beer,Fiscal 2016/17 Q4,2312126
Beer,Import Beer,USA Beer,Fiscal 2017/18 Q1,3411694
Beer,Import Beer,USA Beer,Fiscal 2017/18 Q2,3622088
Beer,Import Beer,USA Beer,Fiscal 2017/18 Q3,2713701
Beer,Import Beer,USA Beer,Fiscal 2017/18 Q4,1636347
