cat_type,category,subcategory,Fiscal 2022/23 Q1,Fiscal 2022/23 Q2,Fiscal 2022/23 Q3,Fiscal 2022/23 Q4,Fiscal 2023/24 Q1
Refreshment Beverages,Cider,Domestic Cider,"$19,521,310","$23,879,137","$16,137,075","$13,165,305","$20,169,230"
Refreshment Beverages,Cider,Import Cider,"$3,393,399","$2,800,011","$2,840,466","$2,568,276","$4,026,051"
Refreshment Beverages,Coolers,Malt-Based Coolers,"$452,351","$554,057","$337,971","$343,609","$754,986"
Refreshment Beverages,Coolers,Spirit Coolers,"$98,040,724","$102,968,615","$70,382,677","$66,957,130","$108,561,822"
Refreshment Beverages,Coolers,Wine/Fruit Coolers,"$2,036,396","$2,392,871","$1,523,439","$1,336,774","$2,037,666"
