cat_type,category,subcategory,period,litres
Refreshment Beverages,Cider,Domestic Cider,Fiscal 2016/17 Q4,2807599
Refreshment Beverages,Cider,Domestic Cider,Fiscal 2017/18 Q1,4498279
Refreshment Beverages,Cider,Domestic Cider,Fiscal 2017/18 Q2,4851893
Refreshment Beverages,Cider,Domestic Cider,Fiscal 2017/18 Q3,3138119
Refreshment Beverages,Cider,Domestic Cider,Fiscal 2017/18 Q4,2979791
Refreshment Beverages,Cider,Import Cider,Fiscal 2016/17 Q4,797937
Refreshment Beverages,Cider,Import Cider,Fiscal 2017/18 Q1,1422705
Refreshment Beverages,Cider,Import Cider,Fiscal 2017/18 Q2,1503736
Refreshment Beverages,Cider,Import Cider,Fiscal 2017/18 Q3,857360
Refreshment Beverages,Cider,Import Cider,Fiscal 2017/18 Q4,813229
Refreshment Beverages,Coolers,Malt-Based Coolers,Fiscal 2016/17 Q4,432956
Refreshment Beverages,Coolers,Malt-Based Coolers,Fiscal 2017/18 Q1,1134702
Refreshment Beverages,Coolers,Malt-Based Coolers,Fiscal 2017/18 Q2,1038453
Refreshment Beverages,Coolers,Malt-Based Coolers,Fiscal 2017/18 Q3,451459
Refreshment Beverages,Coolers,Malt-Based Coolers,Fiscal 2017/18 Q4,333408
Refreshment Beverages,Coolers,Spirit Coolers,Fiscal 2016/17 Q4,2990169
Refreshment Beverages,Coolers,Spirit Coolers,Fiscal 2017/18 Q1,7670095
Refreshment Beverages,Coolers,Spirit Coolers,Fiscal 2017/18 Q2,8988626
Refreshment Beverages,Coolers,Spirit Coolers,Fiscal 2017/18 Q3,4457005
Refreshment Beverages,Coolers,Spirit Coolers,Fiscal 2017/18 Q4,4506097
Refreshment Beverages,Coolers,Wine/Fruit Coolers,Fiscal 2016/17 Q4,106142
Refreshment Beverages,Coolers,Wine/Fruit Coolers,Fiscal 2017/18 Q1,157479
Refreshment Beverages,Coolers,Wine/Fruit Coolers,Fiscal 2017/18 Q2,173200
Refreshment Beverages,Coolers,Wine/Fruit Coolers,Fiscal 2017/18 Q3,109075
Refreshment Beverages,Coolers,Wine/Fruit Coolers,Fiscal 2017/18 Q4,93548
