cat_type,category,subcategory,period,litres
Spirits,Other Spirits,Moonshine Spirits,Fiscal 2020/21 Q4,6860
Spirits,Other Spirits,Moonshine Spirits,Fiscal 2021/22 Q1,7511
Spirits,Other Spirits,Moonshine Spirits,Fiscal 2021/22 Q2,12443
Spirits,Other Spirits,Moonshine Spirits,Fiscal 2021/22 Q3,9502
Spirits,Other Spirits,Moonshine Spirits,Fiscal 2021/22 Q4,6076
Spirits,Other Spirits,Ready to Mix Cocktails,Fiscal 2020/21 Q4,17838
Spirits,Other Spirits,Ready to Mix Cocktails,Fiscal 2021/22 Q1,24498
Spirits,Other Spirits,Ready to Mix Cocktails,Fiscal 2021/22 Q2,30827
Spirits,Other Spirits,Ready to Mix Cocktails,Fiscal 2021/22 Q3,18154
Spirits,Other Spirits,Ready to Mix Cocktails,Fiscal 2021/22 Q4,20852
Spirits,Other Spirits,Ready to Serve Cocktails,Fiscal 2020/21 Q4,39727
Spirits,Other Spirits,Ready to Serve Cocktails,Fiscal 2021/22 Q1,114161
Spirits,Other Spirits,Ready to Serve Cocktails,Fiscal 2021/22 Q2,100290
Spirits,Other Spirits,Ready to Serve Cocktails,Fiscal 2021/22 Q3,84480
Spirits,Other Spirits,Ready to Serve Cocktails,Fiscal 2021/22 Q4,58703
Spirits,Other Spirits,Schnapps and Akvavit,Fiscal 2020/21 Q4,1197
Spirits,Other Spirits,Schnapps and Akvavit,Fiscal 2021/22 Q1,1340
Spirits,Other Spirits,Schnapps and Akvavit,Fiscal 2021/22 Q2,1481
Spirits,Other Spirits,Schnapps and Akvavit,Fiscal 2021/22 Q3,2299
Spirits,Other Spirits,Schnapps and Akvavit,Fiscal 2021/22 Q4,1051
Spirits,Rum,Amber Rum,Fiscal 2020/21 Q4,189476
Spirits,Rum,Amber Rum,Fiscal 2021/22 Q1,207239
Spirits,Rum,Amber Rum,Fiscal 2021/22 Q2,213945
Spirits,Rum,Amber Rum,Fiscal 2021/22 Q3,298581
Spirits,Rum,Amber Rum,Fiscal 2021/22 Q4,176989
Spirits,Rum,Dark Rum,Fiscal 2020/21 Q4,96594
Spirits,Rum,Dark Rum,Fiscal 2021/22 Q1,102817
Spirits,Rum,Dark Rum,Fiscal 2021/22 Q2,98881
Spirits,Rum,Dark Rum,Fiscal 2021/22 Q3,141798
Spirits,Rum,Dark Rum,Fiscal 2021/22 Q4,97513
Spirits,Rum,Flavoured Rum,Fiscal 2020/21 Q4,16897
Spirits,Rum,Flavoured Rum,Fiscal 2021/22 Q1,26419
Spirits,Rum,Flavoured Rum,Fiscal 2021/22 Q2,26322
Spirits,Rum,Flavoured Rum,Fiscal 2021/22 Q3,22436
Spirits,Rum,Flavoured Rum,Fiscal 2021/22 Q4,23276
Spirits,Rum,Spiced Rum,Fiscal 2020/21 Q4,200378
Spirits,Rum,Spiced Rum,Fiscal 2021/22 Q1,241691
Spirits,Rum,Spiced Rum,Fiscal 2021/22 Q2,261909
Spirits,Rum,Spiced Rum,Fiscal 2021/22 Q3,464034
Spirits,Rum,Spiced Rum,Fiscal 2021/22 Q4,213085
Spirits,Rum,White Rum,Fiscal 2020/21 Q4,238875
Spirits,Rum,White Rum,Fiscal 2021/22 Q1,308724
Spirits,Rum,White Rum,Fiscal 2021/22 Q2,321835
Spirits,Rum,White Rum,Fiscal 2021/22 Q3,311819
Spirits,Rum,White Rum,Fiscal 2021/22 Q4,236902
Spirits,Tequila,Blanco/Silver Tequila,Fiscal 2020/21 Q4,90770
Spirits,Tequila,Blanco/Silver Tequila,Fiscal 2021/22 Q1,167570
Spirits,Tequila,Blanco/Silver Tequila,Fiscal 2021/22 Q2,198097
Spirits,Tequila,Blanco/Silver Tequila,Fiscal 2021/22 Q3,137627
Spirits,Tequila,Blanco/Silver Tequila,Fiscal 2021/22 Q4,110553
Spirits,Tequila,Flavoured Tequila,Fiscal 2020/21 Q4,4696
Spirits,Tequila,Flavoured Tequila,Fiscal 2021/22 Q1,10753
Spirits,Tequila,Flavoured Tequila,Fiscal 2021/22 Q2,12040
Spirits,Tequila,Flavoured Tequila,Fiscal 2021/22 Q3,8417
Spirits,Tequila,Flavoured Tequila,Fiscal 2021/22 Q4,7600
Spirits,Tequila,Gold Tequila,Fiscal 2020/21 Q4,131559
Spirits,Tequila,Gold Tequila,Fiscal 2021/22 Q1,214805
Spirits,Tequila,Gold Tequila,Fiscal 2021/22 Q2,241504
Spirits,Tequila,Gold Tequila,Fiscal 2021/22 Q3,195835
Spirits,Tequila,Gold Tequila,Fiscal 2021/22 Q4,170829
Spirits,Tequila,Mezcal,Fiscal 2020/21 Q4,8976
Spirits,Tequila,Mezcal,Fiscal 2021/22 Q1,10364
Spirits,Tequila,Mezcal,Fiscal 2021/22 Q2,12688
Spirits,Tequila,Mezcal,Fiscal 2021/22 Q3,12647
Spirits,Tequila,Mezcal,Fiscal 2021/22 Q4,12512
Spirits,Vodka,Flavoured Vodka,Fiscal 2020/21 Q4,147917
Spirits,Vodka,Flavoured Vodka,Fiscal 2021/22 Q1,233385
Spirits,Vodka,Flavoured Vodka,Fiscal 2021/22 Q2,240532
Spirits,Vodka,Flavoured Vodka,Fiscal 2021/22 Q3,214760
Spirits,Vodka,Flavoured Vodka,Fiscal 2021/22 Q4,142224
Spirits,Vodka,Straight Vodka,Fiscal 2020/21 Q4,1854918
Spirits,Vodka,Straight Vodka,Fiscal 2021/22 Q1,2216329
Spirits,Vodka,Straight Vodka,Fiscal 2021/22 Q2,2303291
Spirits,Vodka,Straight Vodka,Fiscal 2021/22 Q3,2330572
Spirits,Vodka,Straight Vodka,Fiscal 2021/22 Q4,1865622
Spirits,Whisky,American Whiskey,Fiscal 2020/21 Q4,55625
Spirits,Whisky,American Whiskey,Fiscal 2021/22 Q1,66644
Spirits,Whisky,American Whiskey,Fiscal 2021/22 Q2,66025
Spirits,Whisky,American Whiskey,Fiscal 2021/22 Q3,86156
Spirits,Whisky,American Whiskey,Fiscal 2021/22 Q4,60844
Spirits,Whisky,Blended Malt Scotch Whisky,Fiscal 2020/21 Q4,2816
