cat_type,category,subcategory,period,litres
Wine,Portugal Wine,Portugal Fruit and Dessert Wine,Fiscal 2022/23 Q2,76
Wine,Portugal Wine,Portugal Fruit and Dessert Wine,Fiscal 2022/23 Q3,169
Wine,Portugal Wine,Portugal Fruit and Dessert Wine,Fiscal 2022/23 Q4,112
Wine,Portugal Wine,Portugal Fruit and Dessert Wine,Fiscal 2023/24 Q1,58
Wine,Portugal Wine,Portugal Fruit and Dessert Wine,Fiscal 2023/24 Q2,50
Wine,Portugal Wine,Portugal Red Wine,Fiscal 2022/23 Q2,65480
Wine,Portugal Wine,Portugal Red Wine,Fiscal 2022/23 Q3,118484
Wine,Portugal Wine,Portugal Red Wine,Fiscal 2022/23 Q4,84226
Wine,Portugal Wine,Portugal Red Wine,Fiscal 2023/24 Q1,91698
Wine,Portugal Wine,Portugal Red Wine,Fiscal 2023/24 Q2,89567
Wine,Portugal Wine,Portugal Rose Wine,Fiscal 2022/23 Q2,23924
Wine,Portugal Wine,Portugal Rose Wine,Fiscal 2022/23 Q3,19691
Wine,Portugal Wine,Portugal Rose Wine,Fiscal 2022/23 Q4,12006
Wine,Portugal Wine,Portugal Rose Wine,Fiscal 2023/24 Q1,25366
Wine,Portugal Wine,Portugal Rose Wine,Fiscal 2023/24 Q2,24408
Wine,Portugal Wine,Portugal Sparkling Wine,Fiscal 2022/23 Q2,252
Wine,Portugal Wine,Portugal Sparkling Wine,Fiscal 2022/23 Q3,590
Wine,Portugal Wine,Portugal Sparkling Wine,Fiscal 2022/23 Q4,274
Wine,Portugal Wine,Portugal Sparkling Wine,Fiscal 2023/24 Q1,789
Wine,Portugal Wine,Portugal Sparkling Wine,Fiscal 2023/24 Q2,294
Wine,Portugal Wine,Portugal White Wine,Fiscal 2022/23 Q2,54408
Wine,Portugal Wine,Portugal White Wine,Fiscal 2022/23 Q3,41575
Wine,Portugal Wine,Portugal White Wine,Fiscal 2022/23 Q4,30324
Wine,Portugal Wine,Portugal White Wine,Fiscal 2023/24 Q1,59206
Wine,Portugal Wine,Portugal White Wine,Fiscal 2023/24 Q2,56945
Wine,Sake,Japan Sake,Fiscal 2022/23 Q2,49525
Wine,Sake,Japan Sake,Fiscal 2022/23 Q3,79024
Wine,Sake,Japan Sake,Fiscal 2022/23 Q4,71613
Wine,Sake,Japan Sake,Fiscal 2023/24 Q1,61227
Wine,Sake,Japan Sake,Fiscal 2023/24 Q2,60155
Wine,Sake,Other Country Sake,Fiscal 2022/23 Q2,3279
Wine,Sake,Other Country Sake,Fiscal 2022/23 Q3,2936
Wine,Sake,Other Country Sake,Fiscal 2022/23 Q4,2643
Wine,Sake,Other Country Sake,Fiscal 2023/24 Q1,2723
Wine,Sake,Other Country Sake,Fiscal 2023/24 Q2,3662
Wine,Sake,USA Sake,Fiscal 2022/23 Q2,59124
Wine,Sake,USA Sake,Fiscal 2022/23 Q3,90577
Wine,Sake,USA Sake,Fiscal 2022/23 Q4,80427
Wine,Sake,USA Sake,Fiscal 2023/24 Q1,66596
Wine,Sake,USA Sake,Fiscal 2023/24 Q2,58274
Wine,South Africa Wine,South Africa Fruit and Dessert Wine,Fiscal 2022/23 Q2,0
Wine,South Africa Wine,South Africa Fruit and Dessert Wine,Fiscal 2022/23 Q3,4
Wine,South Africa Wine,South Africa Fruit and Dessert Wine,Fiscal 2022/23 Q4,4
Wine,South Africa Wine,South Africa Fruit and Dessert Wine,Fiscal 2023/24 Q1,68
Wine,South Africa Wine,South Africa Fruit and Dessert Wine,Fiscal 2023/24 Q2,30
Wine,South Africa Wine,South Africa Red Wine,Fiscal 2022/23 Q2,48500
Wine,South Africa Wine,South Africa Red Wine,Fiscal 2022/23 Q3,86654
Wine,South Africa Wine,South Africa Red Wine,Fiscal 2022/23 Q4,63906
Wine,South Africa Wine,South Africa Red Wine,Fiscal 2023/24 Q1,58674
Wine,South Africa Wine,South Africa Red Wine,Fiscal 2023/24 Q2,57190
Wine,South Africa Wine,South Africa Rose Wine,Fiscal 2022/23 Q2,6791
Wine,South Africa Wine,South Africa Rose Wine,Fiscal 2022/23 Q3,3668
Wine,South Africa Wine,South Africa Rose Wine,Fiscal 2022/23 Q4,5004
Wine,South Africa Wine,South Africa Rose Wine,Fiscal 2023/24 Q1,8892
Wine,South Africa Wine,South Africa Rose Wine,Fiscal 2023/24 Q2,10216
Wine,South Africa Wine,South Africa Sparkling Wine,Fiscal 2022/23 Q2,63
Wine,South Africa Wine,South Africa Sparkling Wine,Fiscal 2022/23 Q3,130
Wine,South Africa Wine,South Africa Sparkling Wine,Fiscal 2022/23 Q4,324
Wine,South Africa Wine,South Africa Sparkling Wine,Fiscal 2023/24 Q1,81
Wine,South Africa Wine,South Africa Sparkling Wine,Fiscal 2023/24 Q2,133
Wine,South Africa Wine,South Africa White Wine,Fiscal 2022/23 Q2,68570
Wine,South Africa Wine,South Africa White Wine,Fiscal 2022/23 Q3,100387
Wine,South Africa Wine,South Africa White Wine,Fiscal 2022/23 Q4,84092
Wine,South Africa Wine,South Africa White Wine,Fiscal 2023/24 Q1,89986
Wine,South Africa Wine,South Africa White Wine,Fiscal 2023/24 Q2,89612
Wine,Spain Wine,Spain Fruit and Dessert Wine,Fiscal 2022/23 Q2,144
Wine,Spain Wine,Spain Fruit and Dessert Wine,Fiscal 2022/23 Q3,322
Wine,Spain Wine,Spain Fruit and Dessert Wine,Fiscal 2022/23 Q4,414
Wine,Spain Wine,Spain Fruit and Dessert Wine,Fiscal 2023/24 Q1,475
Wine,Spain Wine,Spain Fruit and Dessert Wine,Fiscal 2023/24 Q2,417
Wine,Spain Wine,Spain Red Wine,Fiscal 2022/23 Q2,215100
Wine,Spain Wine,Spain Red Wine,Fiscal 2022/23 Q3,346542
Wine,Spain Wine,Spain Red Wine,Fiscal 2022/23 Q4,236232
Wine,Spain Wine,Spain Red Wine,Fiscal 2023/24 Q1,233007
Wine,Spain Wine,Spain Red Wine,Fiscal 2023/24 Q2,201460
Wine,Spain Wine,Spain Rose Wine,Fiscal 2022/23 Q2,24747
Wine,Spain Wine,Spain Rose Wine,Fiscal 2022/23 Q3,9589
Wine,Spain Wine,Spain Rose Wine,Fiscal 2022/23 Q4,9302
Wine,Spain Wine,Spain Rose Wine,Fiscal 2023/24 Q1,23270
Wine,Spain Wine,Spain Rose Wine,Fiscal 2023/24 Q2,26556
Wine,Spain Wine,Spain Sparkling Wine,Fiscal 2022/23 Q2,76189
Wine,Spain Wine,Spain Sparkling Wine,Fiscal 2022/23 Q3,131094
Wine,Spain Wine,Spain Sparkling Wine,Fiscal 2022/23 Q4,54068
Wine,Spain Wine,Spain Sparkling Wine,Fiscal 2023/24 Q1,70141
Wine,Spain Wine,Spain Sparkling Wine,Fiscal 2023/24 Q2,75357
Wine,Spain Wine,Spain White Wine,Fiscal 2022/23 Q2,32359
Wine,Spain Wine,Spain White Wine,Fiscal 2022/23 Q3,24830
Wine,Spain Wine,Spain White Wine,Fiscal 2022/23 Q4,22167
Wine,Spain Wine,Spain White Wine,Fiscal 2023/24 Q1,32801
Wine,Spain Wine,Spain White Wine,Fiscal 2023/24 Q2,28593
Wine,USA Wine,USA Fruit and Dessert Wine,Fiscal 2022/23 Q2,10
Wine,USA Wine,USA Fruit and Dessert Wine,Fiscal 2022/23 Q3,353
Wine,USA Wine,USA Fruit and Dessert Wine,Fiscal 2022/23 Q4,15
Wine,USA Wine,USA Fruit and Dessert Wine,Fiscal 2023/24 Q1,24
Wine,USA Wine,USA Fruit and Dessert Wine,Fiscal 2023/24 Q2,96
Wine,USA Wine,USA Red Wine,Fiscal 2022/23 Q2,846304
Wine,USA Wine,USA Red Wine,Fiscal 2022/23 Q3,1632531
Wine,USA Wine,USA Red Wine,Fiscal 2022/23 Q4,940071
Wine,USA Wine,USA Red Wine,Fiscal 2023/24 Q1,975253
Wine,USA Wine,USA Red Wine,Fiscal 2023/24 Q2,1008516
Wine,USA Wine,USA Rose Wine,Fiscal 2022/23 Q2,102358
Wine,USA Wine,USA Rose Wine,Fiscal 2022/23 Q3,99721
Wine,USA Wine,USA Rose Wine,Fiscal 2022/23 Q4,72414
Wine,USA Wine,USA Rose Wine,Fiscal 2023/24 Q1,90243
Wine,USA Wine,USA Rose Wine,Fiscal 2023/24 Q2,82498
Wine,USA Wine,USA Sparkling Wine,Fiscal 2022/23 Q2,6884
Wine,USA Wine,USA Sparkling Wine,Fiscal 2022/23 Q3,13958
Wine,USA Wine,USA Sparkling Wine,Fiscal 2022/23 Q4,7438
Wine,USA Wine,USA Sparkling Wine,Fiscal 2023/24 Q1,6165
Wine,USA Wine,USA Sparkling Wine,Fiscal 2023/24 Q2,5702
Wine,USA Wine,USA White Wine,Fiscal 2022/23 Q2,359192
Wine,USA Wine,USA White Wine,Fiscal 2022/23 Q3,454055
Wine,USA Wine,USA White Wine,Fiscal 2022/23 Q4,293347
Wine,USA Wine,USA White Wine,Fiscal 2023/24 Q1,378005
Wine,USA Wine,USA White Wine,Fiscal 2023/24 Q2,375976
