cat_type,category,subcategory,Fiscal 2015/16 Q2,Fiscal 2015/16 Q3,Fiscal 2015/16 Q4,Fiscal 2016/17 Q1,Fiscal 2016/17 Q2
Refreshment Beverages,Cider,Domestic Cider,"$16,521,829","$11,529,716","$10,131,009","$17,073,245","$17,266,603"
Refreshment Beverages,Cider,Import Cider,"$6,201,816","$4,016,979","$3,670,430","$6,201,705","$6,375,166"
Refreshment Beverages,Coolers,Malt-Based Coolers,"$7,011,127","$2,484,351","$2,278,876","$5,799,917","$6,678,867"
Refreshment Beverages,Coolers,Spirit Coolers,"$25,980,848","$13,682,975","$11,698,479","$27,996,942","$29,313,162"
Refreshment Beverages,Coolers,Wine/Fruit Coolers,"$1,072,345","$777,734","$631,556","$978,597","$967,848"
