cat_type,category,subcategory,Fiscal 2017/18 Q4,Fiscal 2018/19 Q1,Fiscal 2018/19 Q2,Fiscal 2018/19 Q3,Fiscal 2018/19 Q4
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,"$116,904,860","$152,567,512","$150,339,008","$125,998,063","$109,872,390"
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,"$29,045,093","$36,458,598","$39,394,361","$32,861,526","$31,816,826"
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,"$31,598,669","$41,731,489","$42,654,530","$37,733,958","$33,823,008"
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,"$13,047,287","$24,014,588","$22,384,440","$16,169,155","$14,035,951"
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,"$271,441","$388,144","$498,839","$347,874","$352,050"
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,"$1,878,655","$2,059,884","$2,007,055","$1,984,037","$1,536,142"
Beer,Import Beer,Asia And South Pacific Beer,"$1,465,471","$1,583,739","$1,791,448","$1,487,199","$1,507,695"
Beer,Import Beer,Europe Beer,"$24,636,331","$28,682,718","$28,976,904","$27,350,845","$23,165,926"
Beer,Import Beer,Mexico And Caribbean Beer,"$8,077,358","$15,229,807","$15,871,776","$8,657,932","$7,883,937"
Beer,Import Beer,Other Country Beer,"$155,423","$143,945","$195,544","$140,413","$106,176"
Beer,Import Beer,USA Beer,"$7,069,654","$7,349,833","$7,320,089","$5,838,994","$4,574,141"
