cat_type,category,subcategory,period,netsales
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2020/21 Q2,136117705
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2020/21 Q3,104813002
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2020/21 Q4,99967797
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2021/22 Q1,129418267
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2021/22 Q2,123738758
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2020/21 Q2,38491783
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2020/21 Q3,30968280
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2020/21 Q4,29811066
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2021/22 Q1,40317704
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2021/22 Q2,41632445
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2020/21 Q2,53204848
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2020/21 Q3,44192778
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2020/21 Q4,38210006
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2021/22 Q1,51961424
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2021/22 Q2,50550781
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2020/21 Q2,26556218
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2020/21 Q3,25558539
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2020/21 Q4,28203174
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2021/22 Q1,46997703
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2021/22 Q2,46532573
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2020/21 Q2,150470
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2020/21 Q3,129763
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2020/21 Q4,150630
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2021/22 Q1,193810
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2021/22 Q2,187009
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2020/21 Q2,862128
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2020/21 Q3,641534
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2020/21 Q4,636145
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2021/22 Q1,1078748
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2021/22 Q2,1114418
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2020/21 Q2,1355516
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2020/21 Q3,1141080
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2020/21 Q4,1122806
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2021/22 Q1,1242965
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2021/22 Q2,1397377
Beer,Import Beer,Europe Beer,Fiscal 2020/21 Q2,27520449
Beer,Import Beer,Europe Beer,Fiscal 2020/21 Q3,19165293
Beer,Import Beer,Europe Beer,Fiscal 2020/21 Q4,17343406
Beer,Import Beer,Europe Beer,Fiscal 2021/22 Q1,21474468
Beer,Import Beer,Europe Beer,Fiscal 2021/22 Q2,21252049
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2020/21 Q2,18746416
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2020/21 Q3,6182590
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2020/21 Q4,1807867
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2021/22 Q1,3689295
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2021/22 Q2,3551276
Beer,Import Beer,Other Country Beer,Fiscal 2020/21 Q2,61143
Beer,Import Beer,Other Country Beer,Fiscal 2020/21 Q3,80740
Beer,Import Beer,Other Country Beer,Fiscal 2020/21 Q4,122427
Beer,Import Beer,Other Country Beer,Fiscal 2021/22 Q1,117914
Beer,Import Beer,Other Country Beer,Fiscal 2021/22 Q2,114388
Beer,Import Beer,USA Beer,Fiscal 2020/21 Q2,2033265
Beer,Import Beer,USA Beer,Fiscal 2020/21 Q3,1561208
Beer,Import Beer,USA Beer,Fiscal 2020/21 Q4,1608974
Beer,Import Beer,USA Beer,Fiscal 2021/22 Q1,2078953
Beer,Import Beer,USA Beer,Fiscal 2021/22 Q2,1578324
