cat_type,category,subcategory,FY2025Q4,FY2026Q1,FY2026Q2,FY2026Q3,FY2026Q4
Wine,Canada - BC,Canada - BC Rose Wine,5883668.0,11186135.0,12777912.0,7509509.0,6215292.0
Wine,Canada - BC,Canada - BC Sparkling Wine,3903116.0,6908270.0,8380326.0,9419602.0,4090509.0
Wine,Canada - BC,Canada - BC White Wine,42307988.0,56041730.0,61395758.0,59728089.0,43825058.0
Wine,Canada - Other,Canada - Other Dessert Wine,4162.0,4036.0,9262.0,11580.0,2164.0
Wine,Canada - Other,Canada - Other Fruit Wine,1093.0,1634.0,3536.0,2366.0,1282.0
Wine,Canada - Other,Canada - Other Ice Wine,901687.0,508044.0,1442645.0,901729.0,1058456.0
Wine,Canada - Other,Canada - Other Red Wine,311134.0,306456.0,461493.0,460017.0,365380.0
Wine,Canada - Other,Canada - Other Rose Wine,42591.0,104643.0,83475.0,48531.0,53283.0
Wine,Canada - Other,Canada - Other Sparkling Wine,436740.0,683107.0,712458.0,874378.0,599644.0
Wine,Canada - Other,Canada - Other White Wine,401842.0,524468.0,619642.0,512068.0,489163.0
Wine,Chile Wine,Chile Fruit and Dessert Wine,480.0,481.0,491.0,1180.0,341.0
Wine,Chile Wine,Chile Red Wine,6825361.0,6811691.0,7019516.0,8149461.0,7798204.0
Wine,Chile Wine,Chile Rose Wine,277056.0,586642.0,791694.0,207713.0,322415.0
Wine,Chile Wine,Chile Sparkling Wine,44312.0,44068.0,28234.0,49461.0,40486.0
Wine,Chile Wine,Chile White Wine,3183204.0,3784795.0,3840767.0,3457933.0,3909531.0
Wine,China Wine,China Fruit and Dessert Wine,15095.0,3945.0,1704.0,11209.0,9504.0
Wine,China Wine,China Red Wine,3829.0,125.0,376.0,376.0,24391.0
Wine,China Wine,China White Wine,0.0,13317.0,0.0,501.0,304.0
Wine,Fortified Wine,Other Fortified Domestic Wine,627272.0,631109.0,881747.0,793487.0,534333.0
Wine,Fortified Wine,Other Fortified Import Wine,344998.0,352124.0,298935.0,440458.0,409567.0
Wine,Fortified Wine,Port Wine,505466.0,479140.0,497523.0,1026132.0,583622.0
Wine,Fortified Wine,Sherry Wine,265364.0,230111.0,209093.0,340454.0,314317.0
Wine,Fortified Wine,Vermouth Wine,797168.0,887966.0,883546.0,1054026.0,888720.0
Wine,France Wine,France Champagne Wine,2990248.0,3854924.0,4662635.0,7441699.0,3945187.0
Wine,France Wine,France Fruit and Dessert Wine,26062.0,14904.0,18218.0,25057.0,16811.0
Wine,France Wine,France Red Wine,7269303.0,7375557.0,10841950.0,9220436.0,8662517.0
Wine,France Wine,France Rose Wine,1842927.0,4161833.0,5031569.0,1934306.0,2170793.0
Wine,France Wine,France Sparkling Wine,746617.0,958205.0,967186.0,1102132.0,820751.0
Wine,France Wine,France White Wine,4596256.0,5889322.0,6065745.0,5869003.0,6026467.0
Wine,Georgia Wine,Georgia Red Wine,86462.0,82533.0,64082.0,74049.0,101893.0
Wine,Georgia Wine,Georgia Rose Wine,389.0,520.0,345.0,173.0,1206.0
Wine,Georgia Wine,Georgia Sparkling Wine,429.0,1332.0,1018.0,667.0,441.0
Wine,Georgia Wine,Georgia White Wine,17950.0,21465.0,16927.0,16440.0,18492.0
Wine,Germany Wine,Germany Fruit and Dessert Wine,0.0,0.0,0.0,0.0,0.0
Wine,Germany Wine,Germany Red Wine,40225.0,35941.0,62716.0,30334.0,60721.0
Wine,Germany Wine,Germany Rose Wine,324.0,2258.0,3118.0,158.0,2363.0
Wine,Germany Wine,Germany Sparkling Wine,437480.0,623129.0,543725.0,894834.0,464448.0
Wine,Germany Wine,Germany White Wine,792004.0,860868.0,859880.0,917809.0,796827.0
Wine,Greece Wine,Greece Fruit and Dessert Wine,2194.0,0.0,0.0,409.0,3744.0
Wine,Greece Wine,Greece Red Wine,136359.0,136640.0,109557.0,107490.0,122225.0
Wine,Greece Wine,Greece Rose Wine,7701.0,15927.0,17198.0,8565.0,9518.0
Wine,Greece Wine,Greece Sparkling Wine,4938.0,9340.0,1387.0,5031.0,2105.0
Wine,Greece Wine,Greece White Wine,155553.0,168928.0,177220.0,94513.0,125875.0
Wine,Hungary Wine,Hungary Fruit and Dessert Wine,41750.0,13525.0,21582.0,27743.0,27036.0
Wine,Hungary Wine,Hungary Red Wine,20569.0,18266.0,16158.0,25938.0,9780.0
Wine,Hungary Wine,Hungary Rose Wine,0.0,0.0,110.0,0.0,219.0
Wine,Hungary Wine,Hungary Sparkling Wine,53834.0,66504.0,91588.0,70856.0,54859.0
Wine,Hungary Wine,Hungary White Wine,72381.0,71377.0,106986.0,91026.0,88350.0
Wine,Israel Wine,Israel Red Wine,31051.0,37197.0,24704.0,30173.0,30121.0
Wine,Israel Wine,Israel Rose Wine,6761.0,5412.0,2435.0,1624.0,5413.0
Wine,Israel Wine,Israel White Wine,7748.0,13367.0,8330.0,5585.0,8872.0
Wine,Italy Wine,Italy Fruit and Dessert Wine,4826.0,12353.0,12636.0,18276.0,9145.0
Wine,Italy Wine,Italy Red Wine,12237708.0,12625376.0,12451763.0,17807271.0,14587916.0
Wine,Italy Wine,Italy Rose Wine,203512.0,441388.0,485891.0,239269.0,293792.0
Wine,Italy Wine,Italy Sparkling Wine,1784938.0,2168682.0,2397973.0,2164610.0,1822498.0
Wine,Italy Wine,Italy White Wine,5169075.0,6945197.0,6693630.0,5865054.0,5862888.0
Wine,Italy Wine,Prosecco Wine,5091569.0,7956074.0,7985004.0,9988389.0,5980057.0
Wine,New Zealand Wine,New Zealand Fruit and Dessert Wine,0.0,0.0,0.0,0.0,0.0
Wine,New Zealand Wine,New Zealand Red Wine,400455.0,608864.0,593885.0,766605.0,578947.0
