cat_type,category,subcategory,Fiscal 2021/22 Q2,Fiscal 2021/22 Q3,Fiscal 2021/22 Q4,Fiscal 2022/23 Q1,Fiscal 2022/23 Q2
Refreshment Beverages,Cider,Domestic Cider,"$21,308,496","$13,886,780","$13,123,479","$19,457,595","$23,111,006"
Refreshment Beverages,Cider,Import Cider,"$3,280,722","$2,630,838","$2,523,142","$3,393,399","$2,799,508"
Refreshment Beverages,Coolers,Malt-Based Coolers,"$471,543","$171,097","$198,025","$451,829","$551,466"
Refreshment Beverages,Coolers,Spirit Coolers,"$101,628,892","$62,826,744","$59,808,761","$97,922,566","$102,811,668"
Refreshment Beverages,Coolers,Wine/Fruit Coolers,"$2,202,314","$1,310,117","$1,439,983","$2,036,406","$2,394,943"
