cat_type,category,subcategory,Fiscal 2019/20 Q1,Fiscal 2019/20 Q2,Fiscal 2019/20 Q3,Fiscal 2019/20 Q4,Fiscal 2020/21 Q1
Refreshment Beverages,Cider,Domestic Cider,"4,379,796","4,429,119","3,043,679","3,072,247","4,477,322"
Refreshment Beverages,Cider,Import Cider,"1,189,301","1,177,944","738,390","723,749","872,544"
Refreshment Beverages,Coolers,Malt-Based Coolers,"151,565","106,680","33,618","38,312","94,736"
Refreshment Beverages,Coolers,Spirit Coolers,"13,712,974","14,867,931","8,637,393","9,813,719","20,515,109"
Refreshment Beverages,Coolers,Wine/Fruit Coolers,"202,820","180,708","108,038","123,161","223,814"
