cat_type,category,subcategory,Fiscal 2020/21 Q2,Fiscal 2020/21 Q3,Fiscal 2020/21 Q4,Fiscal 2021/22 Q1,Fiscal 2021/22 Q2
Spirits,Other Spirits,Moonshine Spirits,"$444,380","$413,737","$270,084","$319,804","$477,187"
Spirits,Other Spirits,Ready to Mix Cocktails,"$514,595","$380,780","$356,258","$455,998","$596,506"
Spirits,Other Spirits,Ready to Serve Cocktails,"$1,573,361","$1,216,599","$1,028,197","$1,920,113","$1,728,355"
Spirits,Other Spirits,Schnapps and Akvavit,"$66,444","$88,494","$47,926","$53,098","$63,388"
Spirits,Rum,Amber Rum,"$6,234,195","$8,797,398","$5,474,260","$6,108,770","$6,468,245"
Spirits,Rum,Dark Rum,"$2,771,603","$4,261,026","$2,662,785","$2,831,889","$2,769,141"
Spirits,Rum,Flavoured Rum,"$601,362","$838,093","$469,643","$744,698","$735,813"
Spirits,Rum,Spiced Rum,"$7,953,711","$13,632,534","$5,789,262","$6,923,773","$7,507,846"
Spirits,Rum,White Rum,"$7,585,746","$7,503,286","$5,634,272","$7,272,574","$7,597,552"
Spirits,Tequila,Blanco/Silver Tequila,"$5,652,830","$4,160,969","$3,967,448","$7,369,876","$8,854,003"
Spirits,Tequila,Flavoured Tequila,"$277,547","$205,423","$193,056","$405,139","$481,828"
Spirits,Tequila,Gold Tequila,"$9,353,952","$6,985,119","$6,198,864","$10,084,602","$11,644,103"
Spirits,Tequila,Mezcal,"$634,364","$616,646","$607,986","$703,362","$886,359"
Spirits,Vodka,Flavoured Vodka,"$7,357,117","$5,526,932","$4,263,568","$6,651,406","$6,993,165"
Spirits,Vodka,Straight Vodka,"$58,612,167","$57,699,869","$46,338,251","$55,824,882","$58,694,788"
Spirits,Whisky,American Whiskey,"$2,284,602","$3,096,197","$2,051,957","$2,427,204","$2,505,301"
Spirits,Whisky,Blended Malt Scotch Whisky,"$163,772","$297,439","$174,253","$164,997","$250,928"
Spirits,Whisky,Blended Scotch Whisky,"$6,972,812","$10,350,671","$7,118,401","$7,451,728","$7,565,514"
Spirits,Whisky,Bourbon Whiskey,"$4,249,826","$6,623,323","$4,450,098","$4,984,946","$4,519,644"
Spirits,Whisky,Canadian Whisky,"$28,221,889","$36,707,456","$24,561,549","$29,093,464","$28,077,096"
Spirits,Whisky,Flavoured Whisky,"$271,651","$460,659","$132,722","$211,138","$517,691"
Spirits,Whisky,Irish Whiskey,"$4,289,107","$6,826,775","$5,118,683","$4,359,002","$5,228,717"
Spirits,Whisky,Other Country Whisky,"$1,210,872","$1,985,335","$1,372,027","$1,199,551","$1,341,233"
Spirits,Whisky,Single Malt Scotch Whisky,"$8,913,831","$20,265,769","$9,940,472","$10,415,874","$12,515,137"
