cat_type,category,subcategory,FY2025Q3,FY2025Q4,FY2026Q1,FY2026Q2,FY2026Q3
Refreshment Beverages,Cider,Domestic Cider,11196930.0,9420739.0,14081909.0,16461143.0,12654872.0
Refreshment Beverages,Cider,Import Cider,3050117.0,2622116.0,3472173.0,3562722.0,2446100.0
Refreshment Beverages,Coolers,Malt-Based Coolers,263195.0,222017.0,203357.0,156029.0,84798.0
Refreshment Beverages,Coolers,Spirit Coolers,75547221.0,72694520.0,108545025.0,120557730.0,69840504.0
Refreshment Beverages,Coolers,Wine/Fruit Coolers,822523.0,854849.0,1043341.0,1078547.0,646381.0
