cat_type,category,subcategory,Fiscal 2016/17 Q3,Fiscal 2016/17 Q4,Fiscal 2017/18 Q1,Fiscal 2017/18 Q2,Fiscal 2017/18 Q3
Refreshment Beverages,Cider,Domestic Cider,"$11,190,774","$10,519,314","$17,067,482","$19,072,208","$11,838,556"
Refreshment Beverages,Cider,Import Cider,"$3,967,363","$3,825,431","$6,680,537","$6,945,230","$3,949,901"
Refreshment Beverages,Coolers,Malt-Based Coolers,"$2,212,937","$1,954,444","$4,886,581","$4,453,379","$2,021,028"
Refreshment Beverages,Coolers,Spirit Coolers,"$14,710,981","$13,294,681","$31,818,737","$38,327,583","$19,756,774"
Refreshment Beverages,Coolers,Wine/Fruit Coolers,"$653,492","$548,740","$848,982","$927,241","$581,736"
