cat_type,category,subcategory,Fiscal 2017/18 Q4,Fiscal 2018/19 Q1,Fiscal 2018/19 Q2,Fiscal 2018/19 Q3,Fiscal 2018/19 Q4
Refreshment Beverages,Cider,Domestic Cider,"2,991,619","4,529,062","4,806,509","3,239,803","2,895,688"
Refreshment Beverages,Cider,Import Cider,"813,999","1,408,998","1,334,089","831,754","780,166"
Refreshment Beverages,Coolers,Malt-Based Coolers,"333,408","249,901","206,546","68,137","77,042"
Refreshment Beverages,Coolers,Spirit Coolers,"4,481,578","10,480,212","11,805,494","6,614,175","6,915,278"
Refreshment Beverages,Coolers,Wine/Fruit Coolers,"119,364","168,744","190,933","125,940","133,209"
