cat_type,category,subcategory,period,litres
Spirits,Other Spirits,Moonshine Spirits,Fiscal 2020/21 Q3,10256
Spirits,Other Spirits,Moonshine Spirits,Fiscal 2020/21 Q4,6860
Spirits,Other Spirits,Moonshine Spirits,Fiscal 2021/22 Q1,7511
Spirits,Other Spirits,Moonshine Spirits,Fiscal 2021/22 Q2,12443
Spirits,Other Spirits,Moonshine Spirits,Fiscal 2021/22 Q3,9497
Spirits,Other Spirits,Ready to Mix Cocktails,Fiscal 2020/21 Q3,18947
Spirits,Other Spirits,Ready to Mix Cocktails,Fiscal 2020/21 Q4,17838
Spirits,Other Spirits,Ready to Mix Cocktails,Fiscal 2021/22 Q1,24498
Spirits,Other Spirits,Ready to Mix Cocktails,Fiscal 2021/22 Q2,30827
Spirits,Other Spirits,Ready to Mix Cocktails,Fiscal 2021/22 Q3,18154
Spirits,Other Spirits,Ready to Serve Cocktails,Fiscal 2020/21 Q3,50353
Spirits,Other Spirits,Ready to Serve Cocktails,Fiscal 2020/21 Q4,39727
Spirits,Other Spirits,Ready to Serve Cocktails,Fiscal 2021/22 Q1,114161
Spirits,Other Spirits,Ready to Serve Cocktails,Fiscal 2021/22 Q2,100290
Spirits,Other Spirits,Ready to Serve Cocktails,Fiscal 2021/22 Q3,84480
Spirits,Other Spirits,Schnapps and Akvavit,Fiscal 2020/21 Q3,2179
Spirits,Other Spirits,Schnapps and Akvavit,Fiscal 2020/21 Q4,1197
Spirits,Other Spirits,Schnapps and Akvavit,Fiscal 2021/22 Q1,1340
Spirits,Other Spirits,Schnapps and Akvavit,Fiscal 2021/22 Q2,1481
Spirits,Other Spirits,Schnapps and Akvavit,Fiscal 2021/22 Q3,2299
Spirits,Rum,Amber Rum,Fiscal 2020/21 Q3,298619
Spirits,Rum,Amber Rum,Fiscal 2020/21 Q4,189476
Spirits,Rum,Amber Rum,Fiscal 2021/22 Q1,207239
Spirits,Rum,Amber Rum,Fiscal 2021/22 Q2,213945
Spirits,Rum,Amber Rum,Fiscal 2021/22 Q3,298373
Spirits,Rum,Dark Rum,Fiscal 2020/21 Q3,156239
Spirits,Rum,Dark Rum,Fiscal 2020/21 Q4,96594
Spirits,Rum,Dark Rum,Fiscal 2021/22 Q1,102817
Spirits,Rum,Dark Rum,Fiscal 2021/22 Q2,98881
Spirits,Rum,Dark Rum,Fiscal 2021/22 Q3,141798
Spirits,Rum,Flavoured Rum,Fiscal 2020/21 Q3,29264
Spirits,Rum,Flavoured Rum,Fiscal 2020/21 Q4,16897
Spirits,Rum,Flavoured Rum,Fiscal 2021/22 Q1,26419
Spirits,Rum,Flavoured Rum,Fiscal 2021/22 Q2,26322
Spirits,Rum,Flavoured Rum,Fiscal 2021/22 Q3,22376
Spirits,Rum,Spiced Rum,Fiscal 2020/21 Q3,482858
Spirits,Rum,Spiced Rum,Fiscal 2020/21 Q4,200378
Spirits,Rum,Spiced Rum,Fiscal 2021/22 Q1,241691
Spirits,Rum,Spiced Rum,Fiscal 2021/22 Q2,261909
Spirits,Rum,Spiced Rum,Fiscal 2021/22 Q3,464034
Spirits,Rum,White Rum,Fiscal 2020/21 Q3,318189
Spirits,Rum,White Rum,Fiscal 2020/21 Q4,238839
Spirits,Rum,White Rum,Fiscal 2021/22 Q1,308724
Spirits,Rum,White Rum,Fiscal 2021/22 Q2,322345
