cat_type,category,subcategory,FY2026Q1,FY2026Q2,FY2026Q3,FY2026Q4,FY2027Q1
Refreshment Beverages,Cider,Domestic Cider,2452289.0,2753215.0,2151617.0,1687545.0,2290503.0
Refreshment Beverages,Cider,Import Cider,678001.0,687664.0,475663.0,471971.0,634642.0
Refreshment Beverages,Coolers,Malt-Based Coolers,32901.0,24898.0,13360.0,16627.0,37388.0
Refreshment Beverages,Coolers,Spirit Coolers,20411188.0,22314010.0,12744539.0,13650051.0,20161528.0
Refreshment Beverages,Coolers,Wine/Fruit Coolers,132800.0,131949.0,91105.0,81142.0,102783.0
