cat_type,category,subcategory,period,netsales
Refreshment Beverages,Cider,Domestic Cider,Fiscal 2016/17 Q4,10519700
Refreshment Beverages,Cider,Domestic Cider,Fiscal 2017/18 Q1,17069421
Refreshment Beverages,Cider,Domestic Cider,Fiscal 2017/18 Q2,19073114
Refreshment Beverages,Cider,Domestic Cider,Fiscal 2017/18 Q3,11937530
Refreshment Beverages,Cider,Domestic Cider,Fiscal 2017/18 Q4,11360798
Refreshment Beverages,Cider,Import Cider,Fiscal 2016/17 Q4,3825431
Refreshment Beverages,Cider,Import Cider,Fiscal 2017/18 Q1,6680537
Refreshment Beverages,Cider,Import Cider,Fiscal 2017/18 Q2,6945603
Refreshment Beverages,Cider,Import Cider,Fiscal 2017/18 Q3,3950663
Refreshment Beverages,Cider,Import Cider,Fiscal 2017/18 Q4,3793228
Refreshment Beverages,Coolers,Malt-Based Coolers,Fiscal 2016/17 Q4,1954444
Refreshment Beverages,Coolers,Malt-Based Coolers,Fiscal 2017/18 Q1,4886581
Refreshment Beverages,Coolers,Malt-Based Coolers,Fiscal 2017/18 Q2,4453379
Refreshment Beverages,Coolers,Malt-Based Coolers,Fiscal 2017/18 Q3,2021028
Refreshment Beverages,Coolers,Malt-Based Coolers,Fiscal 2017/18 Q4,1515788
Refreshment Beverages,Coolers,Spirit Coolers,Fiscal 2016/17 Q4,13294681
Refreshment Beverages,Coolers,Spirit Coolers,Fiscal 2017/18 Q1,31818737
Refreshment Beverages,Coolers,Spirit Coolers,Fiscal 2017/18 Q2,38327583
Refreshment Beverages,Coolers,Spirit Coolers,Fiscal 2017/18 Q3,19756606
Refreshment Beverages,Coolers,Spirit Coolers,Fiscal 2017/18 Q4,20126591
Refreshment Beverages,Coolers,Wine/Fruit Coolers,Fiscal 2016/17 Q4,548740
Refreshment Beverages,Coolers,Wine/Fruit Coolers,Fiscal 2017/18 Q1,848982
Refreshment Beverages,Coolers,Wine/Fruit Coolers,Fiscal 2017/18 Q2,927241
Refreshment Beverages,Coolers,Wine/Fruit Coolers,Fiscal 2017/18 Q3,581736
Refreshment Beverages,Coolers,Wine/Fruit Coolers,Fiscal 2017/18 Q4,508623
