cat_type,category,subcategory,Fiscal 2016/17 Q2,Fiscal 2016/17 Q3,Fiscal 2016/17 Q4,Fiscal 2017/18 Q1,Fiscal 2017/18 Q2
Refreshment Beverages,Cider,Domestic Cider,"4,526,008","2,986,187","2,807,499","4,493,329","4,843,828"
Refreshment Beverages,Cider,Import Cider,"1,380,002","839,645","797,937","1,422,705","1,502,936"
Refreshment Beverages,Coolers,Malt-Based Coolers,"1,435,032","493,173","432,956","1,134,702","1,037,803"
Refreshment Beverages,Coolers,Spirit Coolers,"6,923,499","3,307,938","2,990,169","7,670,095","8,988,626"
Refreshment Beverages,Coolers,Wine/Fruit Coolers,"182,730","124,464","106,142","157,495","173,200"
