cat_type,category,subcategory,Fiscal 2022/23 Q1,Fiscal 2022/23 Q2,Fiscal 2022/23 Q3,Fiscal 2022/23 Q4,Fiscal 2023/24 Q1
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,"$124,683,430","$133,075,665","$106,715,981","$102,514,363","$126,536,585"
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,"$41,793,256","$44,519,609","$34,364,791","$31,241,292","$39,888,602"
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,"$53,290,008","$55,121,263","$45,171,632","$41,590,631","$54,390,783"
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,"$45,380,398","$50,638,852","$31,959,025","$32,008,060","$47,603,578"
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,"$192,644","$281,629","$156,255","$104,256","$128,899"
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,"$772,027","$821,289","$661,189","$558,698","$597,883"
Beer,Import Beer,Asia And South Pacific Beer,"$1,310,491","$1,064,503","$1,273,471","$1,365,776","$1,583,505"
Beer,Import Beer,Europe Beer,"$22,697,308","$20,748,354","$21,097,466","$19,066,654","$21,031,388"
Beer,Import Beer,Mexico And Caribbean Beer,"$3,533,831","$3,701,521","$2,002,320","$1,666,199","$2,742,970"
Beer,Import Beer,Other Country Beer,"$524,045","$333,726","$488,406","$529,595","$615,967"
Beer,Import Beer,USA Beer,"$1,912,419","$2,120,302","$1,523,403","$1,381,857","$1,706,287"
