cat_type,category,subcategory,Fiscal 2017/18 Q1,Fiscal 2017/18 Q2,Fiscal 2017/18 Q3,Fiscal 2017/18 Q4,Fiscal 2018/19 Q1
Spirits,Other Spirits,Moonshine Spirits,"5,781","6,942","6,417","6,607","6,855"
Spirits,Other Spirits,Ready to Mix Cocktails,"33,203","35,090","27,591","22,919","30,862"
Spirits,Other Spirits,Ready to Serve Cocktails,"26,658","29,529","28,246","16,750","27,109"
Spirits,Other Spirits,Schnapps and Akvavit,"1,634","2,002","2,220","1,760","1,420"
Spirits,Rum,Amber Rum,"197,280","204,508","296,165","164,286","183,977"
Spirits,Rum,Dark Rum,"108,451","103,024","165,587","92,149","101,140"
Spirits,Rum,Flavoured Rum,"14,894","16,144","9,530","12,501","12,676"
Spirits,Rum,Spiced Rum,"258,916","269,840","446,494","208,228","240,133"
Spirits,Rum,White Rum,"332,632","327,119","383,545","226,608","312,220"
Spirits,Tequila,Blanco/Silver Tequila,"77,809","91,446","66,473","63,125","92,524"
Spirits,Tequila,Flavoured Tequila,"3,505","3,899","2,458","2,224","3,646"
Spirits,Tequila,Gold Tequila,"171,905","192,453","143,378","126,999","183,199"
Spirits,Tequila,Mezcal,"2,227","2,295","2,634","2,454","4,120"
Spirits,Vodka,Flavoured Vodka,"131,252","143,012","138,406","100,193","138,179"
Spirits,Vodka,Straight Vodka,"2,054,917","2,152,867","2,234,989","1,741,795","2,111,393"
Spirits,Whisky,American Whiskey,"74,169","76,842","98,200","62,894","66,946"
Spirits,Whisky,Blended Malt Scotch Whisky,"1,661","1,323","2,425","2,056","1,506"
Spirits,Whisky,Blended Scotch Whisky,"247,828","238,944","305,790","226,738","242,974"
Spirits,Whisky,Bourbon Whiskey,"84,256","86,787","120,134","92,219","91,616"
Spirits,Whisky,Canadian Whisky,"1,070,939","1,052,959","1,364,864","907,759","1,071,666"
Spirits,Whisky,Flavoured Whisky,"1,106",560,"2,758","7,847",723
Spirits,Whisky,Irish Whiskey,"73,314","85,615","134,401","115,413","88,955"
Spirits,Whisky,Other Country Whisky,"7,756","7,258","11,497","8,233","8,945"
Spirits,Whisky,Single Malt Scotch Whisky,"113,389","109,444","207,554","103,089","114,979"
