cat_type,category,subcategory,period,litres
Refreshment Beverages,Cider,Domestic Cider,Fiscal 2020/21 Q1,4512320
Refreshment Beverages,Cider,Domestic Cider,Fiscal 2020/21 Q2,4969886
Refreshment Beverages,Cider,Domestic Cider,Fiscal 2020/21 Q3,3123468
Refreshment Beverages,Cider,Domestic Cider,Fiscal 2020/21 Q4,2911980
Refreshment Beverages,Cider,Domestic Cider,Fiscal 2021/22 Q1,4422785
Refreshment Beverages,Cider,Import Cider,Fiscal 2020/21 Q1,872614
Refreshment Beverages,Cider,Import Cider,Fiscal 2020/21 Q2,760452
Refreshment Beverages,Cider,Import Cider,Fiscal 2020/21 Q3,483225
Refreshment Beverages,Cider,Import Cider,Fiscal 2020/21 Q4,467571
Refreshment Beverages,Cider,Import Cider,Fiscal 2021/22 Q1,754964
Refreshment Beverages,Coolers,Malt-Based Coolers,Fiscal 2020/21 Q1,94755
Refreshment Beverages,Coolers,Malt-Based Coolers,Fiscal 2020/21 Q2,108755
Refreshment Beverages,Coolers,Malt-Based Coolers,Fiscal 2020/21 Q3,41943
Refreshment Beverages,Coolers,Malt-Based Coolers,Fiscal 2020/21 Q4,525123
Refreshment Beverages,Coolers,Malt-Based Coolers,Fiscal 2021/22 Q1,476640
Refreshment Beverages,Coolers,Spirit Coolers,Fiscal 2020/21 Q1,20506034
Refreshment Beverages,Coolers,Spirit Coolers,Fiscal 2020/21 Q2,22860912
Refreshment Beverages,Coolers,Spirit Coolers,Fiscal 2020/21 Q3,11413383
Refreshment Beverages,Coolers,Spirit Coolers,Fiscal 2020/21 Q4,12345572
Refreshment Beverages,Coolers,Spirit Coolers,Fiscal 2021/22 Q1,22795186
Refreshment Beverages,Coolers,Wine/Fruit Coolers,Fiscal 2020/21 Q1,223814
Refreshment Beverages,Coolers,Wine/Fruit Coolers,Fiscal 2020/21 Q2,245141
Refreshment Beverages,Coolers,Wine/Fruit Coolers,Fiscal 2020/21 Q3,136761
Refreshment Beverages,Coolers,Wine/Fruit Coolers,Fiscal 2020/21 Q4,154451
Refreshment Beverages,Coolers,Wine/Fruit Coolers,Fiscal 2021/22 Q1,367181
