cat_type,category,subcategory,FY2025Q2,FY2025Q3,FY2025Q4,FY2026Q1,FY2026Q2
Refreshment Beverages,Cider,Domestic Cider,2848546.0,1905192.0,1660753.0,2453902.0,2720056.0
Refreshment Beverages,Cider,Import Cider,691478.0,605747.0,494531.0,677901.0,687664.0
Refreshment Beverages,Coolers,Malt-Based Coolers,117201.0,52010.0,40724.0,32901.0,24846.0
Refreshment Beverages,Coolers,Spirit Coolers,22624910.0,14011494.0,13278828.0,20385139.0,22291304.0
Refreshment Beverages,Coolers,Wine/Fruit Coolers,142573.0,99059.0,100936.0,123005.0,123326.0
