cat_type,category,subcategory,Fiscal 2020/21 Q3,Fiscal 2020/21 Q4,Fiscal 2021/22 Q1,Fiscal 2021/22 Q2,Fiscal 2021/22 Q3
Refreshment Beverages,Cider,Domestic Cider,"3,123,468","2,911,769","4,458,319","4,511,907","2,896,890"
Refreshment Beverages,Cider,Import Cider,"483,264","467,571","755,612","707,932","569,863"
Refreshment Beverages,Coolers,Malt-Based Coolers,"42,041","525,123","476,866","352,961","166,737"
Refreshment Beverages,Coolers,Spirit Coolers,"11,413,383","12,345,572","22,796,328","21,743,911","13,181,347"
Refreshment Beverages,Coolers,Wine/Fruit Coolers,"136,761","154,340","365,627","341,901","188,952"
