cat_type,category,subcategory,FY2025Q2,FY2025Q3,FY2025Q4,FY2026Q1,FY2026Q2
Wine,Hungary Wine,Hungary White Wine,4880.0,5919.0,5068.0,5332.0,7810.0
Wine,Israel Wine,Israel Red Wine,864.0,1097.0,1080.0,1278.0,853.0
Wine,Israel Wine,Israel Rose Wine,153.0,54.0,225.0,180.0,81.0
Wine,Israel Wine,Israel White Wine,234.0,198.0,270.0,482.0,297.0
Wine,Italy Wine,Italy Fruit and Dessert Wine,122.0,151.0,54.0,122.0,106.0
Wine,Italy Wine,Italy Red Wine,469248.0,672338.0,497708.0,539982.0,522563.0
Wine,Italy Wine,Italy Rose Wine,20129.0,9111.0,9476.0,20491.0,23978.0
Wine,Italy Wine,Italy Sparkling Wine,115395.0,129166.0,91477.0,117331.0,125359.0
Wine,Italy Wine,Italy White Wine,392020.0,389952.0,308088.0,421745.0,401596.0
Wine,Italy Wine,Prosecco Wine,373788.0,517248.0,233086.0,383285.0,364939.0
Wine,New Zealand Wine,New Zealand Fruit and Dessert Wine,0.0,9.0,0.0,0.0,0.0
Wine,New Zealand Wine,New Zealand Red Wine,21304.0,33628.0,16906.0,27203.0,26137.0
Wine,New Zealand Wine,New Zealand Rose Wine,20656.0,9846.0,7844.0,26762.0,24318.0
Wine,New Zealand Wine,New Zealand Sparkling Wine,3127.0,7214.0,3091.0,2835.0,4724.0
Wine,New Zealand Wine,New Zealand White Wine,670796.0,819687.0,484533.0,835325.0,771430.0
Wine,Other Country Wine,Other Country Fruit and Dessert Wine,19130.0,21736.0,21611.0,17577.0,16486.0
Wine,Other Country Wine,Other Country Red Wine,3164.0,4089.0,3460.0,4010.0,2964.0
Wine,Other Country Wine,Other Country Rose Wine,938.0,304.0,405.0,457.0,924.0
Wine,Other Country Wine,Other Country Sparkling Wine,1064.0,937.0,853.0,1393.0,979.0
Wine,Other Country Wine,Other Country White Wine,2252.0,2166.0,1598.0,2072.0,1969.0
Wine,Other Style Wine,Aperitif And Flavoured Wine,4425.0,5340.0,4036.0,2632.0,3146.0
Wine,Other Style Wine,Mead,11916.0,6171.0,5850.0,6041.0,10806.0
Wine,Other Style Wine,Rice Wine,5602.0,6446.0,6343.0,5390.0,4831.0
Wine,Portugal Wine,Portugal Fruit and Dessert Wine,14.0,44.0,63.0,76.0,38.0
Wine,Portugal Wine,Portugal Red Wine,73616.0,107782.0,88456.0,86871.0,84354.0
Wine,Portugal Wine,Portugal Rose Wine,23585.0,19362.0,14212.0,16999.0,28643.0
Wine,Portugal Wine,Portugal Sparkling Wine,216.0,62.0,36.0,72.0,76.0
Wine,Portugal Wine,Portugal White Wine,53614.0,28831.0,33968.0,49834.0,48308.0
Wine,Sake,Japan Sake,58464.0,71519.0,72252.0,74605.0,102080.0
Wine,Sake,Other Country Sake,4512.0,4327.0,3370.0,4433.0,5218.0
Wine,Sake,USA Sake,55761.0,69615.0,73699.0,16204.0,4981.0
Wine,South Africa Wine,South Africa Fruit and Dessert Wine,7.0,7.0,2.0,0.0,0.0
Wine,South Africa Wine,South Africa Red Wine,45702.0,70040.0,57129.0,49047.0,36766.0
Wine,South Africa Wine,South Africa Rose Wine,3092.0,1263.0,1263.0,2574.0,2508.0
Wine,South Africa Wine,South Africa Sparkling Wine,166.0,90.0,660.0,81.0,202.0
Wine,South Africa Wine,South Africa White Wine,81966.0,73371.0,67044.0,78773.0,84720.0
Wine,Spain Wine,Spain Fruit and Dessert Wine,328.0,340.0,308.0,304.0,360.0
Wine,Spain Wine,Spain Red Wine,219964.0,259213.0,311124.0,225308.0,261364.0
