cat_type,category,subcategory,period,netsales
Refreshment Beverages,Cider,Domestic Cider,Fiscal 2022/23 Q4,13166849
Refreshment Beverages,Cider,Domestic Cider,Fiscal 2023/24 Q1,20184726
Refreshment Beverages,Cider,Domestic Cider,Fiscal 2023/24 Q2,21392691
Refreshment Beverages,Cider,Domestic Cider,Fiscal 2023/24 Q3,13636629
Refreshment Beverages,Cider,Domestic Cider,Fiscal 2023/24 Q4,12742340
Refreshment Beverages,Cider,Import Cider,Fiscal 2022/23 Q4,2568276
Refreshment Beverages,Cider,Import Cider,Fiscal 2023/24 Q1,4026326
Refreshment Beverages,Cider,Import Cider,Fiscal 2023/24 Q2,3561401
Refreshment Beverages,Cider,Import Cider,Fiscal 2023/24 Q3,3018955
Refreshment Beverages,Cider,Import Cider,Fiscal 2023/24 Q4,2433684
Refreshment Beverages,Coolers,Malt-Based Coolers,Fiscal 2022/23 Q4,343609
Refreshment Beverages,Coolers,Malt-Based Coolers,Fiscal 2023/24 Q1,754660
Refreshment Beverages,Coolers,Malt-Based Coolers,Fiscal 2023/24 Q2,816425
Refreshment Beverages,Coolers,Malt-Based Coolers,Fiscal 2023/24 Q3,380890
Refreshment Beverages,Coolers,Malt-Based Coolers,Fiscal 2023/24 Q4,234433
Refreshment Beverages,Coolers,Spirit Coolers,Fiscal 2022/23 Q4,66962051
Refreshment Beverages,Coolers,Spirit Coolers,Fiscal 2023/24 Q1,108562112
Refreshment Beverages,Coolers,Spirit Coolers,Fiscal 2023/24 Q2,116217113
Refreshment Beverages,Coolers,Spirit Coolers,Fiscal 2023/24 Q3,68018552
Refreshment Beverages,Coolers,Spirit Coolers,Fiscal 2023/24 Q4,68693344
Refreshment Beverages,Coolers,Wine/Fruit Coolers,Fiscal 2022/23 Q4,1336774
Refreshment Beverages,Coolers,Wine/Fruit Coolers,Fiscal 2023/24 Q1,2037666
Refreshment Beverages,Coolers,Wine/Fruit Coolers,Fiscal 2023/24 Q2,2008372
Refreshment Beverages,Coolers,Wine/Fruit Coolers,Fiscal 2023/24 Q3,1248176
Refreshment Beverages,Coolers,Wine/Fruit Coolers,Fiscal 2023/24 Q4,1040352
