cat_type,category,subcategory,Fiscal 2018/19 Q3,Fiscal 2018/19 Q4,Fiscal 2019/20 Q1,Fiscal 2019/20 Q2,Fiscal 2019/20 Q3
Wine,Sake,Japan Sake,"49,065","45,097","42,542","43,726","47,805"
Wine,Sake,Other Country Sake,"3,554","3,656","3,846","4,384","3,953"
Wine,Sake,USA Sake,"91,944","89,217","74,771","78,108","91,112"
Wine,South Africa Wine,South Africa Fruit and Dessert Wine,0,0,0,0,0
Wine,South Africa Wine,South Africa Red Wine,"144,446","127,357","122,324","110,331","138,668"
Wine,South Africa Wine,South Africa Rose Wine,580,108,"13,566","4,685","1,404"
Wine,South Africa Wine,South Africa Sparkling Wine,815,189,148,162,225
Wine,South Africa Wine,South Africa White Wine,"116,502","104,928","105,416","119,694","97,239"
Wine,Spain Wine,Spain Fruit and Dessert Wine,196,196,233,303,434
Wine,Spain Wine,Spain Red Wine,"459,680","348,213","426,460","359,298","454,970"
Wine,Spain Wine,Spain Rose Wine,"10,715","9,500","22,054","38,798","22,232"
Wine,Spain Wine,Spain Sparkling Wine,"126,244","48,183","69,303","73,703","119,411"
Wine,Spain Wine,Spain White Wine,"54,281","53,508","81,433","74,686","71,543"
Wine,USA Wine,USA Fruit and Dessert Wine,99,45,18,46,40
Wine,USA Wine,USA Red Wine,"1,465,656","1,032,092","1,079,842","1,028,000","1,567,241"
Wine,USA Wine,USA Rose Wine,"129,062","112,556","178,203","133,944","126,483"
Wine,USA Wine,USA Sparkling Wine,"35,163","16,068","17,467","16,159","24,955"
Wine,USA Wine,USA White Wine,"494,144","404,106","453,384","457,234","467,519"
