cat_type,category,subcategory,FY2025Q1,FY2025Q2,FY2025Q3,FY2025Q4,FY2026Q1
Wine,China Wine,China Fruit and Dessert Wine,12225.0,7279.0,10928.0,15095.0,3945.0
Wine,China Wine,China Red Wine,125.0,251.0,793.0,3829.0,125.0
Wine,China Wine,China White Wine,125.0,125.0,251.0,0.0,13317.0
Wine,Fortified Wine,Other Fortified Domestic Wine,621728.0,831142.0,808514.0,627272.0,630247.0
Wine,Fortified Wine,Other Fortified Import Wine,331262.0,302519.0,444144.0,344998.0,352124.0
Wine,Fortified Wine,Port Wine,434341.0,493539.0,1125303.0,505466.0,479140.0
Wine,Fortified Wine,Sherry Wine,235806.0,211104.0,471357.0,265364.0,230111.0
Wine,Fortified Wine,Vermouth Wine,862885.0,847477.0,1028428.0,797168.0,887966.0
Wine,France Wine,France Champagne Wine,3293085.0,4275605.0,7626297.0,2990248.0,3854924.0
Wine,France Wine,France Fruit and Dessert Wine,9128.0,51886.0,17601.0,26062.0,14904.0
Wine,France Wine,France Red Wine,6108637.0,10871149.0,9243467.0,7269303.0,7375557.0
Wine,France Wine,France Rose Wine,4281462.0,4493437.0,2066788.0,1842927.0,4161833.0
Wine,France Wine,France Sparkling Wine,822712.0,940650.0,1177008.0,746617.0,958205.0
Wine,France Wine,France White Wine,5115486.0,5135959.0,5342684.0,4596256.0,5889322.0
Wine,Georgia Wine,Georgia Red Wine,77163.0,60762.0,112556.0,86462.0,82533.0
Wine,Georgia Wine,Georgia Rose Wine,1586.0,399.0,3346.0,389.0,520.0
Wine,Georgia Wine,Georgia Sparkling Wine,3865.0,1288.0,1503.0,429.0,1332.0
Wine,Georgia Wine,Georgia White Wine,19242.0,15880.0,16017.0,17950.0,21465.0
Wine,Germany Wine,Germany Fruit and Dessert Wine,0.0,1560.0,0.0,0.0,0.0
Wine,Germany Wine,Germany Red Wine,37182.0,34209.0,37563.0,40225.0,35941.0
Wine,Germany Wine,Germany Rose Wine,6625.0,5821.0,0.0,324.0,2258.0
Wine,Germany Wine,Germany Sparkling Wine,784746.0,558139.0,1132392.0,437480.0,623129.0
Wine,Germany Wine,Germany White Wine,803004.0,858105.0,1133017.0,792004.0,860868.0
Wine,Greece Wine,Greece Fruit and Dessert Wine,3658.0,0.0,0.0,2194.0,0.0
Wine,Greece Wine,Greece Red Wine,129090.0,79848.0,133077.0,136359.0,136640.0
Wine,Greece Wine,Greece Rose Wine,21174.0,20167.0,12714.0,7701.0,15927.0
Wine,Greece Wine,Greece Sparkling Wine,3644.0,3838.0,6997.0,4938.0,9340.0
Wine,Greece Wine,Greece White Wine,171754.0,118999.0,99102.0,155553.0,168928.0
Wine,Hungary Wine,Hungary Fruit and Dessert Wine,18354.0,18675.0,20985.0,41750.0,13525.0
Wine,Hungary Wine,Hungary Red Wine,14170.0,16365.0,19191.0,20569.0,18266.0
Wine,Hungary Wine,Hungary Rose Wine,300.0,901.0,78.0,0.0,0.0
Wine,Hungary Wine,Hungary Sparkling Wine,89877.0,103994.0,100965.0,53834.0,66504.0
Wine,Hungary Wine,Hungary White Wine,58399.0,84220.0,80828.0,72381.0,71377.0
Wine,Israel Wine,Israel Red Wine,37032.0,24376.0,31926.0,31051.0,37197.0
Wine,Israel Wine,Israel Rose Wine,6318.0,4379.0,1521.0,6761.0,5412.0
Wine,Israel Wine,Israel White Wine,10757.0,6102.0,4829.0,7748.0,13367.0
Wine,Italy Wine,Italy Fruit and Dessert Wine,12611.0,14910.0,15493.0,4826.0,12353.0
Wine,Italy Wine,Italy Red Wine,11191726.0,10791407.0,16392718.0,12237708.0,12625376.0
Wine,Italy Wine,Italy Rose Wine,440735.0,431305.0,194667.0,203512.0,441388.0
Wine,Italy Wine,Italy Sparkling Wine,2138330.0,2309254.0,2696387.0,1839617.0,2262481.0
Wine,Italy Wine,Italy White Wine,6195322.0,6545400.0,6456173.0,5151102.0,6892586.0
Wine,Italy Wine,Prosecco Wine,7211337.0,8102783.0,11038629.0,5054863.0,7914885.0
Wine,New Zealand Wine,New Zealand Fruit and Dessert Wine,0.0,0.0,816.0,0.0,0.0
Wine,New Zealand Wine,New Zealand Red Wine,495618.0,504934.0,671656.0,400455.0,608864.0
Wine,New Zealand Wine,New Zealand Rose Wine,395464.0,388213.0,190718.0,153259.0,477096.0
Wine,New Zealand Wine,New Zealand Sparkling Wine,65685.0,65406.0,143345.0,68956.0,57643.0
Wine,New Zealand Wine,New Zealand White Wine,13724700.0,12427887.0,14734729.0,9335123.0,15157124.0
Wine,Other Country Wine,Other Country Fruit and Dessert Wine,336479.0,325207.0,390864.0,391101.0,326520.0
Wine,Other Country Wine,Other Country Red Wine,121584.0,123044.0,168474.0,125273.0,137165.0
Wine,Other Country Wine,Other Country Rose Wine,20834.0,20075.0,9597.0,12771.0,13704.0
Wine,Other Country Wine,Other Country Sparkling Wine,28438.0,26997.0,26056.0,23817.0,32071.0
Wine,Other Country Wine,Other Country White Wine,77055.0,90144.0,91152.0,86285.0,108090.0
Wine,Other Style Wine,Aperitif And Flavoured Wine,74441.0,75188.0,97573.0,68503.0,28825.0
Wine,Other Style Wine,Mead,148338.0,298847.0,165302.0,147698.0,157728.0
Wine,Other Style Wine,Rice Wine,69799.0,68782.0,76682.0,69328.0,55181.0
