cat_type,category,subcategory,Fiscal 2018/19 Q1,Fiscal 2018/19 Q2,Fiscal 2018/19 Q3,Fiscal 2018/19 Q4,Fiscal 2019/20 Q1
Wine,Sake,Japan Sake,"$1,239,826","$1,475,918","$1,558,327","$1,405,677","$1,371,118"
Wine,Sake,Other Country Sake,"$85,494","$83,227","$84,019","$84,521","$86,298"
Wine,Sake,USA Sake,"$631,453","$661,681","$793,771","$771,547","$653,327"
Wine,South Africa Wine,South Africa Fruit and Dessert Wine,$0,$0,$0,$0,$0
Wine,South Africa Wine,South Africa Red Wine,"$1,215,600","$1,441,352","$1,675,724","$1,479,540","$1,461,248"
Wine,South Africa Wine,South Africa Rose Wine,"$76,789","$71,754","$5,559","$1,453","$137,027"
Wine,South Africa Wine,South Africa Sparkling Wine,"$33,169","$28,001","$14,556","$4,324","$3,423"
Wine,South Africa Wine,South Africa White Wine,"$1,031,360","$1,111,788","$1,219,491","$1,041,638","$1,163,886"
Wine,Spain Wine,Spain Fruit and Dessert Wine,"$14,052","$4,438","$7,153","$7,390","$7,985"
Wine,Spain Wine,Spain Red Wine,"$3,856,715","$4,505,777","$5,766,660","$4,453,924","$4,873,575"
Wine,Spain Wine,Spain Rose Wine,"$267,492","$338,385","$126,937","$117,112","$277,534"
Wine,Spain Wine,Spain Sparkling Wine,"$1,140,121","$1,180,780","$2,038,439","$810,178","$1,162,744"
Wine,Spain Wine,Spain White Wine,"$401,368","$556,468","$534,862","$507,901","$722,917"
Wine,USA Wine,USA Fruit and Dessert Wine,"$1,227","$1,787",$936,$426,$170
Wine,USA Wine,USA Red Wine,"$20,554,019","$20,078,652","$29,359,886","$20,214,792","$21,847,905"
Wine,USA Wine,USA Rose Wine,"$1,490,646","$1,444,181","$1,161,230","$1,038,125","$1,950,084"
Wine,USA Wine,USA Sparkling Wine,"$342,735","$375,939","$602,245","$299,391","$331,426"
Wine,USA Wine,USA White Wine,"$6,603,975","$7,484,748","$7,048,748","$5,765,586","$6,692,820"
