cat_type,category,subcategory,period,netsales
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2017/18 Q4,116904860
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2018/19 Q1,152567512
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2018/19 Q2,150339008
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2018/19 Q3,125998063
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2018/19 Q4,109872390
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2017/18 Q4,29045093
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2018/19 Q1,36458598
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2018/19 Q2,39394361
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2018/19 Q3,32861526
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2018/19 Q4,31816826
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2017/18 Q4,31598669
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2018/19 Q1,41731489
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2018/19 Q2,42654530
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2018/19 Q3,37733958
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2018/19 Q4,33823008
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2017/18 Q4,13047287
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2018/19 Q1,24014588
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2018/19 Q2,22384440
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2018/19 Q3,16169155
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2018/19 Q4,14035951
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2017/18 Q4,271441
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2018/19 Q1,388144
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2018/19 Q2,498839
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2018/19 Q3,347874
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2018/19 Q4,352050
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2017/18 Q4,1878655
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2018/19 Q1,2059884
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2018/19 Q2,2007055
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2018/19 Q3,1984037
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2018/19 Q4,1536142
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2017/18 Q4,1465471
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2018/19 Q1,1583739
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2018/19 Q2,1791448
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2018/19 Q3,1487199
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2018/19 Q4,1507695
Beer,Import Beer,Europe Beer,Fiscal 2017/18 Q4,24636331
Beer,Import Beer,Europe Beer,Fiscal 2018/19 Q1,28682718
Beer,Import Beer,Europe Beer,Fiscal 2018/19 Q2,28976904
Beer,Import Beer,Europe Beer,Fiscal 2018/19 Q3,27350845
Beer,Import Beer,Europe Beer,Fiscal 2018/19 Q4,23165926
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2017/18 Q4,8077358
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2018/19 Q1,15229807
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2018/19 Q2,15871776
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2018/19 Q3,8657932
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2018/19 Q4,7883937
Beer,Import Beer,Other Country Beer,Fiscal 2017/18 Q4,155423
Beer,Import Beer,Other Country Beer,Fiscal 2018/19 Q1,143945
Beer,Import Beer,Other Country Beer,Fiscal 2018/19 Q2,195544
Beer,Import Beer,Other Country Beer,Fiscal 2018/19 Q3,140413
Beer,Import Beer,Other Country Beer,Fiscal 2018/19 Q4,106176
Beer,Import Beer,USA Beer,Fiscal 2017/18 Q4,7069654
Beer,Import Beer,USA Beer,Fiscal 2018/19 Q1,7349833
Beer,Import Beer,USA Beer,Fiscal 2018/19 Q2,7320089
Beer,Import Beer,USA Beer,Fiscal 2018/19 Q3,5838994
Beer,Import Beer,USA Beer,Fiscal 2018/19 Q4,4574141
