cat_type,category,subcategory,period,netsales
Spirits,Other Spirits,Moonshine Spirits,Fiscal 2022/23 Q1,381575
Spirits,Other Spirits,Moonshine Spirits,Fiscal 2022/23 Q2,406568
Spirits,Other Spirits,Moonshine Spirits,Fiscal 2022/23 Q3,656506
Spirits,Other Spirits,Moonshine Spirits,Fiscal 2022/23 Q4,390965
Spirits,Other Spirits,Moonshine Spirits,Fiscal 2023/24 Q1,641873
Spirits,Other Spirits,Ready to Mix Cocktails,Fiscal 2022/23 Q1,653454
Spirits,Other Spirits,Ready to Mix Cocktails,Fiscal 2022/23 Q2,532448
Spirits,Other Spirits,Ready to Mix Cocktails,Fiscal 2022/23 Q3,561077
Spirits,Other Spirits,Ready to Mix Cocktails,Fiscal 2022/23 Q4,506119
Spirits,Other Spirits,Ready to Mix Cocktails,Fiscal 2023/24 Q1,628568
Spirits,Other Spirits,Ready to Serve Cocktails,Fiscal 2022/23 Q1,1591415
Spirits,Other Spirits,Ready to Serve Cocktails,Fiscal 2022/23 Q2,1715017
Spirits,Other Spirits,Ready to Serve Cocktails,Fiscal 2022/23 Q3,1677079
Spirits,Other Spirits,Ready to Serve Cocktails,Fiscal 2022/23 Q4,1238963
Spirits,Other Spirits,Ready to Serve Cocktails,Fiscal 2023/24 Q1,2497464
Spirits,Other Spirits,Schnapps and Akvavit,Fiscal 2022/23 Q1,58585
Spirits,Other Spirits,Schnapps and Akvavit,Fiscal 2022/23 Q2,39800
Spirits,Other Spirits,Schnapps and Akvavit,Fiscal 2022/23 Q3,71312
Spirits,Other Spirits,Schnapps and Akvavit,Fiscal 2022/23 Q4,42768
Spirits,Other Spirits,Schnapps and Akvavit,Fiscal 2023/24 Q1,42066
Spirits,Rum,Amber Rum,Fiscal 2022/23 Q1,6346520
Spirits,Rum,Amber Rum,Fiscal 2022/23 Q2,6023552
Spirits,Rum,Amber Rum,Fiscal 2022/23 Q3,9370492
Spirits,Rum,Amber Rum,Fiscal 2022/23 Q4,5203086
Spirits,Rum,Amber Rum,Fiscal 2023/24 Q1,5683599
Spirits,Rum,Dark Rum,Fiscal 2022/23 Q1,3012374
Spirits,Rum,Dark Rum,Fiscal 2022/23 Q2,2530120
Spirits,Rum,Dark Rum,Fiscal 2022/23 Q3,4636316
Spirits,Rum,Dark Rum,Fiscal 2022/23 Q4,2379644
Spirits,Rum,Dark Rum,Fiscal 2023/24 Q1,2625621
Spirits,Rum,Flavoured Rum,Fiscal 2022/23 Q1,773320
Spirits,Rum,Flavoured Rum,Fiscal 2022/23 Q2,673294
Spirits,Rum,Flavoured Rum,Fiscal 2022/23 Q3,771760
Spirits,Rum,Flavoured Rum,Fiscal 2022/23 Q4,490232
Spirits,Rum,Flavoured Rum,Fiscal 2023/24 Q1,502578
Spirits,Rum,Spiced Rum,Fiscal 2022/23 Q1,7656607
Spirits,Rum,Spiced Rum,Fiscal 2022/23 Q2,7374748
Spirits,Rum,Spiced Rum,Fiscal 2022/23 Q3,14089515
Spirits,Rum,Spiced Rum,Fiscal 2022/23 Q4,6277696
Spirits,Rum,Spiced Rum,Fiscal 2023/24 Q1,6968589
Spirits,Rum,White Rum,Fiscal 2022/23 Q1,7250317
Spirits,Rum,White Rum,Fiscal 2022/23 Q2,7349438
Spirits,Rum,White Rum,Fiscal 2022/23 Q3,7933138
Spirits,Rum,White Rum,Fiscal 2022/23 Q4,5733294
Spirits,Rum,White Rum,Fiscal 2023/24 Q1,7170324
Spirits,Tequila,Blanco/Silver Tequila,Fiscal 2022/23 Q1,9058701
Spirits,Tequila,Blanco/Silver Tequila,Fiscal 2022/23 Q2,9825731
Spirits,Tequila,Blanco/Silver Tequila,Fiscal 2022/23 Q3,9194962
Spirits,Tequila,Blanco/Silver Tequila,Fiscal 2022/23 Q4,7009150
Spirits,Tequila,Blanco/Silver Tequila,Fiscal 2023/24 Q1,10540593
Spirits,Tequila,Flavoured Tequila,Fiscal 2022/23 Q1,458135
Spirits,Tequila,Flavoured Tequila,Fiscal 2022/23 Q2,345750
Spirits,Tequila,Flavoured Tequila,Fiscal 2022/23 Q3,812776
Spirits,Tequila,Flavoured Tequila,Fiscal 2022/23 Q4,535606
Spirits,Tequila,Flavoured Tequila,Fiscal 2023/24 Q1,834421
Spirits,Tequila,Gold Tequila,Fiscal 2022/23 Q1,12813947
Spirits,Tequila,Gold Tequila,Fiscal 2022/23 Q2,12625685
Spirits,Tequila,Gold Tequila,Fiscal 2022/23 Q3,13230184
Spirits,Tequila,Gold Tequila,Fiscal 2022/23 Q4,10168127
Spirits,Tequila,Gold Tequila,Fiscal 2023/24 Q1,11923358
Spirits,Tequila,Mezcal,Fiscal 2022/23 Q1,1105069
Spirits,Tequila,Mezcal,Fiscal 2022/23 Q2,925485
Spirits,Tequila,Mezcal,Fiscal 2022/23 Q3,1301602
Spirits,Tequila,Mezcal,Fiscal 2022/23 Q4,898931
Spirits,Tequila,Mezcal,Fiscal 2023/24 Q1,1299093
Spirits,Vodka,Flavoured Vodka,Fiscal 2022/23 Q1,6438484
Spirits,Vodka,Flavoured Vodka,Fiscal 2022/23 Q2,6031555
Spirits,Vodka,Flavoured Vodka,Fiscal 2022/23 Q3,6128636
Spirits,Vodka,Flavoured Vodka,Fiscal 2022/23 Q4,4818925
Spirits,Vodka,Flavoured Vodka,Fiscal 2023/24 Q1,6261791
Spirits,Vodka,Straight Vodka,Fiscal 2022/23 Q1,57855947
Spirits,Vodka,Straight Vodka,Fiscal 2022/23 Q2,58375356
Spirits,Vodka,Straight Vodka,Fiscal 2022/23 Q3,64448879
Spirits,Vodka,Straight Vodka,Fiscal 2022/23 Q4,49853721
Spirits,Vodka,Straight Vodka,Fiscal 2023/24 Q1,57709408
Spirits,Whisky,American Whiskey,Fiscal 2022/23 Q1,3149190
Spirits,Whisky,American Whiskey,Fiscal 2022/23 Q2,2408393
Spirits,Whisky,American Whiskey,Fiscal 2022/23 Q3,4440420
Spirits,Whisky,American Whiskey,Fiscal 2022/23 Q4,2752239
Spirits,Whisky,American Whiskey,Fiscal 2023/24 Q1,2809603
Spirits,Whisky,Blended Malt Scotch Whisky,Fiscal 2022/23 Q1,200629
Spirits,Whisky,Blended Malt Scotch Whisky,Fiscal 2022/23 Q2,165290
Spirits,Whisky,Blended Malt Scotch Whisky,Fiscal 2022/23 Q3,266077
Spirits,Whisky,Blended Malt Scotch Whisky,Fiscal 2022/23 Q4,281678
Spirits,Whisky,Blended Malt Scotch Whisky,Fiscal 2023/24 Q1,212854
Spirits,Whisky,Blended Scotch Whisky,Fiscal 2022/23 Q1,8644177
Spirits,Whisky,Blended Scotch Whisky,Fiscal 2022/23 Q2,6798876
Spirits,Whisky,Blended Scotch Whisky,Fiscal 2022/23 Q3,11485521
Spirits,Whisky,Blended Scotch Whisky,Fiscal 2022/23 Q4,7572461
Spirits,Whisky,Blended Scotch Whisky,Fiscal 2023/24 Q1,8068380
Spirits,Whisky,Bourbon Whiskey,Fiscal 2022/23 Q1,6766552
Spirits,Whisky,Bourbon Whiskey,Fiscal 2022/23 Q2,4851660
Spirits,Whisky,Bourbon Whiskey,Fiscal 2022/23 Q3,9095583
Spirits,Whisky,Bourbon Whiskey,Fiscal 2022/23 Q4,5878635
Spirits,Whisky,Bourbon Whiskey,Fiscal 2023/24 Q1,6127863
Spirits,Whisky,Canadian Whisky,Fiscal 2022/23 Q1,30370202
Spirits,Whisky,Canadian Whisky,Fiscal 2022/23 Q2,27130141
Spirits,Whisky,Canadian Whisky,Fiscal 2022/23 Q3,38457482
Spirits,Whisky,Canadian Whisky,Fiscal 2022/23 Q4,25561806
Spirits,Whisky,Canadian Whisky,Fiscal 2023/24 Q1,29187491
Spirits,Whisky,Flavoured Whisky,Fiscal 2022/23 Q1,298432
Spirits,Whisky,Flavoured Whisky,Fiscal 2022/23 Q2,237687
Spirits,Whisky,Flavoured Whisky,Fiscal 2022/23 Q3,1020953
Spirits,Whisky,Flavoured Whisky,Fiscal 2022/23 Q4,364651
Spirits,Whisky,Flavoured Whisky,Fiscal 2023/24 Q1,328701
Spirits,Whisky,Irish Whiskey,Fiscal 2022/23 Q1,5305687
Spirits,Whisky,Irish Whiskey,Fiscal 2022/23 Q2,5118210
Spirits,Whisky,Irish Whiskey,Fiscal 2022/23 Q3,8874455
Spirits,Whisky,Irish Whiskey,Fiscal 2022/23 Q4,5949074
Spirits,Whisky,Irish Whiskey,Fiscal 2023/24 Q1,5316171
Spirits,Whisky,Other Country Whisky,Fiscal 2022/23 Q1,1868961
Spirits,Whisky,Other Country Whisky,Fiscal 2022/23 Q2,965549
Spirits,Whisky,Other Country Whisky,Fiscal 2022/23 Q3,2851930
Spirits,Whisky,Other Country Whisky,Fiscal 2022/23 Q4,1463444
Spirits,Whisky,Other Country Whisky,Fiscal 2023/24 Q1,1585406
Spirits,Whisky,Single Malt Scotch Whisky,Fiscal 2022/23 Q1,13539095
Spirits,Whisky,Single Malt Scotch Whisky,Fiscal 2022/23 Q2,8287972
Spirits,Whisky,Single Malt Scotch Whisky,Fiscal 2022/23 Q3,21208820
Spirits,Whisky,Single Malt Scotch Whisky,Fiscal 2022/23 Q4,11802807
Spirits,Whisky,Single Malt Scotch Whisky,Fiscal 2023/24 Q1,10572826
