cat_type,category,subcategory,period,netsales
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2019/20 Q4,106800259
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2020/21 Q1,136243665
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2020/21 Q2,136109011
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2020/21 Q3,104815704
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2020/21 Q4,99993222
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2019/20 Q4,30932511
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2020/21 Q1,36390280
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2020/21 Q2,42054660
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2020/21 Q3,34081663
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2020/21 Q4,32783986
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2019/20 Q4,39565774
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2020/21 Q1,46103212
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2020/21 Q2,49351925
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2020/21 Q3,40891802
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2020/21 Q4,34986682
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2019/20 Q4,16972502
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2020/21 Q1,27023085
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2020/21 Q2,26512571
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2020/21 Q3,25529018
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2020/21 Q4,28156468
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2019/20 Q4,133827
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2020/21 Q1,98562
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2020/21 Q2,155193
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2020/21 Q3,138166
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2020/21 Q4,154340
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2019/20 Q4,1124009
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2020/21 Q1,933952
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2020/21 Q2,1204094
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2020/21 Q3,852530
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2020/21 Q4,875432
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2019/20 Q4,1452735
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2020/21 Q1,1060200
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2020/21 Q2,1355234
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2020/21 Q3,1141080
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2020/21 Q4,1122806
Beer,Import Beer,Europe Beer,Fiscal 2019/20 Q4,22626105
Beer,Import Beer,Europe Beer,Fiscal 2020/21 Q1,25283865
Beer,Import Beer,Europe Beer,Fiscal 2020/21 Q2,27521179
Beer,Import Beer,Europe Beer,Fiscal 2020/21 Q3,19165308
Beer,Import Beer,Europe Beer,Fiscal 2020/21 Q4,17346219
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2019/20 Q4,9176967
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2020/21 Q1,15495375
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2020/21 Q2,18746426
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2020/21 Q3,6182819
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2020/21 Q4,1808334
Beer,Import Beer,Other Country Beer,Fiscal 2019/20 Q4,72405
Beer,Import Beer,Other Country Beer,Fiscal 2020/21 Q1,54429
Beer,Import Beer,Other Country Beer,Fiscal 2020/21 Q2,61143
Beer,Import Beer,Other Country Beer,Fiscal 2020/21 Q3,80740
Beer,Import Beer,Other Country Beer,Fiscal 2020/21 Q4,122427
Beer,Import Beer,USA Beer,Fiscal 2019/20 Q4,2346370
Beer,Import Beer,USA Beer,Fiscal 2020/21 Q1,2361440
Beer,Import Beer,USA Beer,Fiscal 2020/21 Q2,2033447
Beer,Import Beer,USA Beer,Fiscal 2020/21 Q3,1561471
Beer,Import Beer,USA Beer,Fiscal 2020/21 Q4,1609226
