cat_type,category,subcategory,period,netsales
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2017/18 Q2,152824814
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2017/18 Q3,137872756
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2017/18 Q4,116682746
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2018/19 Q1,152570847
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,Fiscal 2018/19 Q2,150381376
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2017/18 Q2,33036978
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2017/18 Q3,29420789
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2017/18 Q4,29042904
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2018/19 Q1,36342843
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,Fiscal 2018/19 Q2,39054143
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2017/18 Q2,41543134
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2017/18 Q3,36914589
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2017/18 Q4,31594026
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2018/19 Q1,41725122
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,Fiscal 2018/19 Q2,41049331
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2017/18 Q2,17918589
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2017/18 Q3,11884730
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2017/18 Q4,13045083
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2018/19 Q1,24030902
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,Fiscal 2018/19 Q2,22439130
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2017/18 Q2,323903
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2017/18 Q3,274542
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2017/18 Q4,271081
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2018/19 Q1,387305
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,Fiscal 2018/19 Q2,495005
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2017/18 Q2,2217827
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2017/18 Q3,2245752
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2017/18 Q4,1879015
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2018/19 Q1,2060380
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,Fiscal 2018/19 Q2,2004319
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2017/18 Q2,1953642
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2017/18 Q3,1738618
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2017/18 Q4,1689199
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2018/19 Q1,1591690
Beer,Import Beer,Asia And South Pacific Beer,Fiscal 2018/19 Q2,1796634
Beer,Import Beer,Europe Beer,Fiscal 2017/18 Q2,29339482
Beer,Import Beer,Europe Beer,Fiscal 2017/18 Q3,27697617
Beer,Import Beer,Europe Beer,Fiscal 2017/18 Q4,24641458
Beer,Import Beer,Europe Beer,Fiscal 2018/19 Q1,28685882
Beer,Import Beer,Europe Beer,Fiscal 2018/19 Q2,28977585
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2017/18 Q2,15843669
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2017/18 Q3,8394199
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2017/18 Q4,8077358
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2018/19 Q1,15231025
Beer,Import Beer,Mexico And Caribbean Beer,Fiscal 2018/19 Q2,15877477
Beer,Import Beer,Other Country Beer,Fiscal 2017/18 Q2,74183
Beer,Import Beer,Other Country Beer,Fiscal 2017/18 Q3,98138
Beer,Import Beer,Other Country Beer,Fiscal 2017/18 Q4,155423
Beer,Import Beer,Other Country Beer,Fiscal 2018/19 Q1,143945
Beer,Import Beer,Other Country Beer,Fiscal 2018/19 Q2,195570
Beer,Import Beer,USA Beer,Fiscal 2017/18 Q2,15321814
Beer,Import Beer,USA Beer,Fiscal 2017/18 Q3,11588068
Beer,Import Beer,USA Beer,Fiscal 2017/18 Q4,7073902
Beer,Import Beer,USA Beer,Fiscal 2018/19 Q1,7357313
Beer,Import Beer,USA Beer,Fiscal 2018/19 Q2,7323495
