cat_type,category,subcategory,Fiscal 2016/17 Q3,Fiscal 2016/17 Q4,Fiscal 2017/18 Q1,Fiscal 2017/18 Q2,Fiscal 2017/18 Q3
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,"$136,397,367","$117,900,067","$157,995,201","$152,854,732","$137,854,660"
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,"$23,504,878","$23,434,109","$31,900,068","$33,671,600","$29,721,470"
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,"$33,027,188","$28,837,523","$40,035,320","$40,848,995","$35,055,735"
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,"$10,303,559","$9,485,975","$18,313,867","$17,929,785","$11,892,845"
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,"$191,028","$198,394","$309,283","$323,903","$272,974"
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,"$2,205,595","$2,016,810","$2,523,052","$2,217,162","$2,242,136"
Beer,Import Beer,Asia And South Pacific Beer,"$1,546,861","$1,536,704","$1,793,519","$1,953,642","$1,736,419"
Beer,Import Beer,Europe Beer,"$26,324,326","$23,253,426","$29,106,745","$29,339,648","$27,699,219"
Beer,Import Beer,Mexico And Caribbean Beer,"$7,560,001","$7,183,299","$14,359,677","$15,844,121","$8,396,993"
Beer,Import Beer,Other Country Beer,"$48,495","$47,385","$65,728","$74,183","$98,138"
Beer,Import Beer,USA Beer,"$10,722,619","$9,871,585","$14,442,220","$15,324,818","$11,586,291"
