cat_type,category,subcategory,period,netsales
Wine,Sake,Japan Sake,Fiscal 2016/17 Q1,954081
Wine,Sake,Japan Sake,Fiscal 2016/17 Q2,1005367
Wine,Sake,Japan Sake,Fiscal 2016/17 Q3,1061818
Wine,Sake,Japan Sake,Fiscal 2016/17 Q4,1123441
Wine,Sake,Japan Sake,Fiscal 2017/18 Q1,1131397
Wine,Sake,Other Country Sake,Fiscal 2016/17 Q1,72885
Wine,Sake,Other Country Sake,Fiscal 2016/17 Q2,81312
Wine,Sake,Other Country Sake,Fiscal 2016/17 Q3,72990
Wine,Sake,Other Country Sake,Fiscal 2016/17 Q4,67382
Wine,Sake,Other Country Sake,Fiscal 2017/18 Q1,79847
Wine,Sake,USA Sake,Fiscal 2016/17 Q1,656747
Wine,Sake,USA Sake,Fiscal 2016/17 Q2,667615
Wine,Sake,USA Sake,Fiscal 2016/17 Q3,800892
Wine,Sake,USA Sake,Fiscal 2016/17 Q4,835703
Wine,Sake,USA Sake,Fiscal 2017/18 Q1,711876
Wine,South Africa Wine,South Africa Fruit and Dessert Wine,Fiscal 2016/17 Q1,0
Wine,South Africa Wine,South Africa Fruit and Dessert Wine,Fiscal 2016/17 Q2,0
Wine,South Africa Wine,South Africa Fruit and Dessert Wine,Fiscal 2016/17 Q3,0
Wine,South Africa Wine,South Africa Fruit and Dessert Wine,Fiscal 2016/17 Q4,0
Wine,South Africa Wine,South Africa Fruit and Dessert Wine,Fiscal 2017/18 Q1,0
Wine,South Africa Wine,South Africa Red Wine,Fiscal 2016/17 Q1,1467646
Wine,South Africa Wine,South Africa Red Wine,Fiscal 2016/17 Q2,1473194
Wine,South Africa Wine,South Africa Red Wine,Fiscal 2016/17 Q3,1774436
Wine,South Africa Wine,South Africa Red Wine,Fiscal 2016/17 Q4,1403293
Wine,South Africa Wine,South Africa Red Wine,Fiscal 2017/18 Q1,1277649
Wine,South Africa Wine,South Africa Rose Wine,Fiscal 2016/17 Q1,30560
Wine,South Africa Wine,South Africa Rose Wine,Fiscal 2016/17 Q2,555
Wine,South Africa Wine,South Africa Rose Wine,Fiscal 2016/17 Q3,306
Wine,South Africa Wine,South Africa Rose Wine,Fiscal 2016/17 Q4,0
Wine,South Africa Wine,South Africa Rose Wine,Fiscal 2017/18 Q1,43606
Wine,South Africa Wine,South Africa Sparkling Wine,Fiscal 2016/17 Q1,46628
Wine,South Africa Wine,South Africa Sparkling Wine,Fiscal 2016/17 Q2,81545
Wine,South Africa Wine,South Africa Sparkling Wine,Fiscal 2016/17 Q3,69353
Wine,South Africa Wine,South Africa Sparkling Wine,Fiscal 2016/17 Q4,41440
Wine,South Africa Wine,South Africa Sparkling Wine,Fiscal 2017/18 Q1,34355
Wine,South Africa Wine,South Africa White Wine,Fiscal 2016/17 Q1,1292286
Wine,South Africa Wine,South Africa White Wine,Fiscal 2016/17 Q2,1146564
Wine,South Africa Wine,South Africa White Wine,Fiscal 2016/17 Q3,1013263
Wine,South Africa Wine,South Africa White Wine,Fiscal 2016/17 Q4,844408
Wine,South Africa Wine,South Africa White Wine,Fiscal 2017/18 Q1,1099214
Wine,Spain Wine,Spain Fruit and Dessert Wine,Fiscal 2016/17 Q1,0
Wine,Spain Wine,Spain Fruit and Dessert Wine,Fiscal 2016/17 Q2,0
Wine,Spain Wine,Spain Fruit and Dessert Wine,Fiscal 2016/17 Q3,0
Wine,Spain Wine,Spain Fruit and Dessert Wine,Fiscal 2016/17 Q4,1340
Wine,Spain Wine,Spain Fruit and Dessert Wine,Fiscal 2017/18 Q1,5059
Wine,Spain Wine,Spain Red Wine,Fiscal 2016/17 Q1,4277468
Wine,Spain Wine,Spain Red Wine,Fiscal 2016/17 Q2,4629870
Wine,Spain Wine,Spain Red Wine,Fiscal 2016/17 Q3,5822584
Wine,Spain Wine,Spain Red Wine,Fiscal 2016/17 Q4,4742560
Wine,Spain Wine,Spain Red Wine,Fiscal 2017/18 Q1,4467361
Wine,Spain Wine,Spain Rose Wine,Fiscal 2016/17 Q1,151289
Wine,Spain Wine,Spain Rose Wine,Fiscal 2016/17 Q2,150297
