cat_type,category,subcategory,period,litres
Refreshment Beverages,Cider,Domestic Cider,Fiscal 2017/18 Q1,4498677
Refreshment Beverages,Cider,Domestic Cider,Fiscal 2017/18 Q2,4852501
Refreshment Beverages,Cider,Domestic Cider,Fiscal 2017/18 Q3,3143800
Refreshment Beverages,Cider,Domestic Cider,Fiscal 2017/18 Q4,2989771
Refreshment Beverages,Cider,Domestic Cider,Fiscal 2018/19 Q1,4516416
Refreshment Beverages,Cider,Import Cider,Fiscal 2017/18 Q1,1422705
Refreshment Beverages,Cider,Import Cider,Fiscal 2017/18 Q2,1503736
Refreshment Beverages,Cider,Import Cider,Fiscal 2017/18 Q3,857410
Refreshment Beverages,Cider,Import Cider,Fiscal 2017/18 Q4,813999
Refreshment Beverages,Cider,Import Cider,Fiscal 2018/19 Q1,1408723
Refreshment Beverages,Coolers,Malt-Based Coolers,Fiscal 2017/18 Q1,1134702
Refreshment Beverages,Coolers,Malt-Based Coolers,Fiscal 2017/18 Q2,1038453
Refreshment Beverages,Coolers,Malt-Based Coolers,Fiscal 2017/18 Q3,451459
Refreshment Beverages,Coolers,Malt-Based Coolers,Fiscal 2017/18 Q4,333408
Refreshment Beverages,Coolers,Malt-Based Coolers,Fiscal 2018/19 Q1,249969
Refreshment Beverages,Coolers,Spirit Coolers,Fiscal 2017/18 Q1,7670095
Refreshment Beverages,Coolers,Spirit Coolers,Fiscal 2017/18 Q2,8988626
Refreshment Beverages,Coolers,Spirit Coolers,Fiscal 2017/18 Q3,4457005
Refreshment Beverages,Coolers,Spirit Coolers,Fiscal 2017/18 Q4,4506097
Refreshment Beverages,Coolers,Spirit Coolers,Fiscal 2018/19 Q1,10515146
Refreshment Beverages,Coolers,Wine/Fruit Coolers,Fiscal 2017/18 Q1,157479
Refreshment Beverages,Coolers,Wine/Fruit Coolers,Fiscal 2017/18 Q2,173200
Refreshment Beverages,Coolers,Wine/Fruit Coolers,Fiscal 2017/18 Q3,109075
Refreshment Beverages,Coolers,Wine/Fruit Coolers,Fiscal 2017/18 Q4,93548
Refreshment Beverages,Coolers,Wine/Fruit Coolers,Fiscal 2018/19 Q1,132427
