cat_type,category,subcategory,litres,netsales,fy_qtr
Spirits,Other Spirits,Ready to Serve Cocktails,29443,671659,FY2018Q2
Spirits,Other Spirits,Ready to Serve Cocktails,28233,815828,FY2018Q3
Spirits,Other Spirits,Schnapps and Akvavit,3228,126919,FY2017Q3
Spirits,Other Spirits,Schnapps and Akvavit,1198,45845,FY2017Q4
Spirits,Other Spirits,Schnapps and Akvavit,1634,62539,FY2018Q1
Spirits,Other Spirits,Schnapps and Akvavit,1990,78441,FY2018Q2
Spirits,Other Spirits,Schnapps and Akvavit,2204,87279,FY2018Q3
Spirits,Rum,Amber Rum,302572,7861000,FY2017Q3
Spirits,Rum,Amber Rum,169283,4522469,FY2017Q4
Spirits,Rum,Amber Rum,197280,5209633,FY2018Q1
Spirits,Rum,Amber Rum,204508,5417327,FY2018Q2
Spirits,Rum,Amber Rum,296165,7917532,FY2018Q3
Spirits,Rum,Dark Rum,167250,4258234,FY2017Q3
Spirits,Rum,Dark Rum,99668,2601350,FY2017Q4
Spirits,Rum,Dark Rum,108451,2811279,FY2018Q1
Spirits,Rum,Dark Rum,103024,2684784,FY2018Q2
Spirits,Rum,Dark Rum,165587,4266712,FY2018Q3
Spirits,Rum,Flavoured Rum,11943,284601,FY2017Q3
Spirits,Rum,Flavoured Rum,8726,209054,FY2017Q4
Spirits,Rum,Flavoured Rum,14894,357867,FY2018Q1
Spirits,Rum,Flavoured Rum,16144,387325,FY2018Q2
Spirits,Rum,Flavoured Rum,9530,235323,FY2018Q3
Spirits,Rum,Spiced Rum,459962,12645574,FY2017Q3
Spirits,Rum,Spiced Rum,197876,5591446,FY2017Q4
Spirits,Rum,Spiced Rum,258916,7112581,FY2018Q1
Spirits,Rum,Spiced Rum,269840,7453368,FY2018Q2
Spirits,Rum,Spiced Rum,446494,12417183,FY2018Q3
Spirits,Rum,White Rum,381489,9018543,FY2017Q3
Spirits,Rum,White Rum,241022,5762814,FY2017Q4
Spirits,Rum,White Rum,332632,7966694,FY2018Q1
Spirits,Rum,White Rum,327119,7928690,FY2018Q2
Spirits,Rum,White Rum,383545,9194644,FY2018Q3
Spirits,Tequila,Blanco/Silver Tequila,54523,2156938,FY2017Q3
Spirits,Tequila,Blanco/Silver Tequila,50014,1960286,FY2017Q4
Spirits,Tequila,Blanco/Silver Tequila,77809,2906684,FY2018Q1
Spirits,Tequila,Blanco/Silver Tequila,91446,3365841,FY2018Q2
Spirits,Tequila,Blanco/Silver Tequila,66473,2656467,FY2018Q3
Spirits,Tequila,Flavoured Tequila,2243,86347,FY2017Q3
Spirits,Tequila,Flavoured Tequila,2328,91271,FY2017Q4
Spirits,Tequila,Flavoured Tequila,3505,127249,FY2018Q1
Spirits,Tequila,Flavoured Tequila,3899,147876,FY2018Q2
Spirits,Tequila,Flavoured Tequila,2458,95238,FY2018Q3
Spirits,Tequila,Gold Tequila,131536,4737878,FY2017Q3
Spirits,Tequila,Gold Tequila,117258,4056656,FY2017Q4
Spirits,Tequila,Gold Tequila,171905,6020123,FY2018Q1
Spirits,Tequila,Gold Tequila,192453,6570037,FY2018Q2
Spirits,Tequila,Gold Tequila,143378,5294931,FY2018Q3
Spirits,Tequila,Mezcal,1801,124961,FY2017Q3
Spirits,Tequila,Mezcal,1355,100520,FY2017Q4
Spirits,Tequila,Mezcal,2227,147206,FY2018Q1
Spirits,Tequila,Mezcal,2295,138155,FY2018Q2
Spirits,Tequila,Mezcal,2634,161124,FY2018Q3
Spirits,Vodka,Flavoured Vodka,132625,3651951,FY2017Q3
Spirits,Vodka,Flavoured Vodka,97804,2633784,FY2017Q4
Spirits,Vodka,Flavoured Vodka,131126,3478709,FY2018Q1
Spirits,Vodka,Flavoured Vodka,142831,3814972,FY2018Q2
Spirits,Vodka,Flavoured Vodka,137983,3854048,FY2018Q3
Spirits,Vodka,Straight Vodka,2144593,53915607,FY2017Q3
Spirits,Vodka,Straight Vodka,1643071,40829748,FY2017Q4
Spirits,Vodka,Straight Vodka,2054705,51364348,FY2018Q1
Spirits,Vodka,Straight Vodka,2152454,53969279,FY2018Q2
Spirits,Vodka,Straight Vodka,2234064,56106872,FY2018Q3
Spirits,Whisky,American Whiskey,96426,3132842,FY2017Q3
Spirits,Whisky,American Whiskey,59400,1952596,FY2017Q4
Spirits,Whisky,American Whiskey,74331,2377055,FY2018Q1
Spirits,Whisky,American Whiskey,76973,2470199,FY2018Q2
Spirits,Whisky,American Whiskey,98491,3349952,FY2018Q3
Spirits,Whisky,Blended Malt Scotch Whisky,2141,170405,FY2017Q3
Spirits,Whisky,Blended Malt Scotch Whisky,1472,134944,FY2017Q4
Spirits,Whisky,Blended Malt Scotch Whisky,1661,135133,FY2018Q1
Spirits,Whisky,Blended Malt Scotch Whisky,1323,100356,FY2018Q2
Spirits,Whisky,Blended Malt Scotch Whisky,2424,195373,FY2018Q3
Spirits,Whisky,Blended Scotch Whisky,296498,8713409,FY2017Q3
Spirits,Whisky,Blended Scotch Whisky,217578,6238753,FY2017Q4
Spirits,Whisky,Blended Scotch Whisky,247828,7127793,FY2018Q1
Spirits,Whisky,Blended Scotch Whisky,238944,7051331,FY2018Q2
Spirits,Whisky,Blended Scotch Whisky,305790,9165236,FY2018Q3
Spirits,Whisky,Bourbon Whiskey,101721,3881396,FY2017Q3
Spirits,Whisky,Bourbon Whiskey,79021,2972133,FY2017Q4
Spirits,Whisky,Bourbon Whiskey,84094,3075079,FY2018Q1
Spirits,Whisky,Bourbon Whiskey,86656,3184495,FY2018Q2
Spirits,Whisky,Bourbon Whiskey,119843,4677084,FY2018Q3
Spirits,Whisky,Canadian Whisky,1364263,34347892,FY2017Q3
Spirits,Whisky,Canadian Whisky,873403,21435821,FY2017Q4
Spirits,Whisky,Canadian Whisky,1070939,26430717,FY2018Q1
Spirits,Whisky,Canadian Whisky,1052948,26037181,FY2018Q2
Spirits,Whisky,Canadian Whisky,1364847,34452601,FY2018Q3
Spirits,Whisky,Flavoured Whisky,2595,68635,FY2017Q3
Spirits,Whisky,Flavoured Whisky,1471,38126,FY2017Q4
Spirits,Whisky,Flavoured Whisky,1106,28212,FY2018Q1
Spirits,Whisky,Flavoured Whisky,560,13876,FY2018Q2
Spirits,Whisky,Flavoured Whisky,2758,82386,FY2018Q3
Spirits,Whisky,Irish Whiskey,119161,4274332,FY2017Q3
Spirits,Whisky,Irish Whiskey,96508,3432848,FY2017Q4
Spirits,Whisky,Irish Whiskey,73314,2575999,FY2018Q1
Spirits,Whisky,Irish Whiskey,85615,2991885,FY2018Q2
Spirits,Whisky,Irish Whiskey,134401,4683313,FY2018Q3
Spirits,Whisky,Other Country Whisky,12019,954911,FY2017Q3
Spirits,Whisky,Other Country Whisky,6303,494037,FY2017Q4
Spirits,Whisky,Other Country Whisky,7756,596625,FY2018Q1
Spirits,Whisky,Other Country Whisky,7258,569128,FY2018Q2
Spirits,Whisky,Other Country Whisky,11497,1024263,FY2018Q3
Spirits,Whisky,Single Malt Scotch Whisky,173923,14965868,FY2017Q3
Spirits,Whisky,Single Malt Scotch Whisky,91409,7022122,FY2017Q4
Spirits,Whisky,Single Malt Scotch Whisky,113389,8446264,FY2018Q1
Spirits,Whisky,Single Malt Scotch Whisky,109444,8430692,FY2018Q2
Spirits,Whisky,Single Malt Scotch Whisky,207554,16861073,FY2018Q3
Wine,Argentina Wine,Argentina Red Wine,878303,12511803,FY2017Q3
Wine,Argentina Wine,Argentina Red Wine,644533,8925584,FY2017Q4
Wine,Argentina Wine,Argentina Red Wine,546501,8035616,FY2018Q1
Wine,Argentina Wine,Argentina Red Wine,520777,7595240,FY2018Q2
Wine,Argentina Wine,Argentina Red Wine,744548,10902019,FY2018Q3
Wine,Argentina Wine,Argentina Rose Wine,4258,55933,FY2017Q3
Wine,Argentina Wine,Argentina Rose Wine,3659,47259,FY2017Q4
Wine,Argentina Wine,Argentina Rose Wine,6121,78459,FY2018Q1
Wine,Argentina Wine,Argentina Rose Wine,11023,144473,FY2018Q2
Wine,Argentina Wine,Argentina Rose Wine,1766,21317,FY2018Q3
Wine,Argentina Wine,Argentina Sparkling Wine,1488,28090,FY2017Q3
Wine,Argentina Wine,Argentina Sparkling Wine,517,10516,FY2017Q4
Wine,Argentina Wine,Argentina Sparkling Wine,480,9683,FY2018Q1
Wine,Argentina Wine,Argentina Sparkling Wine,747,14512,FY2018Q2
Wine,Argentina Wine,Argentina Sparkling Wine,922,18935,FY2018Q3
Wine,Argentina Wine,Argentina White Wine,63338,745143,FY2017Q3
Wine,Argentina Wine,Argentina White Wine,48938,601547,FY2017Q4
Wine,Argentina Wine,Argentina White Wine,66556,790460,FY2018Q1
Wine,Argentina Wine,Argentina White Wine,68765,819654,FY2018Q2
Wine,Argentina Wine,Argentina White Wine,52757,658832,FY2018Q3
Wine,Australia Wine,Australia Fruit and Dessert Wine,0,0,FY2017Q3
Wine,Australia Wine,Australia Fruit and Dessert Wine,0,0,FY2017Q4
Wine,Australia Wine,Australia Fruit and Dessert Wine,0,0,FY2018Q1
Wine,Australia Wine,Australia Fruit and Dessert Wine,0,0,FY2018Q2
Wine,Australia Wine,Australia Fruit and Dessert Wine,0,0,FY2018Q3
Wine,Australia Wine,Australia Red Wine,852981,12389353,FY2017Q3
Wine,Australia Wine,Australia Red Wine,604386,8505302,FY2017Q4
Wine,Australia Wine,Australia Red Wine,641532,9018917,FY2018Q1
Wine,Australia Wine,Australia Red Wine,601193,8602426,FY2018Q2
Wine,Australia Wine,Australia Red Wine,812467,11769706,FY2018Q3
Wine,Australia Wine,Australia Rose Wine,10440,126047,FY2017Q3
Wine,Australia Wine,Australia Rose Wine,9085,114631,FY2017Q4
Wine,Australia Wine,Australia Rose Wine,19803,247154,FY2018Q1
Wine,Australia Wine,Australia Rose Wine,24166,285434,FY2018Q2
Wine,Australia Wine,Australia Rose Wine,15763,195060,FY2018Q3
Wine,Australia Wine,Australia Sparkling Wine,78756,983202,FY2017Q3
Wine,Australia Wine,Australia Sparkling Wine,37314,492863,FY2017Q4
Wine,Australia Wine,Australia Sparkling Wine,56276,709462,FY2018Q1
Wine,Australia Wine,Australia Sparkling Wine,56065,718655,FY2018Q2
Wine,Australia Wine,Australia Sparkling Wine,89641,1126278,FY2018Q3
Wine,Australia Wine,Australia White Wine,511549,5389591,FY2017Q3
Wine,Australia Wine,Australia White Wine,349604,3787519,FY2017Q4
Wine,Australia Wine,Australia White Wine,488238,5155918,FY2018Q1
Wine,Australia Wine,Australia White Wine,450942,4950743,FY2018Q2
Wine,Australia Wine,Australia White Wine,541954,5693163,FY2018Q3
Wine,Austria Wine,Austria Red Wine,252,7550,FY2017Q3
Wine,Austria Wine,Austria Red Wine,468,34435,FY2017Q4
Wine,Austria Wine,Austria Red Wine,734,49627,FY2018Q1
Wine,Austria Wine,Austria Red Wine,297,10505,FY2018Q2
Wine,Austria Wine,Austria Red Wine,324,9701,FY2018Q3
Wine,Austria Wine,Austria Rose Wine,0,0,FY2017Q3
Wine,Austria Wine,Austria Rose Wine,0,0,FY2017Q4
Wine,Austria Wine,Austria Rose Wine,0,0,FY2018Q1
Wine,Austria Wine,Austria Rose Wine,0,0,FY2018Q2
Wine,Austria Wine,Austria Rose Wine,125,2953,FY2018Q3
Wine,Austria Wine,Austria Sparkling Wine,0,0,FY2017Q3
Wine,Austria Wine,Austria Sparkling Wine,0,0,FY2017Q4
Wine,Austria Wine,Austria Sparkling Wine,0,0,FY2018Q1
Wine,Austria Wine,Austria Sparkling Wine,0,0,FY2018Q2
Wine,Austria Wine,Austria Sparkling Wine,0,0,FY2018Q3
Wine,Austria Wine,Austria White Wine,1856,43782,FY2017Q3
Wine,Austria Wine,Austria White Wine,2386,63269,FY2017Q4
Wine,Austria Wine,Austria White Wine,2612,87374,FY2018Q1
Wine,Austria Wine,Austria White Wine,1555,39673,FY2018Q2
Wine,Austria Wine,Austria White Wine,2117,53580,FY2018Q3
Wine,Bulgaria Wine,Bulgaria Red Wine,2892,30275,FY2017Q3
Wine,Bulgaria Wine,Bulgaria Red Wine,1566,20897,FY2017Q4
