cat_type,category,subcategory,fy_qtr,litres,netsales
Wine,Austria Wine,Austria Sparkling Wine,FY2025Q2,144,5270
Wine,Austria Wine,Austria Sparkling Wine,FY2025Q3,135,5975
Wine,Austria Wine,Austria White Wine,FY2024Q3,2681,84281
Wine,Austria Wine,Austria White Wine,FY2024Q4,2914,90942
Wine,Austria Wine,Austria White Wine,FY2025Q1,2927,88325
Wine,Austria Wine,Austria White Wine,FY2025Q2,3532,116264
Wine,Austria Wine,Austria White Wine,FY2025Q3,3410,108595
Wine,Bulgaria Wine,Bulgaria Red Wine,FY2024Q3,0,0
Wine,Bulgaria Wine,Bulgaria Red Wine,FY2024Q4,0,0
Wine,Bulgaria Wine,Bulgaria Red Wine,FY2025Q1,0,0
Wine,Bulgaria Wine,Bulgaria Red Wine,FY2025Q2,0,0
Wine,Bulgaria Wine,Bulgaria Red Wine,FY2025Q3,0,0
Wine,Bulgaria Wine,Bulgaria Rose Wine,FY2024Q3,0,0
Wine,Bulgaria Wine,Bulgaria Rose Wine,FY2024Q4,0,0
Wine,Bulgaria Wine,Bulgaria Rose Wine,FY2025Q1,0,0
Wine,Bulgaria Wine,Bulgaria Rose Wine,FY2025Q2,0,0
Wine,Bulgaria Wine,Bulgaria Rose Wine,FY2025Q3,0,0
Wine,Bulgaria Wine,Bulgaria White Wine,FY2024Q3,0,0
Wine,Bulgaria Wine,Bulgaria White Wine,FY2024Q4,0,0
Wine,Bulgaria Wine,Bulgaria White Wine,FY2025Q1,0,0
Wine,Bulgaria Wine,Bulgaria White Wine,FY2025Q2,0,0
Wine,Bulgaria Wine,Bulgaria White Wine,FY2025Q3,0,0
Wine,Canada - BC,Canada - BC Dessert Wine,FY2024Q3,3213,161975
Wine,Canada - BC,Canada - BC Dessert Wine,FY2024Q4,3138,148228
Wine,Canada - BC,Canada - BC Dessert Wine,FY2025Q1,2637,129770
Wine,Canada - BC,Canada - BC Dessert Wine,FY2025Q2,6317,321355
Wine,Canada - BC,Canada - BC Dessert Wine,FY2025Q3,4234,209417
Wine,Canada - BC,Canada - BC Fruit Wine,FY2024Q3,52620,1154577
Wine,Canada - BC,Canada - BC Fruit Wine,FY2024Q4,31647,648646
Wine,Canada - BC,Canada - BC Fruit Wine,FY2025Q1,45160,898196
Wine,Canada - BC,Canada - BC Fruit Wine,FY2025Q2,67709,1402875
Wine,Canada - BC,Canada - BC Fruit Wine,FY2025Q3,64128,1282140
Wine,Canada - BC,Canada - BC Ice Wine,FY2024Q3,7748,774387
Wine,Canada - BC,Canada - BC Ice Wine,FY2024Q4,6433,715424
Wine,Canada - BC,Canada - BC Ice Wine,FY2025Q1,7048,742252
Wine,Canada - BC,Canada - BC Ice Wine,FY2025Q2,10389,1118280
Wine,Canada - BC,Canada - BC Ice Wine,FY2025Q3,8356,886722
Wine,Canada - BC,Canada - BC Red Wine,FY2024Q3,4418312,67131466
Wine,Canada - BC,Canada - BC Red Wine,FY2024Q4,3461269,51336795
Wine,Canada - BC,Canada - BC Red Wine,FY2025Q1,3418943,51095963
Wine,Canada - BC,Canada - BC Red Wine,FY2025Q2,3546153,60855212
Wine,Canada - BC,Canada - BC Red Wine,FY2025Q3,4172709,65214667
Wine,Canada - BC,Canada - BC Rose Wine,FY2024Q3,402868,6409823
Wine,Canada - BC,Canada - BC Rose Wine,FY2024Q4,399102,6530375
Wine,Canada - BC,Canada - BC Rose Wine,FY2025Q1,607434,10762040
Wine,Canada - BC,Canada - BC Rose Wine,FY2025Q2,690349,12995846
Wine,Canada - BC,Canada - BC Rose Wine,FY2025Q3,407699,6771597
Wine,Canada - BC,Canada - BC Sparkling Wine,FY2024Q3,188819,5055816
Wine,Canada - BC,Canada - BC Sparkling Wine,FY2024Q4,121344,3661425
Wine,Canada - BC,Canada - BC Sparkling Wine,FY2025Q1,167634,5299050
Wine,Canada - BC,Canada - BC Sparkling Wine,FY2025Q2,219581,6807221
Wine,Canada - BC,Canada - BC Sparkling Wine,FY2025Q3,182368,6666181
Wine,Canada - BC,Canada - BC White Wine,FY2024Q3,4456968,54390476
Wine,Canada - BC,Canada - BC White Wine,FY2024Q4,3735547,46150263
Wine,Canada - BC,Canada - BC White Wine,FY2025Q1,4260764,54224991
Wine,Canada - BC,Canada - BC White Wine,FY2025Q2,4603916,62770854
Wine,Canada - BC,Canada - BC White Wine,FY2025Q3,4141060,51352922
Wine,Canada - Other,Canada - Other Dessert Wine,FY2024Q3,68,7359
Wine,Canada - Other,Canada - Other Dessert Wine,FY2024Q4,38,4198
Wine,Canada - Other,Canada - Other Dessert Wine,FY2025Q1,38,4503
Wine,Canada - Other,Canada - Other Dessert Wine,FY2025Q2,58,6752
Wine,Canada - Other,Canada - Other Dessert Wine,FY2025Q3,102,11992
Wine,Canada - Other,Canada - Other Fruit Wine,FY2024Q3,160,1860
Wine,Canada - Other,Canada - Other Fruit Wine,FY2024Q4,196,2453
Wine,Canada - Other,Canada - Other Fruit Wine,FY2025Q1,207,2498
Wine,Canada - Other,Canada - Other Fruit Wine,FY2025Q2,398,4724
Wine,Canada - Other,Canada - Other Fruit Wine,FY2025Q3,129,1655
Wine,Canada - Other,Canada - Other Ice Wine,FY2024Q3,7218,612367
Wine,Canada - Other,Canada - Other Ice Wine,FY2024Q4,9007,779586
Wine,Canada - Other,Canada - Other Ice Wine,FY2025Q1,6530,599585
Wine,Canada - Other,Canada - Other Ice Wine,FY2025Q2,6844,573495
Wine,Canada - Other,Canada - Other Ice Wine,FY2025Q3,9019,791542
Wine,Canada - Other,Canada - Other Red Wine,FY2024Q3,17942,230550
Wine,Canada - Other,Canada - Other Red Wine,FY2024Q4,21881,247535
Wine,Canada - Other,Canada - Other Red Wine,FY2025Q1,17786,253242
Wine,Canada - Other,Canada - Other Red Wine,FY2025Q2,22579,318354
Wine,Canada - Other,Canada - Other Red Wine,FY2025Q3,32789,351238
Wine,Canada - Other,Canada - Other Rose Wine,FY2024Q3,2954,31007
Wine,Canada - Other,Canada - Other Rose Wine,FY2024Q4,5192,51054
Wine,Canada - Other,Canada - Other Rose Wine,FY2025Q1,10474,100155
Wine,Canada - Other,Canada - Other Rose Wine,FY2025Q2,8405,83292
Wine,Canada - Other,Canada - Other Rose Wine,FY2025Q3,5552,54404
Wine,Canada - Other,Canada - Other Sparkling Wine,FY2024Q3,89715,638791
Wine,Canada - Other,Canada - Other Sparkling Wine,FY2024Q4,41693,371277
Wine,Canada - Other,Canada - Other Sparkling Wine,FY2025Q1,59221,541032
Wine,Canada - Other,Canada - Other Sparkling Wine,FY2025Q2,59072,535291
Wine,Canada - Other,Canada - Other Sparkling Wine,FY2025Q3,93136,826732
Wine,Canada - Other,Canada - Other White Wine,FY2024Q3,47027,478198
Wine,Canada - Other,Canada - Other White Wine,FY2024Q4,39359,397159
Wine,Canada - Other,Canada - Other White Wine,FY2025Q1,61861,594583
Wine,Canada - Other,Canada - Other White Wine,FY2025Q2,47597,485133
Wine,Canada - Other,Canada - Other White Wine,FY2025Q3,49571,479585
Wine,Chile Wine,Chile Fruit and Dessert Wine,FY2024Q3,27,959
Wine,Chile Wine,Chile Fruit and Dessert Wine,FY2024Q4,4,160
Wine,Chile Wine,Chile Fruit and Dessert Wine,FY2025Q1,9,320
Wine,Chile Wine,Chile Fruit and Dessert Wine,FY2025Q2,18,640
Wine,Chile Wine,Chile Fruit and Dessert Wine,FY2025Q3,18,640
Wine,Chile Wine,Chile Red Wine,FY2024Q3,763804,8648468
Wine,Chile Wine,Chile Red Wine,FY2024Q4,583945,6528574
Wine,Chile Wine,Chile Red Wine,FY2025Q1,509439,5761819
Wine,Chile Wine,Chile Red Wine,FY2025Q2,575303,6136002
Wine,Chile Wine,Chile Red Wine,FY2025Q3,720079,7888529
Wine,Chile Wine,Chile Rose Wine,FY2024Q3,36480,348766
Wine,Chile Wine,Chile Rose Wine,FY2024Q4,34666,353409
Wine,Chile Wine,Chile Rose Wine,FY2025Q1,77232,742419
Wine,Chile Wine,Chile Rose Wine,FY2025Q2,69405,697032
Wine,Chile Wine,Chile Rose Wine,FY2025Q3,26151,263047
Wine,Chile Wine,Chile Sparkling Wine,FY2024Q3,4383,81150
Wine,Chile Wine,Chile Sparkling Wine,FY2024Q4,2864,52629
Wine,Chile Wine,Chile Sparkling Wine,FY2025Q1,2106,40166
Wine,Chile Wine,Chile Sparkling Wine,FY2025Q2,2365,43468
Wine,Chile Wine,Chile Sparkling Wine,FY2025Q3,3299,58295
Wine,Chile Wine,Chile White Wine,FY2024Q3,325710,3423930
Wine,Chile Wine,Chile White Wine,FY2024Q4,311692,3173340
Wine,Chile Wine,Chile White Wine,FY2025Q1,335922,3420081
Wine,Chile Wine,Chile White Wine,FY2025Q2,371602,3845838
Wine,Chile Wine,Chile White Wine,FY2025Q3,315295,3282790
Wine,China Wine,China Fruit and Dessert Wine,FY2024Q3,326,12102
Wine,China Wine,China Fruit and Dessert Wine,FY2024Q4,394,13450
Wine,China Wine,China Fruit and Dessert Wine,FY2025Q1,286,12225
Wine,China Wine,China Fruit and Dessert Wine,FY2025Q2,202,7279
Wine,China Wine,China Fruit and Dessert Wine,FY2025Q3,291,10928
Wine,China Wine,China Red Wine,FY2024Q3,112,7589
Wine,China Wine,China Red Wine,FY2024Q4,63,9551
Wine,China Wine,China Red Wine,FY2025Q1,4,125
Wine,China Wine,China Red Wine,FY2025Q2,9,251
Wine,China Wine,China Red Wine,FY2025Q3,22,793
Wine,China Wine,China White Wine,FY2024Q3,94,3263
Wine,China Wine,China White Wine,FY2024Q4,81,2791
Wine,China Wine,China White Wine,FY2025Q1,4,125
Wine,China Wine,China White Wine,FY2025Q2,4,125
Wine,China Wine,China White Wine,FY2025Q3,9,251
Wine,Fortified Wine,Other Fortified Domestic Wine,FY2024Q3,58759,762327
Wine,Fortified Wine,Other Fortified Domestic Wine,FY2024Q4,47019,630077
Wine,Fortified Wine,Other Fortified Domestic Wine,FY2025Q1,46328,621728
Wine,Fortified Wine,Other Fortified Domestic Wine,FY2025Q2,47256,831142
Wine,Fortified Wine,Other Fortified Domestic Wine,FY2025Q3,52953,804532
Wine,Fortified Wine,Other Fortified Import Wine,FY2024Q3,27275,574435
Wine,Fortified Wine,Other Fortified Import Wine,FY2024Q4,17986,385159
Wine,Fortified Wine,Other Fortified Import Wine,FY2025Q1,14655,331262
Wine,Fortified Wine,Other Fortified Import Wine,FY2025Q2,12711,302519
Wine,Fortified Wine,Other Fortified Import Wine,FY2025Q3,19180,444144
Wine,Fortified Wine,Port Wine,FY2024Q3,34663,1156794
Wine,Fortified Wine,Port Wine,FY2024Q4,14989,470324
Wine,Fortified Wine,Port Wine,FY2025Q1,13320,434341
Wine,Fortified Wine,Port Wine,FY2025Q2,14182,492996
Wine,Fortified Wine,Port Wine,FY2025Q3,32030,1123245
Wine,Fortified Wine,Sherry Wine,FY2024Q3,22844,488820
Wine,Fortified Wine,Sherry Wine,FY2024Q4,10223,227309
Wine,Fortified Wine,Sherry Wine,FY2025Q1,10388,235806
Wine,Fortified Wine,Sherry Wine,FY2025Q2,9408,211104
Wine,Fortified Wine,Sherry Wine,FY2025Q3,21825,471357
Wine,Fortified Wine,Vermouth Wine,FY2024Q3,70370,996093
Wine,Fortified Wine,Vermouth Wine,FY2024Q4,56278,807790
Wine,Fortified Wine,Vermouth Wine,FY2025Q1,58080,862885
Wine,Fortified Wine,Vermouth Wine,FY2025Q2,55300,847477
Wine,Fortified Wine,Vermouth Wine,FY2025Q3,68827,1028428
Wine,France Wine,France Champagne Wine,FY2024Q3,81002,8198289
Wine,France Wine,France Champagne Wine,FY2024Q4,24844,2611539
Wine,France Wine,France Champagne Wine,FY2025Q1,32946,3293085
Wine,France Wine,France Champagne Wine,FY2025Q2,42437,4275605
Wine,France Wine,France Champagne Wine,FY2025Q3,77213,7626297
Wine,France Wine,France Fruit and Dessert Wine,FY2024Q3,601,48391
Wine,France Wine,France Fruit and Dessert Wine,FY2024Q4,241,18204
Wine,France Wine,France Fruit and Dessert Wine,FY2025Q1,156,9128
Wine,France Wine,France Fruit and Dessert Wine,FY2025Q2,526,51886
Wine,France Wine,France Fruit and Dessert Wine,FY2025Q3,186,17601
Wine,France Wine,France Red Wine,FY2024Q3,404824,9979420
Wine,France Wine,France Red Wine,FY2024Q4,279021,7257802
Wine,France Wine,France Red Wine,FY2025Q1,283586,6108637
Wine,France Wine,France Red Wine,FY2025Q2,302990,10871149
Wine,France Wine,France Red Wine,FY2025Q3,380291,9243467
Wine,France Wine,France Rose Wine,FY2024Q3,107722,1961643
Wine,France Wine,France Rose Wine,FY2024Q4,97567,1771982
Wine,France Wine,France Rose Wine,FY2025Q1,232511,4281462
Wine,France Wine,France Rose Wine,FY2025Q2,242124,4493437
Wine,France Wine,France Rose Wine,FY2025Q3,114332,2066788
Wine,France Wine,France Sparkling Wine,FY2024Q3,63086,1279580
Wine,France Wine,France Sparkling Wine,FY2024Q4,31748,631890
Wine,France Wine,France Sparkling Wine,FY2025Q1,41291,822712
Wine,France Wine,France Sparkling Wine,FY2025Q2,49706,940650
Wine,France Wine,France Sparkling Wine,FY2025Q3,61548,1177008
Wine,France Wine,France White Wine,FY2024Q3,177981,5062315
Wine,France Wine,France White Wine,FY2024Q4,144988,4089463
Wine,France Wine,France White Wine,FY2025Q1,186311,5115486
Wine,France Wine,France White Wine,FY2025Q2,184905,5135959
Wine,France Wine,France White Wine,FY2025Q3,193975,5342684
Wine,Georgia Wine,Georgia Red Wine,FY2024Q3,4752,104239
Wine,Georgia Wine,Georgia Red Wine,FY2024Q4,3924,86855
Wine,Georgia Wine,Georgia Red Wine,FY2025Q1,3408,77163
Wine,Georgia Wine,Georgia Red Wine,FY2025Q2,2133,60762
Wine,Georgia Wine,Georgia Red Wine,FY2025Q3,5098,112556
Wine,Georgia Wine,Georgia Rose Wine,FY2024Q3,76,3414
Wine,Georgia Wine,Georgia Rose Wine,FY2024Q4,48,2140
Wine,Georgia Wine,Georgia Rose Wine,FY2025Q1,36,1586
Wine,Georgia Wine,Georgia Rose Wine,FY2025Q2,9,399
Wine,Georgia Wine,Georgia Rose Wine,FY2025Q3,76,3346
Wine,Georgia Wine,Georgia Sparkling Wine,FY2024Q3,14,644
Wine,Georgia Wine,Georgia Sparkling Wine,FY2024Q4,76,3648
Wine,Georgia Wine,Georgia Sparkling Wine,FY2025Q1,81,3865
Wine,Georgia Wine,Georgia Sparkling Wine,FY2025Q2,27,1288
Wine,Georgia Wine,Georgia Sparkling Wine,FY2025Q3,32,1503
Wine,Georgia Wine,Georgia White Wine,FY2024Q3,620,18001
Wine,Georgia Wine,Georgia White Wine,FY2024Q4,580,18432
Wine,Georgia Wine,Georgia White Wine,FY2025Q1,612,19242
Wine,Georgia Wine,Georgia White Wine,FY2025Q2,572,15880
Wine,Georgia Wine,Georgia White Wine,FY2025Q3,513,16017
Wine,Germany Wine,Germany Fruit and Dessert Wine,FY2024Q3,0,0
Wine,Germany Wine,Germany Fruit and Dessert Wine,FY2024Q4,0,0
Wine,Germany Wine,Germany Fruit and Dessert Wine,FY2025Q1,0,0
Wine,Germany Wine,Germany Fruit and Dessert Wine,FY2025Q2,2,1560
Wine,Germany Wine,Germany Fruit and Dessert Wine,FY2025Q3,0,0
Wine,Germany Wine,Germany Red Wine,FY2024Q3,1682,43586
Wine,Germany Wine,Germany Red Wine,FY2024Q4,1704,47341
Wine,Germany Wine,Germany Red Wine,FY2025Q1,1424,37182
Wine,Germany Wine,Germany Red Wine,FY2025Q2,1235,34209
Wine,Germany Wine,Germany Red Wine,FY2025Q3,1210,37563
Wine,Germany Wine,Germany Rose Wine,FY2024Q3,272,5995
Wine,Germany Wine,Germany Rose Wine,FY2024Q4,220,5952
Wine,Germany Wine,Germany Rose Wine,FY2025Q1,236,6625
Wine,Germany Wine,Germany Rose Wine,FY2025Q2,234,5821
Wine,Germany Wine,Germany Rose Wine,FY2025Q3,0,0
Wine,Germany Wine,Germany Sparkling Wine,FY2024Q3,76838,1366618
Wine,Germany Wine,Germany Sparkling Wine,FY2024Q4,23559,460401
Wine,Germany Wine,Germany Sparkling Wine,FY2025Q1,43524,784746
Wine,Germany Wine,Germany Sparkling Wine,FY2025Q2,27289,558139
Wine,Germany Wine,Germany Sparkling Wine,FY2025Q3,60063,1132392
Wine,Germany Wine,Germany White Wine,FY2024Q3,74332,1225868
Wine,Germany Wine,Germany White Wine,FY2024Q4,47614,814434
Wine,Germany Wine,Germany White Wine,FY2025Q1,46968,803004
Wine,Germany Wine,Germany White Wine,FY2025Q2,50100,858105
Wine,Germany Wine,Germany White Wine,FY2025Q3,68186,1133017
Wine,Greece Wine,Greece Fruit and Dessert Wine,FY2024Q3,0,0
Wine,Greece Wine,Greece Fruit and Dessert Wine,FY2024Q4,0,0
Wine,Greece Wine,Greece Fruit and Dessert Wine,FY2025Q1,30,3658
Wine,Greece Wine,Greece Fruit and Dessert Wine,FY2025Q2,0,0
Wine,Greece Wine,Greece Fruit and Dessert Wine,FY2025Q3,0,0
Wine,Greece Wine,Greece Red Wine,FY2024Q3,6602,144188
Wine,Greece Wine,Greece Red Wine,FY2024Q4,4768,100145
Wine,Greece Wine,Greece Red Wine,FY2025Q1,5858,129090
Wine,Greece Wine,Greece Red Wine,FY2025Q2,3904,79848
Wine,Greece Wine,Greece Red Wine,FY2025Q3,6007,133077
Wine,Greece Wine,Greece Rose Wine,FY2024Q3,393,8532
Wine,Greece Wine,Greece Rose Wine,FY2024Q4,447,10545
Wine,Greece Wine,Greece Rose Wine,FY2025Q1,940,21174
Wine,Greece Wine,Greece Rose Wine,FY2025Q2,920,20167
Wine,Greece Wine,Greece Rose Wine,FY2025Q3,532,12714
Wine,Greece Wine,Greece Sparkling Wine,FY2024Q3,166,6107
Wine,Greece Wine,Greece Sparkling Wine,FY2024Q4,180,6335
Wine,Greece Wine,Greece Sparkling Wine,FY2025Q1,130,3644
Wine,Greece Wine,Greece Sparkling Wine,FY2025Q2,130,3838
Wine,Greece Wine,Greece Sparkling Wine,FY2025Q3,171,6997
Wine,Greece Wine,Greece White Wine,FY2024Q3,3796,79001
Wine,Greece Wine,Greece White Wine,FY2024Q4,4605,99810
Wine,Greece Wine,Greece White Wine,FY2025Q1,6992,171754
Wine,Greece Wine,Greece White Wine,FY2025Q2,5714,118999
Wine,Greece Wine,Greece White Wine,FY2025Q3,4802,99102
Wine,Hungary Wine,Hungary Fruit and Dessert Wine,FY2024Q3,555,34344
Wine,Hungary Wine,Hungary Fruit and Dessert Wine,FY2024Q4,420,22444
Wine,Hungary Wine,Hungary Fruit and Dessert Wine,FY2025Q1,326,18354
Wine,Hungary Wine,Hungary Fruit and Dessert Wine,FY2025Q2,276,18675
Wine,Hungary Wine,Hungary Fruit and Dessert Wine,FY2025Q3,390,20985
Wine,Hungary Wine,Hungary Red Wine,FY2024Q3,2444,36097
Wine,Hungary Wine,Hungary Red Wine,FY2024Q4,1071,17227
Wine,Hungary Wine,Hungary Red Wine,FY2025Q1,909,14170
Wine,Hungary Wine,Hungary Red Wine,FY2025Q2,958,16365
Wine,Hungary Wine,Hungary Red Wine,FY2025Q3,1215,19191
Wine,Hungary Wine,Hungary Rose Wine,FY2024Q3,27,900
Wine,Hungary Wine,Hungary Rose Wine,FY2024Q4,72,2293
Wine,Hungary Wine,Hungary Rose Wine,FY2025Q1,9,300
Wine,Hungary Wine,Hungary Rose Wine,FY2025Q2,27,901
Wine,Hungary Wine,Hungary Rose Wine,FY2025Q3,4,78
Wine,Hungary Wine,Hungary Sparkling Wine,FY2024Q3,9702,148897
Wine,Hungary Wine,Hungary Sparkling Wine,FY2024Q4,3928,65846
Wine,Hungary Wine,Hungary Sparkling Wine,FY2025Q1,5091,89877
Wine,Hungary Wine,Hungary Sparkling Wine,FY2025Q2,5872,103994
Wine,Hungary Wine,Hungary Sparkling Wine,FY2025Q3,5718,100965
Wine,Hungary Wine,Hungary White Wine,FY2024Q3,6853,101404
Wine,Hungary Wine,Hungary White Wine,FY2024Q4,8490,113599
Wine,Hungary Wine,Hungary White Wine,FY2025Q1,3653,58399
Wine,Hungary Wine,Hungary White Wine,FY2025Q2,4880,84220
Wine,Hungary Wine,Hungary White Wine,FY2025Q3,5919,80828
Wine,Israel Wine,Israel Red Wine,FY2024Q3,1188,32488
Wine,Israel Wine,Israel Red Wine,FY2024Q4,970,26537
Wine,Israel Wine,Israel Red Wine,FY2025Q1,1332,37032
Wine,Israel Wine,Israel Red Wine,FY2025Q2,864,24376
Wine,Israel Wine,Israel Red Wine,FY2025Q3,1097,31926
Wine,Israel Wine,Israel Rose Wine,FY2024Q3,99,2670
Wine,Israel Wine,Israel Rose Wine,FY2024Q4,90,2428
Wine,Israel Wine,Israel Rose Wine,FY2025Q1,234,6318
Wine,Israel Wine,Israel Rose Wine,FY2025Q2,153,4379
Wine,Israel Wine,Israel Rose Wine,FY2025Q3,54,1521
Wine,Israel Wine,Israel White Wine,FY2024Q3,297,7755
Wine,Israel Wine,Israel White Wine,FY2024Q4,306,8359
Wine,Israel Wine,Israel White Wine,FY2025Q1,387,10757
Wine,Israel Wine,Israel White Wine,FY2025Q2,234,6102
Wine,Israel Wine,Israel White Wine,FY2025Q3,198,4829
Wine,Italy Wine,Italy Fruit and Dessert Wine,FY2024Q3,100,9703
Wine,Italy Wine,Italy Fruit and Dessert Wine,FY2024Q4,102,11209
Wine,Italy Wine,Italy Fruit and Dessert Wine,FY2025Q1,118,12611
Wine,Italy Wine,Italy Fruit and Dessert Wine,FY2025Q2,122,14910
Wine,Italy Wine,Italy Fruit and Dessert Wine,FY2025Q3,151,15493
Wine,Italy Wine,Italy Red Wine,FY2024Q3,698848,17558355
Wine,Italy Wine,Italy Red Wine,FY2024Q4,506006,11955774
Wine,Italy Wine,Italy Red Wine,FY2025Q1,475990,11191726
Wine,Italy Wine,Italy Red Wine,FY2025Q2,469248,10791407
Wine,Italy Wine,Italy Red Wine,FY2025Q3,672338,16392718
Wine,Italy Wine,Italy Rose Wine,FY2024Q3,9292,193900
Wine,Italy Wine,Italy Rose Wine,FY2024Q4,11054,238502
Wine,Italy Wine,Italy Rose Wine,FY2025Q1,20661,440735
Wine,Italy Wine,Italy Rose Wine,FY2025Q2,20129,431305
Wine,Italy Wine,Italy Rose Wine,FY2025Q3,9111,194667
Wine,Italy Wine,Italy Sparkling Wine,FY2024Q3,138213,2888118
Wine,Italy Wine,Italy Sparkling Wine,FY2024Q4,88379,1787555
Wine,Italy Wine,Italy Sparkling Wine,FY2025Q1,119526,2318491
Wine,Italy Wine,Italy Sparkling Wine,FY2025Q2,127945,2526075
Wine,Italy Wine,Italy Sparkling Wine,FY2025Q3,141502,2910885
Wine,Italy Wine,Italy White Wine,FY2024Q3,404019,6573241
Wine,Italy Wine,Italy White Wine,FY2024Q4,322672,5341632
Wine,Italy Wine,Italy White Wine,FY2025Q1,378248,6195322
Wine,Italy Wine,Italy White Wine,FY2025Q2,392020,6545400
Wine,Italy Wine,Italy White Wine,FY2025Q3,391104,6471505
Wine,Italy Wine,Prosecco Wine,FY2024Q3,561667,11704200
Wine,Italy Wine,Prosecco Wine,FY2024Q4,197859,4347209
Wine,Italy Wine,Prosecco Wine,FY2025Q1,327716,7031176
Wine,Italy Wine,Prosecco Wine,FY2025Q2,361238,7885962
Wine,Italy Wine,Prosecco Wine,FY2025Q3,503760,10808800
Wine,New Zealand Wine,New Zealand Fruit and Dessert Wine,FY2024Q3,0,0
Wine,New Zealand Wine,New Zealand Fruit and Dessert Wine,FY2024Q4,0,0
Wine,New Zealand Wine,New Zealand Fruit and Dessert Wine,FY2025Q1,0,0
Wine,New Zealand Wine,New Zealand Fruit and Dessert Wine,FY2025Q2,0,0
Wine,New Zealand Wine,New Zealand Fruit and Dessert Wine,FY2025Q3,9,816
Wine,New Zealand Wine,New Zealand Red Wine,FY2024Q3,43252,875999
Wine,New Zealand Wine,New Zealand Red Wine,FY2024Q4,15050,370169
Wine,New Zealand Wine,New Zealand Red Wine,FY2025Q1,22509,495618
Wine,New Zealand Wine,New Zealand Red Wine,FY2025Q2,21304,504934
Wine,New Zealand Wine,New Zealand Red Wine,FY2025Q3,33628,671656
Wine,New Zealand Wine,New Zealand Rose Wine,FY2024Q3,11602,228496
Wine,New Zealand Wine,New Zealand Rose Wine,FY2024Q4,9346,191224
Wine,New Zealand Wine,New Zealand Rose Wine,FY2025Q1,20200,395464
Wine,New Zealand Wine,New Zealand Rose Wine,FY2025Q2,20656,388213
Wine,New Zealand Wine,New Zealand Rose Wine,FY2025Q3,9846,190718
Wine,New Zealand Wine,New Zealand Sparkling Wine,FY2024Q3,7638,154273
Wine,New Zealand Wine,New Zealand Sparkling Wine,FY2024Q4,2158,59155
Wine,New Zealand Wine,New Zealand Sparkling Wine,FY2025Q1,3122,65685
Wine,New Zealand Wine,New Zealand Sparkling Wine,FY2025Q2,3127,65406
Wine,New Zealand Wine,New Zealand Sparkling Wine,FY2025Q3,7214,143345
Wine,New Zealand Wine,New Zealand White Wine,FY2024Q3,159997,13870196
Wine,New Zealand Wine,New Zealand White Wine,FY2024Q4,424237,8345169
Wine,New Zealand Wine,New Zealand White Wine,FY2025Q1,741109,13724700
Wine,New Zealand Wine,New Zealand White Wine,FY2025Q2,670796,12427887
Wine,New Zealand Wine,New Zealand White Wine,FY2025Q3,819687,14734729
Wine,Other Country Wine,Other Country Fruit and Dessert Wine,FY2024Q3,23383,441174
Wine,Other Country Wine,Other Country Fruit and Dessert Wine,FY2024Q4,20172,362371
Wine,Other Country Wine,Other Country Fruit and Dessert Wine,FY2025Q1,19308,336479
Wine,Other Country Wine,Other Country Fruit and Dessert Wine,FY2025Q2,19130,325207
Wine,Other Country Wine,Other Country Fruit and Dessert Wine,FY2025Q3,21736,390864
Wine,Other Country Wine,Other Country Red Wine,FY2024Q3,6851,160136
Wine,Other Country Wine,Other Country Red Wine,FY2024Q4,4919,122488
Wine,Other Country Wine,Other Country Red Wine,FY2025Q1,4750,121584
Wine,Other Country Wine,Other Country Red Wine,FY2025Q2,4742,123044
Wine,Other Country Wine,Other Country Red Wine,FY2025Q3,7220,168474
Wine,Other Country Wine,Other Country Rose Wine,FY2024Q3,328,11373
Wine,Other Country Wine,Other Country Rose Wine,FY2024Q4,440,10921
Wine,Other Country Wine,Other Country Rose Wine,FY2025Q1,686,20834
Wine,Other Country Wine,Other Country Rose Wine,FY2025Q2,938,20075
Wine,Other Country Wine,Other Country Rose Wine,FY2025Q3,304,9597
Wine,Other Country Wine,Other Country Sparkling Wine,FY2024Q3,688,21687
Wine,Other Country Wine,Other Country Sparkling Wine,FY2024Q4,376,12927
Wine,Other Country Wine,Other Country Sparkling Wine,FY2025Q1,664,28438
Wine,Other Country Wine,Other Country Sparkling Wine,FY2025Q2,1064,26997
Wine,Other Country Wine,Other Country Sparkling Wine,FY2025Q3,937,26056
Wine,Other Country Wine,Other Country White Wine,FY2024Q3,3416,84881
Wine,Other Country Wine,Other Country White Wine,FY2024Q4,1916,57913
Wine,Other Country Wine,Other Country White Wine,FY2025Q1,2818,77055
Wine,Other Country Wine,Other Country White Wine,FY2025Q2,3620,90144
Wine,Other Country Wine,Other Country White Wine,FY2025Q3,3504,91152
Wine,Other Style Wine,Aperitif And Flavoured Wine,FY2024Q3,4971,86115
Wine,Other Style Wine,Aperitif And Flavoured Wine,FY2024Q4,3827,73779
Wine,Other Style Wine,Aperitif And Flavoured Wine,FY2025Q1,4352,74441
Wine,Other Style Wine,Aperitif And Flavoured Wine,FY2025Q2,4380,73867
Wine,Other Style Wine,Aperitif And Flavoured Wine,FY2025Q3,5297,96296
Wine,Other Style Wine,Mead,FY2024Q3,5371,143840
Wine,Other Style Wine,Mead,FY2024Q4,7116,182956
Wine,Other Style Wine,Mead,FY2025Q1,5725,148338
