cat_type,category,subcategory,litres,netsales,fy_qtr
Spirits,Liqueurs,Fruit Liqueurs,220460,7206190,FY2024Q3
Spirits,Liqueurs,Nut Liqueurs,77781,2182890,FY2023Q3
Spirits,Liqueurs,Nut Liqueurs,46081,1260834,FY2023Q4
Spirits,Liqueurs,Nut Liqueurs,67051,1703510,FY2024Q1
Spirits,Liqueurs,Nut Liqueurs,63528,1620131,FY2024Q2
Spirits,Liqueurs,Nut Liqueurs,70445,1925044,FY2024Q3
Spirits,Liqueurs,Other Liqueurs,47693,1528604,FY2023Q3
Spirits,Liqueurs,Other Liqueurs,30152,940669,FY2023Q4
Spirits,Liqueurs,Other Liqueurs,37696,1197901,FY2024Q1
Spirits,Liqueurs,Other Liqueurs,37566,1216207,FY2024Q2
Spirits,Liqueurs,Other Liqueurs,40877,1263269,FY2024Q3
Spirits,Liqueurs,Whiskey Liqueurs,60128,1879759,FY2023Q3
Spirits,Liqueurs,Whiskey Liqueurs,44307,1457130,FY2023Q4
Spirits,Liqueurs,Whiskey Liqueurs,41046,1303104,FY2024Q1
Spirits,Liqueurs,Whiskey Liqueurs,40636,1314603,FY2024Q2
Spirits,Liqueurs,Whiskey Liqueurs,59416,1963992,FY2024Q3
Spirits,Other Spirits,Cachaca,1380,43183,FY2023Q3
Spirits,Other Spirits,Cachaca,1180,34535,FY2023Q4
Spirits,Other Spirits,Cachaca,1804,56993,FY2024Q1
Spirits,Other Spirits,Cachaca,1414,44814,FY2024Q2
Spirits,Other Spirits,Cachaca,832,28068,FY2024Q3
Spirits,Other Spirits,Flavoured Spirits,13463,400100,FY2023Q3
Spirits,Other Spirits,Flavoured Spirits,1499,70209,FY2023Q4
Spirits,Other Spirits,Flavoured Spirits,2936,146638,FY2024Q1
Spirits,Other Spirits,Flavoured Spirits,4155,187955,FY2024Q2
Spirits,Other Spirits,Flavoured Spirits,14150,385302,FY2024Q3
Spirits,Other Spirits,Miscellaneous/Other Spirits,7872,411042,FY2023Q3
Spirits,Other Spirits,Miscellaneous/Other Spirits,4634,236052,FY2023Q4
Spirits,Other Spirits,Miscellaneous/Other Spirits,6163,281590,FY2024Q1
Spirits,Other Spirits,Miscellaneous/Other Spirits,8947,366934,FY2024Q2
Spirits,Other Spirits,Miscellaneous/Other Spirits,8982,345759,FY2024Q3
Spirits,Other Spirits,Moonshine Spirits,14580,656506,FY2023Q3
Spirits,Other Spirits,Moonshine Spirits,8025,390965,FY2023Q4
Spirits,Other Spirits,Moonshine Spirits,14043,641873,FY2024Q1
Spirits,Other Spirits,Moonshine Spirits,15223,688543,FY2024Q2
Spirits,Other Spirits,Moonshine Spirits,14462,669167,FY2024Q3
Spirits,Other Spirits,Ready to Mix Cocktails,27687,561077,FY2023Q3
Spirits,Other Spirits,Ready to Mix Cocktails,25290,506119,FY2023Q4
Spirits,Other Spirits,Ready to Mix Cocktails,32202,628568,FY2024Q1
Spirits,Other Spirits,Ready to Mix Cocktails,29918,589462,FY2024Q2
Spirits,Other Spirits,Ready to Mix Cocktails,25618,508478,FY2024Q3
Spirits,Other Spirits,Ready to Serve Cocktails,67903,1677079,FY2023Q3
Spirits,Other Spirits,Ready to Serve Cocktails,54447,1238963,FY2023Q4
Spirits,Other Spirits,Ready to Serve Cocktails,125435,2497464,FY2024Q1
Spirits,Other Spirits,Ready to Serve Cocktails,144271,2709685,FY2024Q2
Spirits,Other Spirits,Ready to Serve Cocktails,80942,2083703,FY2024Q3
Spirits,Other Spirits,Schnapps and Akvavit,1695,71312,FY2023Q3
Spirits,Other Spirits,Schnapps and Akvavit,1053,42768,FY2023Q4
Spirits,Other Spirits,Schnapps and Akvavit,1008,42066,FY2024Q1
Spirits,Other Spirits,Schnapps and Akvavit,957,38017,FY2024Q2
Spirits,Other Spirits,Schnapps and Akvavit,1197,48572,FY2024Q3
Spirits,Rum,Amber Rum,301087,9370492,FY2023Q3
Spirits,Rum,Amber Rum,170572,5203086,FY2023Q4
Spirits,Rum,Amber Rum,187451,5683599,FY2024Q1
Spirits,Rum,Amber Rum,199497,6146286,FY2024Q2
Spirits,Rum,Amber Rum,273174,8587716,FY2024Q3
Spirits,Rum,Dark Rum,161230,4636316,FY2023Q3
Spirits,Rum,Dark Rum,83943,2379644,FY2023Q4
Spirits,Rum,Dark Rum,93784,2625621,FY2024Q1
Spirits,Rum,Dark Rum,87920,2522369,FY2024Q2
Spirits,Rum,Dark Rum,132060,3880281,FY2024Q3
Spirits,Rum,Flavoured Rum,26558,771760,FY2023Q3
Spirits,Rum,Flavoured Rum,16225,490232,FY2023Q4
Spirits,Rum,Flavoured Rum,17730,502578,FY2024Q1
Spirits,Rum,Flavoured Rum,14893,432939,FY2024Q2
Spirits,Rum,Flavoured Rum,12276,372700,FY2024Q3
Spirits,Rum,Spiced Rum,484154,14089515,FY2023Q3
Spirits,Rum,Spiced Rum,208982,6277696,FY2023Q4
Spirits,Rum,Spiced Rum,231622,6968589,FY2024Q1
Spirits,Rum,Spiced Rum,247267,7417941,FY2024Q2
Spirits,Rum,Spiced Rum,415689,12344985,FY2024Q3
Spirits,Rum,White Rum,334035,7933138,FY2023Q3
Spirits,Rum,White Rum,239519,5733294,FY2023Q4
Spirits,Rum,White Rum,296783,7170324,FY2024Q1
Spirits,Rum,White Rum,307734,7482550,FY2024Q2
Spirits,Rum,White Rum,311234,7549754,FY2024Q3
Spirits,Tequila,Blanco/Silver Tequila,181928,9194962,FY2023Q3
Spirits,Tequila,Blanco/Silver Tequila,147504,7009150,FY2023Q4
Spirits,Tequila,Blanco/Silver Tequila,222207,10540593,FY2024Q1
Spirits,Tequila,Blanco/Silver Tequila,236423,11351090,FY2024Q2
Spirits,Tequila,Blanco/Silver Tequila,174654,8899184,FY2024Q3
Spirits,Tequila,Flavoured Tequila,15199,812776,FY2023Q3
Spirits,Tequila,Flavoured Tequila,10672,535606,FY2023Q4
Spirits,Tequila,Flavoured Tequila,17020,834421,FY2024Q1
Spirits,Tequila,Flavoured Tequila,18476,899775,FY2024Q2
Spirits,Tequila,Flavoured Tequila,12890,801173,FY2024Q3
Spirits,Tequila,Gold Tequila,226514,13230184,FY2023Q3
Spirits,Tequila,Gold Tequila,175714,10168127,FY2023Q4
Spirits,Tequila,Gold Tequila,236152,11923358,FY2024Q1
Spirits,Tequila,Gold Tequila,231150,12395635,FY2024Q2
Spirits,Tequila,Gold Tequila,192495,11005909,FY2024Q3
Spirits,Tequila,Mezcal,18357,1301602,FY2023Q3
Spirits,Tequila,Mezcal,12436,898931,FY2023Q4
Spirits,Tequila,Mezcal,17896,1299093,FY2024Q1
Spirits,Tequila,Mezcal,16816,1135103,FY2024Q2
Spirits,Tequila,Mezcal,15564,1044944,FY2024Q3
Spirits,Vodka,Flavoured Vodka,208089,6128636,FY2023Q3
Spirits,Vodka,Flavoured Vodka,155005,4818925,FY2023Q4
Spirits,Vodka,Flavoured Vodka,201063,6262448,FY2024Q1
Spirits,Vodka,Flavoured Vodka,178094,5444032,FY2024Q2
Spirits,Vodka,Flavoured Vodka,166430,5275767,FY2024Q3
Spirits,Vodka,Straight Vodka,2463681,64448879,FY2023Q3
Spirits,Vodka,Straight Vodka,1918450,49853721,FY2023Q4
Spirits,Vodka,Straight Vodka,2172397,57710224,FY2024Q1
Spirits,Vodka,Straight Vodka,2244261,60083684,FY2024Q2
Spirits,Vodka,Straight Vodka,2260063,60249138,FY2024Q3
Spirits,Whisky,American Whiskey,105679,4440420,FY2023Q3
Spirits,Whisky,American Whiskey,69776,2752239,FY2023Q4
Spirits,Whisky,American Whiskey,70669,2809603,FY2024Q1
Spirits,Whisky,American Whiskey,70639,2754113,FY2024Q2
Spirits,Whisky,American Whiskey,88821,3882372,FY2024Q3
Spirits,Whisky,Blended Malt Scotch Whisky,2898,266077,FY2023Q3
Spirits,Whisky,Blended Malt Scotch Whisky,4268,281678,FY2023Q4
Spirits,Whisky,Blended Malt Scotch Whisky,3268,212854,FY2024Q1
Spirits,Whisky,Blended Malt Scotch Whisky,3793,254372,FY2024Q2
Spirits,Whisky,Blended Malt Scotch Whisky,5554,406663,FY2024Q3
Spirits,Whisky,Blended Scotch Whisky,315241,11485521,FY2023Q3
Spirits,Whisky,Blended Scotch Whisky,212672,7572461,FY2023Q4
Spirits,Whisky,Blended Scotch Whisky,233563,8068380,FY2024Q1
Spirits,Whisky,Blended Scotch Whisky,214461,7564064,FY2024Q2
Spirits,Whisky,Blended Scotch Whisky,262208,10066890,FY2024Q3
Spirits,Whisky,Bourbon Whiskey,194894,9095583,FY2023Q3
Spirits,Whisky,Bourbon Whiskey,131789,5878635,FY2023Q4
Spirits,Whisky,Bourbon Whiskey,134987,6127863,FY2024Q1
Spirits,Whisky,Bourbon Whiskey,124108,5608379,FY2024Q2
Spirits,Whisky,Bourbon Whiskey,170897,8275999,FY2024Q3
Spirits,Whisky,Canadian Whisky,1414380,38457482,FY2023Q3
Spirits,Whisky,Canadian Whisky,953578,25561806,FY2023Q4
Spirits,Whisky,Canadian Whisky,1083577,29197301,FY2024Q1
Spirits,Whisky,Canadian Whisky,1067432,29007677,FY2024Q2
Spirits,Whisky,Canadian Whisky,1294377,35412953,FY2024Q3
Spirits,Whisky,Flavoured Whisky,27536,1020953,FY2023Q3
Spirits,Whisky,Flavoured Whisky,10534,364651,FY2023Q4
Spirits,Whisky,Flavoured Whisky,9403,328701,FY2024Q1
Spirits,Whisky,Flavoured Whisky,8828,359011,FY2024Q2
Spirits,Whisky,Flavoured Whisky,29693,1054906,FY2024Q3
Spirits,Whisky,Irish Whiskey,215893,8874455,FY2023Q3
Spirits,Whisky,Irish Whiskey,153503,5949074,FY2023Q4
Spirits,Whisky,Irish Whiskey,134393,5316171,FY2024Q1
Spirits,Whisky,Irish Whiskey,134551,5308816,FY2024Q2
Spirits,Whisky,Irish Whiskey,190610,7869004,FY2024Q3
Spirits,Whisky,Other Country Whisky,30130,2851930,FY2023Q3
Spirits,Whisky,Other Country Whisky,18610,1463444,FY2023Q4
Spirits,Whisky,Other Country Whisky,18580,1585406,FY2024Q1
Spirits,Whisky,Other Country Whisky,14741,1249125,FY2024Q2
Spirits,Whisky,Other Country Whisky,25215,2723834,FY2024Q3
Spirits,Whisky,Single Malt Scotch Whisky,218715,21208820,FY2023Q3
Spirits,Whisky,Single Malt Scotch Whisky,115625,11802807,FY2023Q4
Spirits,Whisky,Single Malt Scotch Whisky,116753,10572826,FY2024Q1
Spirits,Whisky,Single Malt Scotch Whisky,101420,9465169,FY2024Q2
Spirits,Whisky,Single Malt Scotch Whisky,184334,19659385,FY2024Q3
Wine,Argentina Wine,Argentina Red Wine,620912,9449750,FY2023Q3
Wine,Argentina Wine,Argentina Red Wine,458691,6928663,FY2023Q4
Wine,Argentina Wine,Argentina Red Wine,432406,6460037,FY2024Q1
Wine,Argentina Wine,Argentina Red Wine,379002,5761332,FY2024Q2
Wine,Argentina Wine,Argentina Red Wine,558024,8569254,FY2024Q3
Wine,Argentina Wine,Argentina Rose Wine,6878,90994,FY2023Q3
Wine,Argentina Wine,Argentina Rose Wine,3874,54587,FY2023Q4
Wine,Argentina Wine,Argentina Rose Wine,11471,153665,FY2024Q1
Wine,Argentina Wine,Argentina Rose Wine,7732,110009,FY2024Q2
Wine,Argentina Wine,Argentina Rose Wine,2978,44794,FY2024Q3
Wine,Argentina Wine,Argentina Sparkling Wine,693,10508,FY2023Q3
Wine,Argentina Wine,Argentina Sparkling Wine,886,12639,FY2023Q4
Wine,Argentina Wine,Argentina Sparkling Wine,882,13656,FY2024Q1
Wine,Argentina Wine,Argentina Sparkling Wine,702,11257,FY2024Q2
Wine,Argentina Wine,Argentina Sparkling Wine,896,13760,FY2024Q3
Wine,Argentina Wine,Argentina White Wine,32840,441823,FY2023Q3
Wine,Argentina Wine,Argentina White Wine,24878,385489,FY2023Q4
Wine,Argentina Wine,Argentina White Wine,21603,343455,FY2024Q1
Wine,Argentina Wine,Argentina White Wine,37219,443256,FY2024Q2
Wine,Argentina Wine,Argentina White Wine,27964,375046,FY2024Q3
Wine,Australia Wine,Australia Fruit and Dessert Wine,0,0,FY2023Q3
Wine,Australia Wine,Australia Fruit and Dessert Wine,4,128,FY2023Q4
Wine,Australia Wine,Australia Fruit and Dessert Wine,100,3202,FY2024Q1
Wine,Australia Wine,Australia Fruit and Dessert Wine,6,192,FY2024Q2
Wine,Australia Wine,Australia Fruit and Dessert Wine,6,192,FY2024Q3
Wine,Australia Wine,Australia Red Wine,649593,9303252,FY2023Q3
Wine,Australia Wine,Australia Red Wine,516939,7141583,FY2023Q4
Wine,Australia Wine,Australia Red Wine,524544,7172629,FY2024Q1
Wine,Australia Wine,Australia Red Wine,382882,5599869,FY2024Q2
Wine,Australia Wine,Australia Red Wine,528441,7575867,FY2024Q3
Wine,Australia Wine,Australia Rose Wine,30681,378299,FY2023Q3
Wine,Australia Wine,Australia Rose Wine,18184,246337,FY2023Q4
Wine,Australia Wine,Australia Rose Wine,26191,339471,FY2024Q1
Wine,Australia Wine,Australia Rose Wine,24044,302442,FY2024Q2
Wine,Australia Wine,Australia Rose Wine,30199,358304,FY2024Q3
Wine,Australia Wine,Australia Sparkling Wine,89186,1282319,FY2023Q3
Wine,Australia Wine,Australia Sparkling Wine,40916,621808,FY2023Q4
Wine,Australia Wine,Australia Sparkling Wine,61342,896725,FY2024Q1
Wine,Australia Wine,Australia Sparkling Wine,48914,782227,FY2024Q2
Wine,Australia Wine,Australia Sparkling Wine,96218,1413161,FY2024Q3
Wine,Australia Wine,Australia White Wine,415662,4850383,FY2023Q3
Wine,Australia Wine,Australia White Wine,311720,3680601,FY2023Q4
Wine,Australia Wine,Australia White Wine,335512,4113644,FY2024Q1
Wine,Australia Wine,Australia White Wine,318462,4038169,FY2024Q2
Wine,Australia Wine,Australia White Wine,333064,4121477,FY2024Q3
Wine,Austria Wine,Austria Fruit and Dessert Wine,88,4819,FY2023Q3
Wine,Austria Wine,Austria Fruit and Dessert Wine,34,1925,FY2023Q4
Wine,Austria Wine,Austria Fruit and Dessert Wine,22,2299,FY2024Q1
Wine,Austria Wine,Austria Fruit and Dessert Wine,40,2245,FY2024Q2
Wine,Austria Wine,Austria Fruit and Dessert Wine,58,3013,FY2024Q3
Wine,Austria Wine,Austria Red Wine,1849,64696,FY2023Q3
Wine,Austria Wine,Austria Red Wine,1638,56127,FY2023Q4
Wine,Austria Wine,Austria Red Wine,1108,39374,FY2024Q1
Wine,Austria Wine,Austria Red Wine,1072,37856,FY2024Q2
Wine,Austria Wine,Austria Red Wine,1837,52720,FY2024Q3
Wine,Austria Wine,Austria Rose Wine,153,4948,FY2023Q3
Wine,Austria Wine,Austria Rose Wine,202,6577,FY2023Q4
Wine,Austria Wine,Austria Rose Wine,225,8455,FY2024Q1
Wine,Austria Wine,Austria Rose Wine,304,10990,FY2024Q2
Wine,Austria Wine,Austria Rose Wine,239,8098,FY2024Q3
Wine,Austria Wine,Austria Sparkling Wine,162,5488,FY2023Q3
Wine,Austria Wine,Austria Sparkling Wine,9,540,FY2023Q4
Wine,Austria Wine,Austria Sparkling Wine,122,4800,FY2024Q1
Wine,Austria Wine,Austria Sparkling Wine,112,4416,FY2024Q2
Wine,Austria Wine,Austria Sparkling Wine,54,1978,FY2024Q3
Wine,Austria Wine,Austria White Wine,2524,78469,FY2023Q3
