cat_type,category,subcategory,litres,netsales,fy_qtr
Spirits,Liqueurs,Nut Liqueurs,61356,1440042,FY2019Q2
Spirits,Liqueurs,Nut Liqueurs,65298,1638618,FY2019Q3
Spirits,Liqueurs,Nut Liqueurs,40230,1008345,FY2019Q4
Spirits,Liqueurs,Nut Liqueurs,55780,1290570,FY2020Q1
Spirits,Liqueurs,Other Liqueurs,20604,558671,FY2019Q1
Spirits,Liqueurs,Other Liqueurs,27552,771387,FY2019Q2
Spirits,Liqueurs,Other Liqueurs,28754,803753,FY2019Q3
Spirits,Liqueurs,Other Liqueurs,19789,535974,FY2019Q4
Spirits,Liqueurs,Other Liqueurs,18804,534394,FY2020Q1
Spirits,Liqueurs,Whiskey Liqueurs,46772,1349209,FY2019Q1
Spirits,Liqueurs,Whiskey Liqueurs,43316,1328630,FY2019Q2
Spirits,Liqueurs,Whiskey Liqueurs,59526,1896074,FY2019Q3
Spirits,Liqueurs,Whiskey Liqueurs,43697,1309097,FY2019Q4
Spirits,Liqueurs,Whiskey Liqueurs,40481,1244229,FY2020Q1
Spirits,Other Spirits,Cachaca,1220,40983,FY2019Q1
Spirits,Other Spirits,Cachaca,1521,51186,FY2019Q2
Spirits,Other Spirits,Cachaca,844,28280,FY2019Q3
Spirits,Other Spirits,Cachaca,1083,32152,FY2019Q4
Spirits,Other Spirits,Cachaca,1171,38914,FY2020Q1
Spirits,Other Spirits,Flavoured Spirits,26791,1162913,FY2019Q1
Spirits,Other Spirits,Flavoured Spirits,18442,841485,FY2019Q2
Spirits,Other Spirits,Flavoured Spirits,26557,1261923,FY2019Q3
Spirits,Other Spirits,Flavoured Spirits,17842,769350,FY2019Q4
Spirits,Other Spirits,Flavoured Spirits,18612,822206,FY2020Q1
Spirits,Other Spirits,Miscellaneous/Other Spirits,8918,423761,FY2019Q1
Spirits,Other Spirits,Miscellaneous/Other Spirits,8443,413300,FY2019Q2
Spirits,Other Spirits,Miscellaneous/Other Spirits,11881,598289,FY2019Q3
Spirits,Other Spirits,Miscellaneous/Other Spirits,7401,355476,FY2019Q4
Spirits,Other Spirits,Miscellaneous/Other Spirits,13785,662282,FY2020Q1
Spirits,Other Spirits,Moonshine Spirits,6974,290038,FY2019Q1
Spirits,Other Spirits,Moonshine Spirits,8349,353670,FY2019Q2
Spirits,Other Spirits,Moonshine Spirits,8764,411646,FY2019Q3
Spirits,Other Spirits,Moonshine Spirits,4757,202168,FY2019Q4
Spirits,Other Spirits,Moonshine Spirits,7210,312668,FY2020Q1
Spirits,Other Spirits,Ready to Mix Cocktails,30862,622660,FY2019Q1
Spirits,Other Spirits,Ready to Mix Cocktails,31639,635691,FY2019Q2
Spirits,Other Spirits,Ready to Mix Cocktails,23977,492609,FY2019Q3
Spirits,Other Spirits,Ready to Mix Cocktails,21631,439131,FY2019Q4
Spirits,Other Spirits,Ready to Mix Cocktails,27596,558334,FY2020Q1
Spirits,Other Spirits,Ready to Serve Cocktails,27100,602416,FY2019Q1
Spirits,Other Spirits,Ready to Serve Cocktails,25140,606962,FY2019Q2
Spirits,Other Spirits,Ready to Serve Cocktails,26395,759777,FY2019Q3
Spirits,Other Spirits,Ready to Serve Cocktails,13952,414944,FY2019Q4
Spirits,Other Spirits,Ready to Serve Cocktails,24329,611702,FY2020Q1
Spirits,Other Spirits,Schnapps and Akvavit,1518,62132,FY2019Q1
Spirits,Other Spirits,Schnapps and Akvavit,1600,64048,FY2019Q2
Spirits,Other Spirits,Schnapps and Akvavit,2176,85693,FY2019Q3
Spirits,Other Spirits,Schnapps and Akvavit,1126,45555,FY2019Q4
Spirits,Other Spirits,Schnapps and Akvavit,1413,58245,FY2020Q1
Spirits,Rum,Amber Rum,183988,5036021,FY2019Q1
Spirits,Rum,Amber Rum,200798,5413021,FY2019Q2
Spirits,Rum,Amber Rum,298411,8397918,FY2019Q3
Spirits,Rum,Amber Rum,163991,4538980,FY2019Q4
Spirits,Rum,Amber Rum,187044,5117437,FY2020Q1
Spirits,Rum,Dark Rum,101140,2635156,FY2019Q1
Spirits,Rum,Dark Rum,98938,2602399,FY2019Q2
Spirits,Rum,Dark Rum,155904,4151244,FY2019Q3
Spirits,Rum,Dark Rum,88059,2357454,FY2019Q4
Spirits,Rum,Dark Rum,99227,2653358,FY2020Q1
Spirits,Rum,Flavoured Rum,12676,304393,FY2019Q1
Spirits,Rum,Flavoured Rum,12736,306798,FY2019Q2
Spirits,Rum,Flavoured Rum,14123,355537,FY2019Q3
Spirits,Rum,Flavoured Rum,8874,225040,FY2019Q4
Spirits,Rum,Flavoured Rum,15491,401844,FY2020Q1
Spirits,Rum,Spiced Rum,240137,6664663,FY2019Q1
Spirits,Rum,Spiced Rum,272192,7545539,FY2019Q2
Spirits,Rum,Spiced Rum,433466,12085630,FY2019Q3
Spirits,Rum,Spiced Rum,208884,5947583,FY2019Q4
Spirits,Rum,Spiced Rum,233208,6544461,FY2020Q1
Spirits,Rum,White Rum,312220,7426747,FY2019Q1
Spirits,Rum,White Rum,321004,7587408,FY2019Q2
Spirits,Rum,White Rum,353357,8378702,FY2019Q3
Spirits,Rum,White Rum,231896,5499024,FY2019Q4
Spirits,Rum,White Rum,301284,7152920,FY2020Q1
Spirits,Tequila,Blanco/Silver Tequila,90858,3352364,FY2019Q1
Spirits,Tequila,Blanco/Silver Tequila,98054,3614429,FY2019Q2
Spirits,Tequila,Blanco/Silver Tequila,79307,3245654,FY2019Q3
Spirits,Tequila,Blanco/Silver Tequila,70951,2846209,FY2019Q4
Spirits,Tequila,Blanco/Silver Tequila,110395,4252843,FY2020Q1
Spirits,Tequila,Flavoured Tequila,3646,142782,FY2019Q1
Spirits,Tequila,Flavoured Tequila,3550,133443,FY2019Q2
Spirits,Tequila,Flavoured Tequila,2845,109660,FY2019Q3
Spirits,Tequila,Flavoured Tequila,2660,100947,FY2019Q4
Spirits,Tequila,Flavoured Tequila,4190,152288,FY2020Q1
Spirits,Tequila,Gold Tequila,183950,6596280,FY2019Q1
Spirits,Tequila,Gold Tequila,190804,6817892,FY2019Q2
Spirits,Tequila,Gold Tequila,151721,5927897,FY2019Q3
Spirits,Tequila,Gold Tequila,125555,4969217,FY2019Q4
Spirits,Tequila,Gold Tequila,187430,6977245,FY2020Q1
Spirits,Tequila,Mezcal,5035,326859,FY2019Q1
Spirits,Tequila,Mezcal,5145,327392,FY2019Q2
Spirits,Tequila,Mezcal,5866,361399,FY2019Q3
Spirits,Tequila,Mezcal,5524,348927,FY2019Q4
Spirits,Tequila,Mezcal,7162,438897,FY2020Q1
Spirits,Vodka,Flavoured Vodka,138575,3685942,FY2019Q1
Spirits,Vodka,Flavoured Vodka,139949,3752705,FY2019Q2
Spirits,Vodka,Flavoured Vodka,129766,3661212,FY2019Q3
Spirits,Vodka,Flavoured Vodka,96026,2663612,FY2019Q4
Spirits,Vodka,Flavoured Vodka,164826,4546373,FY2020Q1
Spirits,Vodka,Straight Vodka,2112994,52790693,FY2019Q1
Spirits,Vodka,Straight Vodka,2205669,55339152,FY2019Q2
Spirits,Vodka,Straight Vodka,2268394,57388045,FY2019Q3
Spirits,Vodka,Straight Vodka,1782664,44583046,FY2019Q4
Spirits,Vodka,Straight Vodka,2169470,54597511,FY2020Q1
Spirits,Whisky,American Whiskey,66946,2241388,FY2019Q1
Spirits,Whisky,American Whiskey,71604,2479423,FY2019Q2
Spirits,Whisky,American Whiskey,82028,3078685,FY2019Q3
Spirits,Whisky,American Whiskey,71479,2537925,FY2019Q4
Spirits,Whisky,American Whiskey,61785,2183570,FY2020Q1
Spirits,Whisky,Blended Malt Scotch Whisky,1506,122748,FY2019Q1
Spirits,Whisky,Blended Malt Scotch Whisky,1569,113892,FY2019Q2
Spirits,Whisky,Blended Malt Scotch Whisky,2835,278370,FY2019Q3
Spirits,Whisky,Blended Malt Scotch Whisky,2020,156655,FY2019Q4
Spirits,Whisky,Blended Malt Scotch Whisky,2317,169333,FY2020Q1
Spirits,Whisky,Blended Scotch Whisky,242974,7067909,FY2019Q1
Spirits,Whisky,Blended Scotch Whisky,221138,6616791,FY2019Q2
Spirits,Whisky,Blended Scotch Whisky,306905,9419447,FY2019Q3
Spirits,Whisky,Blended Scotch Whisky,221364,6622982,FY2019Q4
Spirits,Whisky,Blended Scotch Whisky,251667,7443064,FY2020Q1
Spirits,Whisky,Bourbon Whiskey,91616,3470701,FY2019Q1
Spirits,Whisky,Bourbon Whiskey,92681,3523370,FY2019Q2
Spirits,Whisky,Bourbon Whiskey,118056,4917602,FY2019Q3
Spirits,Whisky,Bourbon Whiskey,86974,3454371,FY2019Q4
Spirits,Whisky,Bourbon Whiskey,90987,3582895,FY2020Q1
Spirits,Whisky,Canadian Whisky,1071651,26724910,FY2019Q1
Spirits,Whisky,Canadian Whisky,1075848,26790925,FY2019Q2
Spirits,Whisky,Canadian Whisky,1354911,34878245,FY2019Q3
Spirits,Whisky,Canadian Whisky,929677,23339325,FY2019Q4
Spirits,Whisky,Canadian Whisky,1107320,27973057,FY2020Q1
Spirits,Whisky,Flavoured Whisky,723,19724,FY2019Q1
Spirits,Whisky,Flavoured Whisky,739,21170,FY2019Q2
Spirits,Whisky,Flavoured Whisky,14522,406884,FY2019Q3
Spirits,Whisky,Flavoured Whisky,7311,209109,FY2019Q4
Spirits,Whisky,Flavoured Whisky,12200,330849,FY2020Q1
Spirits,Whisky,Irish Whiskey,88955,3123830,FY2019Q1
Spirits,Whisky,Irish Whiskey,100793,3522086,FY2019Q2
Spirits,Whisky,Irish Whiskey,150627,5439284,FY2019Q3
Spirits,Whisky,Irish Whiskey,123609,4429078,FY2019Q4
Spirits,Whisky,Irish Whiskey,93448,3441589,FY2020Q1
Spirits,Whisky,Other Country Whisky,8945,687712,FY2019Q1
Spirits,Whisky,Other Country Whisky,11487,851572,FY2019Q2
Spirits,Whisky,Other Country Whisky,15989,1330025,FY2019Q3
Spirits,Whisky,Other Country Whisky,11598,924607,FY2019Q4
Spirits,Whisky,Other Country Whisky,12041,920513,FY2020Q1
Spirits,Whisky,Single Malt Scotch Whisky,114979,8525350,FY2019Q1
Spirits,Whisky,Single Malt Scotch Whisky,106969,7799737,FY2019Q2
Spirits,Whisky,Single Malt Scotch Whisky,189590,15709618,FY2019Q3
Spirits,Whisky,Single Malt Scotch Whisky,113990,9550510,FY2019Q4
Spirits,Whisky,Single Malt Scotch Whisky,119342,8869595,FY2020Q1
Wine,Argentina Wine,Argentina Red Wine,474850,6794286,FY2019Q1
Wine,Argentina Wine,Argentina Red Wine,467557,6918128,FY2019Q2
Wine,Argentina Wine,Argentina Red Wine,679606,9820003,FY2019Q3
Wine,Argentina Wine,Argentina Red Wine,510264,7294712,FY2019Q4
Wine,Argentina Wine,Argentina Red Wine,458239,6745843,FY2020Q1
Wine,Argentina Wine,Argentina Rose Wine,12643,165628,FY2019Q1
Wine,Argentina Wine,Argentina Rose Wine,16042,202657,FY2019Q2
Wine,Argentina Wine,Argentina Rose Wine,7665,95348,FY2019Q3
Wine,Argentina Wine,Argentina Rose Wine,18697,195178,FY2019Q4
Wine,Argentina Wine,Argentina Rose Wine,28208,331253,FY2020Q1
Wine,Argentina Wine,Argentina Sparkling Wine,372,7594,FY2019Q1
Wine,Argentina Wine,Argentina Sparkling Wine,344,6577,FY2019Q2
Wine,Argentina Wine,Argentina Sparkling Wine,595,11802,FY2019Q3
Wine,Argentina Wine,Argentina Sparkling Wine,519,10286,FY2019Q4
Wine,Argentina Wine,Argentina Sparkling Wine,454,8655,FY2020Q1
Wine,Argentina Wine,Argentina White Wine,53751,657328,FY2019Q1
Wine,Argentina Wine,Argentina White Wine,55544,691366,FY2019Q2
Wine,Argentina Wine,Argentina White Wine,50503,623101,FY2019Q3
Wine,Argentina Wine,Argentina White Wine,59186,676974,FY2019Q4
Wine,Argentina Wine,Argentina White Wine,56055,706459,FY2020Q1
Wine,Australia Wine,Australia Red Wine,552506,8005841,FY2019Q1
Wine,Australia Wine,Australia Red Wine,569422,8163552,FY2019Q2
Wine,Australia Wine,Australia Red Wine,783194,11247620,FY2019Q3
Wine,Australia Wine,Australia Red Wine,540977,7869074,FY2019Q4
Wine,Australia Wine,Australia Red Wine,529267,7674179,FY2020Q1
Wine,Australia Wine,Australia Rose Wine,31880,388532,FY2019Q1
Wine,Australia Wine,Australia Rose Wine,30316,366514,FY2019Q2
Wine,Australia Wine,Australia Rose Wine,19299,238011,FY2019Q3
Wine,Australia Wine,Australia Rose Wine,14977,186995,FY2019Q4
Wine,Australia Wine,Australia Rose Wine,34711,432558,FY2020Q1
Wine,Australia Wine,Australia Sparkling Wine,61217,772380,FY2019Q1
Wine,Australia Wine,Australia Sparkling Wine,61546,790723,FY2019Q2
Wine,Australia Wine,Australia Sparkling Wine,109066,1348144,FY2019Q3
Wine,Australia Wine,Australia Sparkling Wine,43282,572098,FY2019Q4
Wine,Australia Wine,Australia Sparkling Wine,68679,842360,FY2020Q1
Wine,Australia Wine,Australia White Wine,468184,5050683,FY2019Q1
Wine,Australia Wine,Australia White Wine,453334,4961232,FY2019Q2
Wine,Australia Wine,Australia White Wine,479922,5166163,FY2019Q3
Wine,Australia Wine,Australia White Wine,318825,3535481,FY2019Q4
Wine,Australia Wine,Australia White Wine,463415,5003344,FY2020Q1
Wine,Austria Wine,Austria Fruit and Dessert Wine,0,0,FY2019Q1
Wine,Austria Wine,Austria Fruit and Dessert Wine,0,0,FY2019Q2
Wine,Austria Wine,Austria Fruit and Dessert Wine,2,149,FY2019Q3
Wine,Austria Wine,Austria Fruit and Dessert Wine,11,746,FY2019Q4
Wine,Austria Wine,Austria Fruit and Dessert Wine,0,0,FY2020Q1
Wine,Austria Wine,Austria Red Wine,481,13760,FY2019Q1
Wine,Austria Wine,Austria Red Wine,540,18952,FY2019Q2
Wine,Austria Wine,Austria Red Wine,466,14847,FY2019Q3
Wine,Austria Wine,Austria Red Wine,1007,41419,FY2019Q4
Wine,Austria Wine,Austria Red Wine,608,19610,FY2020Q1
Wine,Austria Wine,Austria Rose Wine,0,0,FY2019Q1
Wine,Austria Wine,Austria Rose Wine,0,0,FY2019Q2
Wine,Austria Wine,Austria Rose Wine,54,1216,FY2019Q3
Wine,Austria Wine,Austria Rose Wine,45,1021,FY2019Q4
Wine,Austria Wine,Austria Rose Wine,0,0,FY2020Q1
Wine,Austria Wine,Austria Sparkling Wine,0,0,FY2019Q1
Wine,Austria Wine,Austria Sparkling Wine,9,276,FY2019Q2
Wine,Austria Wine,Austria Sparkling Wine,0,0,FY2019Q3
Wine,Austria Wine,Austria Sparkling Wine,0,0,FY2019Q4
Wine,Austria Wine,Austria Sparkling Wine,27,829,FY2020Q1
Wine,Austria Wine,Austria White Wine,2595,64555,FY2019Q1
Wine,Austria Wine,Austria White Wine,1567,44164,FY2019Q2
Wine,Austria Wine,Austria White Wine,2008,54834,FY2019Q3
Wine,Austria Wine,Austria White Wine,1858,49875,FY2019Q4
Wine,Austria Wine,Austria White Wine,2134,58591,FY2020Q1
Wine,Bulgaria Wine,Bulgaria Red Wine,2146,25403,FY2019Q1
Wine,Bulgaria Wine,Bulgaria Red Wine,1129,12738,FY2019Q2
